campaign_id,variant_id,symbol,test_run_id,run_dir,terminal_stage,terminal_status,core_status,core_total_combinations,core_profitable_iterations,core_profitable_rate,core_benchmark_pass_combos,core_top_net_profit,core_top_profit_factor,core_top_trades,core_top_trades_per_year,core_top_mar,core_top_failure_reason,fixed_config_net_profit,fixed_config_profit_factor,fixed_config_mar,fixed_config_trades,fixed_config_trades_per_year,fixed_config_win_rate,fixed_config_max_consecutive_losses,fixed_config_apex_rule_violations,apex_rule_violating_iterations,monkey_status,wfa_status,monte_carlo_status,acceptance_oos_status
nq_small_cap_relative_rotation,iwm_1d_strength_long_1000,NQ,run2,backtest-campaigns/nq_small_cap_relative_rotation/iwm_1d_strength_long_1000/NQ/run2,limited_core_grid_test,failed,failed,27,11,0.4074074074074074,0,2870.0,1.1463539010708823,159,103.32666132906326,0.6785548836060141,max_consecutive_losses,-990.0,0.9488372093023256,-0.1919845750641225,143,93.06895506320107,0.43356643356643354,9,0,0,skipped,skipped,skipped,skipped
nq_small_cap_relative_rotation,iwm_1d_weakness_short_1000,NQ,run2,backtest-campaigns/nq_small_cap_relative_rotation/iwm_1d_weakness_short_1000/NQ/run2,limited_core_grid_test,failed,failed,27,3,0.1111111111111111,0,1055.0,1.0442348008385745,154,100.22810545267808,0.18889646478866792,max_consecutive_losses;max_best_day_concentration,-1530.0,0.9323457881936767,-0.3156928461367302,154,100.22810545267808,0.38961038961038963,9,0,0,skipped,skipped,skipped,skipped
nq_small_cap_relative_rotation,iwm_5d_strength_long_1030,NQ,run2,backtest-campaigns/nq_small_cap_relative_rotation/iwm_5d_strength_long_1030/NQ/run2,limited_core_grid_test,failed,failed,27,0,0.0,0,-1135.0,0.9129934840935224,118,76.52827117640892,-0.20939781887613487,min_total_net_profit,-4610.0,0.7728504557772851,-0.4884103273757683,140,90.79625393811229,0.42142857142857143,10,0,0,skipped,skipped,skipped,skipped
nq_small_cap_relative_rotation,iwm_5d_weakness_short_1130,NQ,run2,backtest-campaigns/nq_small_cap_relative_rotation/iwm_5d_weakness_short_1130/NQ/run2,limited_core_grid_test,failed,failed,27,0,0.0,0,-630.0,0.9627879503839338,130,89.55852593111668,-0.10059146422301789,min_total_net_profit,-1545.0,0.9174458990114881,-0.2378748084871794,156,104.52132152024511,0.42948717948717946,8,0,0,skipped,skipped,skipped,skipped
nq_small_cap_relative_rotation,iwm_attention_strength_long_1330,NQ,run2,backtest-campaigns/nq_small_cap_relative_rotation/iwm_attention_strength_long_1330/NQ/run2,limited_core_grid_test,failed,failed,81,16,0.19753086419753085,0,897.5,1.1256123163051084,95,61.8450970077668,0.30850648142161535,max_best_day_concentration,-645.0,0.9293924466338259,-0.17623303133460633,108,70.30811028251384,0.4722222222222222,4,0,0,skipped,skipped,skipped,skipped
