run_id,entry.params.share_rank_min,entry.params.min_abs_return_ticks,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
21,0.35,4,0.003,2.5,253,253,253,0,0,0,0,0,0,0,253,63.42222372620914,19560.0,1.2859858176767307,0.10832252697226723,6648.75,0.04190234602719438,0.031203251502605944,0.744665978424101,0.4901185770750988,0,0,True,-930.0,0.11253834355828221,5,True,
22,0.35,4,0.004,1.5,253,253,253,0,0,0,0,0,0,0,253,63.422193498204116,23828.75,1.3483353433468552,0.09611579869815119,5216.25,0.03292151850799962,0.037650659692172184,1.1436489383994675,0.5296442687747036,0,0,True,-1230.0,0.0740177306824739,5,True,
23,0.35,4,0.004,2.0,253,253,253,0,0,0,0,0,0,0,253,63.422193498204116,24735.0,1.360174736075719,0.10267525968585707,5960.0,0.03692803370612473,0.039004139448719055,1.056220316497653,0.525691699604743,0,0,True,-1230.0,0.09531028906407923,5,True,
24,0.35,4,0.004,2.5,253,253,253,0,0,0,0,0,0,0,253,63.422193498204116,25647.5,1.373461958500182,0.10705203275581252,6266.25,0.03847688930506731,0.040361649387154586,1.0489842114611654,0.525691699604743,0,0,True,-1230.0,0.0882639633492543,5,True,
25,0.35,4,0.006,1.5,253,253,253,0,0,0,0,0,0,0,253,63.42092394801184,32628.75,1.5002491376006133,0.09355594389741097,3860.0,0.023272113406335018,0.05057538191570443,2.1732182648240728,0.5454545454545454,0,0,True,-1730.0,0.08106347929356779,5,True,
26,0.35,4,0.006,2.0,253,253,253,0,0,0,0,0,0,0,253,63.42092394801184,31747.5,1.486738213875048,0.09113647367683289,3860.0,0.023145649697187742,0.049302301306678675,2.130089323553058,0.5454545454545454,0,0,True,-1730.0,0.08213245137412395,5,True,
27,0.35,4,0.006,2.5,253,253,253,0,0,0,0,0,0,0,253,63.42092394801184,31978.75,1.4902836335760827,0.09218099542969346,3860.0,0.02311359944910592,0.04963681895639094,2.147515754337042,0.5454545454545454,0,0,True,-1730.0,0.08251573310401439,5,True,
28,0.45,2,0.003,1.5,227,227,227,0,0,0,0,0,0,0,227,56.90452484525484,16746.25,1.2815797217201228,0.09669908744771749,7572.5,0.047618673311376446,0.02688661632727052,0.564623381072801,0.5066079295154186,0,0,True,-930.0,0.08180936030454579,5,False,preferred_min_total_trades
29,0.45,2,0.003,2.0,227,227,227,0,0,0,0,0,0,0,227,56.90452484525484,17840.0,1.291265306122449,0.10343706020474755,7247.5,0.045617623918174664,0.028570999509007322,0.6263149426689946,0.4933920704845815,0,0,True,-930.0,0.09851457399103139,5,False,preferred_min_total_trades
30,0.45,2,0.003,2.5,227,227,227,0,0,0,0,0,0,0,227,56.90452484525484,17277.5,1.2808550412484252,0.10292599095822104,7136.25,0.04451114922813036,0.027705775990192194,0.6224457573133737,0.4889867841409692,0,0,True,-930.0,0.12740558529879903,5,False,preferred_min_total_trades
31,0.45,2,0.004,1.5,227,227,227,0,0,0,0,0,0,0,227,56.90449772368512,21396.25,1.344004984123156,0.0927060768807845,7185.0,0.04469360620174327,0.033991403604243686,0.7605428716315547,0.5286343612334802,0,0,True,-1230.0,0.08243266927615821,5,False,preferred_min_total_trades
32,0.45,2,0.004,2.0,227,227,227,0,0,0,0,0,0,0,227,56.90449772368512,20965.0,1.3356279516529257,0.09297766116270341,8090.0,0.049564245125518845,0.03333861093743251,0.6726342921798614,0.5242290748898678,0,0,True,-1230.0,0.11244932029573099,5,False,preferred_min_total_trades
33,0.45,2,0.004,2.5,227,227,227,0,0,0,0,0,0,0,227,56.90449772368512,22233.75,1.3559393260225727,0.09977571815736559,9052.5,0.054657428791377985,0.03525563808054266,0.6450292093890834,0.5242290748898678,0,0,True,-1230.0,0.10181593298476416,5,False,preferred_min_total_trades
34,0.45,2,0.006,1.5,227,227,227,0,0,0,0,0,0,0,227,56.90335864110153,26740.0,1.4335454582303109,0.08249395621539053,7567.5,0.045108412189851725,0.041979151076763976,0.9306279924037815,0.5462555066079295,0,0,True,-1730.0,0.09891548242333582,5,False,preferred_min_total_trades
35,0.45,2,0.006,2.0,227,227,227,0,0,0,0,0,0,0,227,56.90335864110153,25327.5,1.4106440760406955,0.07759472288584755,7922.5,0.047130385639286725,0.03988537991626595,0.8462773935594213,0.5462555066079295,0,0,True,-1730.0,0.10295133747902478,5,False,preferred_min_total_trades
36,0.45,2,0.006,2.5,227,227,227,0,0,0,0,0,0,0,227,56.90335864110153,25027.5,1.4057800656641402,0.07655623831965253,7922.5,0.04721464860918667,0.03943905890137378,0.8353140405179257,0.5462555066079295,0,0,True,-1730.0,0.10018979122964738,5,False,preferred_min_total_trades
37,0.45,3,0.003,1.5,222,222,222,0,0,0,0,0,0,0,222,55.651121214302094,17808.75,1.3111649849298912,0.10521370888668774,6626.25,0.04175232154249663,0.028522988584624542,0.6831473683587409,0.509009009009009,0,0,True,-930.0,0.07692847617042184,5,False,preferred_min_total_trades
38,0.45,3,0.003,2.0,222,222,222,0,0,0,0,0,0,0,222,55.651121214302094,18902.5,1.3203270632096256,0.11210343778689415,6327.5,0.039862034207956656,0.030199399971764462,0.7575980647203527,0.4954954954954955,0,0,True,-930.0,0.092977119428647,5,False,preferred_min_total_trades
39,0.45,3,0.003,2.5,222,222,222,0,0,0,0,0,0,0,222,55.651121214302094,18340.0,1.3093922651933703,0.11158085797175216,6318.75,0.03936364061112928,0.02933826488070146,0.7453138080019625,0.49099099099099097,0,0,True,-930.0,0.12002453653217011,5,False,preferred_min_total_trades
40,0.45,3,0.004,1.5,222,222,222,0,0,0,0,0,0,0,222,55.65109469012377,21708.75,1.3611353711790393,0.09520467201881039,6888.75,0.04309610015874629,0.03446367312447274,0.7996935452981674,0.527027027027027,0,0,True,-1230.0,0.08124604134277653,5,False,preferred_min_total_trades
41,0.45,3,0.004,2.0,222,222,222,0,0,0,0,0,0,0,222,55.65109469012377,21277.5,1.352393176548526,0.09548237306383558,7400.0,0.04559247108112687,0.033811772006635765,0.7416086736441939,0.5225225225225225,0,0,True,-1230.0,0.11079779109387851,5,False,preferred_min_total_trades
42,0.45,3,0.004,2.5,222,222,222,0,0,0,0,0,0,0,222,55.65109469012377,22546.25,1.373405929115601,0.10243353945026945,8172.5,0.049618262677777275,0.035726187338146254,0.7200209239520005,0.5225225225225225,0,0,True,-1230.0,0.10040472362366247,5,False,preferred_min_total_trades
43,0.45,3,0.006,1.5,222,222,222,0,0,0,0,0,0,0,222,55.64998069746493,27115.0,1.4554846295985218,0.08469182815024758,6787.5,0.040680861265526905,0.04253291229819034,1.045526347649696,0.545045045045045,0,0,True,-1730.0,0.09754748294302047,5,False,preferred_min_total_trades
44,0.45,3,0.006,2.0,222,222,222,0,0,0,0,0,0,0,222,55.64998069746493,25702.5,1.4317570972618847,0.07968225172769684,8000.0,0.04785189837453083,0.04044247716888805,0.8451593049109533,0.545045045045045,0,0,True,-1730.0,0.10144927536231885,5,False,preferred_min_total_trades
45,0.45,3,0.006,2.5,222,222,222,0,0,0,0,0,0,0,222,55.64998069746493,25402.5,1.4267176213673778,0.0786203778694704,8000.0,0.04793792039309095,0.03999687074577496,0.8343472227789737,0.545045045045045,0,0,True,-1730.0,0.09871075681527408,5,False,preferred_min_total_trades
