campaign_id,variant_id,run_id,status,reason
nq_cboe_skew_tail_risk_intraday,high_skew_short_1000,run1,not_run,limited_core_grid_test_failed
nq_cboe_skew_tail_risk_intraday,low_skew_long_1030,run1,not_run,limited_core_grid_test_failed
nq_cboe_skew_tail_risk_intraday,rising_skew_short_1130,run1,not_run,limited_core_grid_test_failed
nq_cboe_skew_tail_risk_intraday,falling_skew_long_1200,run1,not_run,limited_core_grid_test_failed
nq_cboe_skew_tail_risk_intraday,persistent_high_skew_short_1330,run1,not_run,limited_core_grid_test_failed
