factor_family,feature,op,threshold,entry,exit,direction,filter,early_n,early_net,early_pf,early_avg,early_win_rate,early_mar,wfa_n,wfa_net,wfa_pf,wfa_avg,wfa_win_rate,wfa_mar,core_n,core_net,core_pf,core_avg,core_win_rate,core_mar,incubation_n,incubation_net,incubation_pf,incubation_avg,incubation_win_rate,incubation_mar,full_n,full_net,full_pf,full_avg,full_win_rate,full_mar,pass_like,near_like,loose_like,score
BAB,bab_usa_sum63,>=,0.0477232309100558,10:30:00,15:30:00,long,no_filter_long,259,4442.5,1.1232487168816756,17.152509652509654,0.5405405405405406,1.3554538520213577,428,-5940.0,0.9612928450410532,-13.878504672897195,0.5280373831775701,-0.1604754829123328,76,16045.0,1.5560561427828798,211.1184210526316,0.5921052631578947,2.6411522633744857,102,21802.5,1.336679149133305,213.75,0.5686274509803921,1.8052163113227075,789,20305.0,1.0798584140406076,25.73510773130545,0.5373891001267427,0.5485613940294475,False,False,False,3
BAB,bab_usa_mean63,>=,0.0007575116017469,10:30:00,15:30:00,long,no_filter_long,259,4442.5,1.1232487168816756,17.152509652509654,0.5405405405405406,1.3554538520213577,428,-5940.0,0.9612928450410532,-13.878504672897195,0.5280373831775701,-0.1604754829123328,76,16045.0,1.5560561427828798,211.1184210526316,0.5921052631578947,2.6411522633744857,102,21802.5,1.336679149133305,213.75,0.5686274509803921,1.8052163113227075,789,20305.0,1.0798584140406076,25.73510773130545,0.5373891001267427,0.5485613940294475,False,False,False,3
BAB,bab_usa_rank63,<=,0.0952380952380952,09:35:00,15:59:00,long,no_filter_long,93,960.0,1.052110191342109,10.32258064516129,0.4946236559139785,0.2488658457550226,240,66887.5,1.9052001217985588,278.6979166666667,0.5583333333333333,9.610272988505749,52,23165.0,1.9176983262355152,445.4807692307692,0.6923076923076923,4.542156862745098,77,18627.5,1.2916470956630657,241.9155844155844,0.5584415584415584,1.4678881008668243,410,86475.0,1.5536703268559722,210.91463414634143,0.5439024390243903,5.578132559264635,False,False,False,2
QMJ,qmj_usa_rank126,<=,0.1984126984126984,09:35:00,15:59:00,long,no_filter_long,178,1985.0,1.063297193877551,11.151685393258427,0.5112359550561798,0.2908424908424908,501,63045.0,1.3549731144956505,125.83832335329342,0.5588822355289421,4.200899550224888,99,15292.5,1.286148664452449,154.46969696969697,0.5858585858585859,1.0189905047476262,107,17652.5,1.2336841408525283,164.97663551401868,0.5514018691588785,0.7631863380890618,786,82682.5,1.290618794045799,105.19402035623408,0.5470737913486005,3.1271747352496218,False,False,True,8
QMJ,qmj_usa_z126,<=,-0.8170962168230583,09:35:00,15:59:00,long,no_filter_long,172,1715.0,1.0581947743467934,9.97093023255814,0.5116279069767442,0.2353344768439108,482,60127.5,1.3388228333145498,124.74585062240664,0.549792531120332,4.384867821330903,99,17605.0,1.3320601688121847,177.82828282828282,0.5858585858585859,1.2838650865998178,110,16812.5,1.217440506983963,152.8409090909091,0.5545454545454546,0.7268698659749243,764,78655.0,1.2767106420404573,102.95157068062828,0.5418848167539267,2.9748487140695916,False,False,True,7
QMJ,qmj_usa_z126,<=,-0.8170962168230583,10:00:00,15:59:00,long,no_filter_long,172,1515.0,1.0557241379310345,8.80813953488372,0.5348837209302325,0.3169456066945607,482,53340.0,1.3150434114937095,110.66390041493776,0.549792531120332,3.973184357541899,99,15267.5,1.296369989323498,154.2171717171717,0.6161616161616161,1.137243947858473,110,13075.0,1.193481558210943,118.86363636363636,0.5636363636363636,0.9116262855150776,764,67930.0,1.2572375272176466,88.91361256544502,0.5484293193717278,4.189330866481653,False,False,True,7
QMJ,qmj_usa_rank126,<=,0.1984126984126984,10:00:00,15:59:00,long,no_filter_long,178,1860.0,1.0655737704918034,10.44943820224719,0.5337078651685393,0.3917851500789889,501,53557.5,1.3117251615156278,106.90119760479044,0.5568862275449101,3.6802954818759663,99,13242.5,1.255757809859495,133.76262626262627,0.6161616161616161,0.9099811029032812,107,14440.0,1.2191697655004934,134.9532710280374,0.5607476635514018,1.0067979780373018,786,69857.5,1.2625629557242728,88.87722646310432,0.5521628498727735,4.308202281837804,False,False,True,7
QMJ,qmj_usa_z252,<=,-0.8149854389736745,09:35:00,15:59:00,long,prior_down_long,36,1382.5,1.189059829059829,38.40277777777778,0.4444444444444444,0.4060205580029368,159,46317.5,1.9510780287474332,291.3050314465409,0.6226415094339622,4.693944768178364,30,17387.5,3.5513573000733674,579.5833333333334,0.7333333333333333,3.0719964664310955,36,4570.0,1.143541421279937,126.94444444444444,0.5833333333333334,0.3639259406729046,231,52270.0,1.5949914627205464,226.2770562770563,0.5887445887445888,4.1624527174995025,False,False,False,8
QMJ,qmj_usa_1d,<=,-0.0072205229511214,09:35:00,15:30:00,long,prior_down_long,4,580.0,1.709480122324159,145.0,0.75,,68,18610.0,1.7576590330788804,273.6764705882353,0.6323529411764706,1.6407317610756007,24,17517.5,6.664510913500404,729.8958333333334,0.75,7.829050279329609,33,2047.5,1.0669391091132,62.04545454545455,0.5454545454545454,0.1945368171021377,105,21237.5,1.379461294501273,202.26190476190476,0.6095238095238096,1.8723826316949528,False,False,False,8
QMJ,qmj_usa_neg_stress,>=,0.0072205229511214,09:35:00,15:30:00,long,prior_down_long,4,580.0,1.709480122324159,145.0,0.75,,68,18610.0,1.7576590330788804,273.6764705882353,0.6323529411764706,1.6407317610756007,24,17517.5,6.664510913500404,729.8958333333334,0.75,7.829050279329609,33,2047.5,1.0669391091132,62.04545454545455,0.5454545454545454,0.1945368171021377,105,21237.5,1.379461294501273,202.26190476190476,0.6095238095238096,1.8723826316949528,False,False,False,8
QMJ,qmj_usa_1d,<=,-0.0072205229511214,09:35:00,15:59:00,long,prior_down_long,4,230.0,1.299674267100977,57.5,0.75,,68,19522.5,1.7447782546494992,287.09558823529414,0.6323529411764706,1.6228179551122195,24,16217.5,5.049313358302122,675.7291666666666,0.75,5.107874015748031,33,3847.5,1.12493911349245,116.5909090909091,0.5757575757575758,0.3341293964394268,105,23600.0,1.4084811769796626,224.76190476190476,0.6190476190476191,1.9617622610141312,False,False,False,8
QMJ,qmj_usa_neg_stress,>=,0.0072205229511214,09:35:00,15:59:00,long,prior_down_long,4,230.0,1.299674267100977,57.5,0.75,,68,19522.5,1.7447782546494992,287.09558823529414,0.6323529411764706,1.6228179551122195,24,16217.5,5.049313358302122,675.7291666666666,0.75,5.107874015748031,33,3847.5,1.12493911349245,116.5909090909091,0.5757575757575758,0.3341293964394268,105,23600.0,1.4084811769796626,224.76190476190476,0.6190476190476191,1.9617622610141312,False,False,False,8
QMJ,qmj_usa_z252,<=,-0.8149854389736745,09:35:00,15:30:00,long,prior_down_long,36,570.0,1.0769490381370233,15.833333333333334,0.4722222222222222,0.1677704194260485,159,35667.5,1.716646574241511,224.3238993710692,0.5974842767295597,3.9238173817381736,30,17987.5,4.1214750542299345,599.5833333333334,0.6666666666666666,4.044406970207982,36,2420.0,1.0775082072223556,67.22222222222223,0.5277777777777778,0.2198501022030433,231,38657.5,1.437302036199095,167.34848484848484,0.5670995670995671,3.5119236883942766,False,False,False,8
QMJ,qmj_usa_rank252,<=,0.0912698412698412,09:35:00,15:59:00,long,prior_down_long,14,1367.5,1.5616016427104722,97.67857142857144,0.5,1.0853174603174602,65,17150.0,1.6398060063421005,263.84615384615387,0.5230769230769231,1.6963402571711177,12,9652.5,10.75,804.375,0.75,13.0,27,7252.5,1.302281963113473,268.6111111111111,0.5925925925925926,0.629830655666522,106,25770.0,1.4841027567745269,243.11320754716985,0.5377358490566038,2.237950499348676,False,False,False,8
QMJ,qmj_usa_sum21,>=,0.0376424357261693,09:35:00,12:00:00,long,prior_down_long,33,4097.5,1.9441244239631337,124.16666666666669,0.6060606060606061,2.911190053285968,142,30890.0,1.5284632821521749,217.53521126760563,0.6267605633802817,3.503260561383612,85,24737.5,1.685154410746434,291.02941176470586,0.6352941176470588,3.271074380165289,20,3950.0,1.212451257227377,197.5,0.45,0.4809741248097412,195,38937.5,1.4784358296983473,199.6794871794872,0.6051282051282051,3.285171904661464,False,False,False,8
QMJ,qmj_usa_mean21,>=,0.0017924969393413,09:35:00,12:00:00,long,prior_down_long,33,4097.5,1.9441244239631337,124.16666666666669,0.6060606060606061,2.911190053285968,142,30890.0,1.5284632821521749,217.53521126760563,0.6267605633802817,3.503260561383612,85,24737.5,1.685154410746434,291.02941176470586,0.6352941176470588,3.271074380165289,20,3950.0,1.212451257227377,197.5,0.45,0.4809741248097412,195,38937.5,1.4784358296983473,199.6794871794872,0.6051282051282051,3.285171904661464,False,False,False,8
QMJ,qmj_usa_sum21,>=,0.0376424357261693,10:00:00,12:00:00,long,prior_down_long,33,3547.5,1.7402190923317684,107.5,0.5151515151515151,2.9077868852459017,142,25165.0,1.511146092520185,177.21830985915494,0.5845070422535211,5.17798353909465,85,19812.5,1.6530158206987475,233.08823529411765,0.611764705882353,4.864947820748926,20,5262.5,1.331443867107542,263.125,0.6,0.717206132879046,195,33975.0,1.4860341189513966,174.23076923076923,0.5743589743589743,3.465068842427333,False,False,False,8
QMJ,qmj_usa_mean21,>=,0.0017924969393413,10:00:00,12:00:00,long,prior_down_long,33,3547.5,1.7402190923317684,107.5,0.5151515151515151,2.9077868852459017,142,25165.0,1.511146092520185,177.21830985915494,0.5845070422535211,5.17798353909465,85,19812.5,1.6530158206987475,233.08823529411765,0.611764705882353,4.864947820748926,20,5262.5,1.331443867107542,263.125,0.6,0.717206132879046,195,33975.0,1.4860341189513966,174.23076923076923,0.5743589743589743,3.465068842427333,False,False,False,8
QMJ,qmj_usa_z252,<=,-1.2767848712979455,09:35:00,15:59:00,long,prior_down_long,12,1252.5,1.529039070749736,104.375,0.5,1.0060240963855422,64,13042.5,1.4816285081240768,203.7890625,0.515625,1.290059347181009,13,9722.5,10.820707070707073,747.8846153846154,0.7692307692307693,13.094276094276092,28,5710.0,1.2236146465635402,203.92857142857144,0.5714285714285714,0.49587494572297,104,20005.0,1.3638430409675806,192.35576923076923,0.5288461538461539,1.7372991749891449,False,False,False,8
QMJ,qmj_usa_sum21,>=,0.0376424357261693,10:30:00,12:00:00,long,prior_down_long,33,3097.5,1.9070278184480232,93.86363636363636,0.6060606060606061,1.4963768115942029,142,20477.5,1.449585597453208,144.20774647887325,0.5985915492957746,2.839168110918544,85,13400.0,1.4666550583318825,157.64705882352942,0.611764705882353,1.8578856152513,20,10325.0,2.145948945615982,516.25,0.65,4.445640473627557,195,33900.0,1.5847600155246022,173.84615384615384,0.6051282051282051,4.700173310225304,False,False,False,8
QMJ,qmj_usa_mean21,>=,0.0017924969393413,10:30:00,12:00:00,long,prior_down_long,33,3097.5,1.9070278184480232,93.86363636363636,0.6060606060606061,1.4963768115942029,142,20477.5,1.449585597453208,144.20774647887325,0.5985915492957746,2.839168110918544,85,13400.0,1.4666550583318825,157.64705882352942,0.611764705882353,1.8578856152513,20,10325.0,2.145948945615982,516.25,0.65,4.445640473627557,195,33900.0,1.5847600155246022,173.84615384615384,0.6051282051282051,4.700173310225304,False,False,False,8
QMJ,qmj_usa_rank252,<=,0.0912698412698412,09:35:00,15:30:00,long,prior_down_long,14,1680.0,1.708113804004215,120.0,0.5,1.4328358208955223,65,12475.0,1.449023665976784,191.92307692307693,0.5538461538461539,1.2446994262908455,12,9652.5,12.158959537572256,804.375,0.75,21.8135593220339,27,4177.5,1.1666999201915402,154.72222222222223,0.5555555555555556,0.4020692974013474,106,18332.5,1.3320202843430229,172.94811320754718,0.5471698113207547,1.764436958614052,False,False,False,8
QMJ,qmj_usa_sum21,>=,0.0249647503395959,10:30:00,15:30:00,long,prior_down_long,77,1015.0,1.0621270084162204,13.181818181818182,0.4805194805194805,0.1962300628322861,267,51902.5,1.432385712798084,194.39138576779027,0.550561797752809,5.8564174894217205,119,29592.5,1.4275909402882636,248.6764705882353,0.5882352941176471,3.3390691114245414,33,17035.0,1.6043458980044345,516.2121212121212,0.696969696969697,2.3594182825484764,377,69952.5,1.4250816559058108,185.5503978779841,0.5490716180371353,7.893088857545839,False,False,False,8
QMJ,qmj_usa_mean21,>=,0.0011887976352188,10:30:00,15:30:00,long,prior_down_long,77,1015.0,1.0621270084162204,13.181818181818182,0.4805194805194805,0.1962300628322861,267,51902.5,1.432385712798084,194.39138576779027,0.550561797752809,5.8564174894217205,119,29592.5,1.4275909402882636,248.6764705882353,0.5882352941176471,3.3390691114245414,33,17035.0,1.6043458980044345,516.2121212121212,0.696969696969697,2.3594182825484764,377,69952.5,1.4250816559058108,185.5503978779841,0.5490716180371353,7.893088857545839,False,False,False,8
QMJ,qmj_usa_abs_1d,>=,0.0103471787796565,10:30:00,15:59:00,long,prior_down_long,15,2762.5,1.715210355987055,184.16666666666663,0.6666666666666666,1.3916876574307304,121,23657.5,1.4175896915405322,195.51652892561984,0.5619834710743802,3.41009009009009,64,18530.0,1.6199397791903647,289.53125,0.5625,3.038950389503895,51,3557.5,1.103536088474971,69.75490196078431,0.5686274509803921,0.3384066587395957,187,29977.5,1.3159683794466404,160.30748663101605,0.5721925133689839,2.808854532677442,False,False,False,8
QMJ,qmj_usa_sum63,<=,-0.0545897373679785,10:30:00,15:59:00,short,prior_up_short,19,555.0,1.3083333333333331,29.210526315789473,0.4736842105263157,0.5045454545454545,131,19132.5,1.4095798769066097,146.04961832061068,0.5419847328244275,1.492103723922792,31,14120.0,2.540223616034906,455.4838709677419,0.6451612903225806,4.11962071480671,54,1755.0,1.0609745505081212,32.5,0.3703703703703703,0.2148102815177478,204,21442.5,1.2774112167669318,105.11029411764706,0.4901960784313725,1.4456430136524523,False,False,False,8
QMJ,qmj_usa_mean63,<=,-0.0008665037677456,10:30:00,15:59:00,short,prior_up_short,19,555.0,1.3083333333333331,29.210526315789473,0.4736842105263157,0.5045454545454545,131,19132.5,1.4095798769066097,146.04961832061068,0.5419847328244275,1.492103723922792,31,14120.0,2.540223616034906,455.4838709677419,0.6451612903225806,4.11962071480671,54,1755.0,1.0609745505081212,32.5,0.3703703703703703,0.2148102815177478,204,21442.5,1.2774112167669318,105.11029411764706,0.4901960784313725,1.4456430136524523,False,False,False,8
QMJ,qmj_usa_sum63,<=,-0.0545897373679785,10:00:00,15:59:00,short,prior_up_short,19,1142.5,1.640953716690042,60.13157894736842,0.5263157894736842,1.428125,131,19432.5,1.3958747135217724,148.33969465648855,0.5038167938931297,1.4649453448925744,31,16995.0,2.866044468844359,548.2258064516129,0.5483870967741935,5.590460526315789,54,4917.5,1.145974025974026,91.0648148148148,0.5370370370370371,0.668592794017675,204,25492.5,1.3014812405759395,124.96323529411764,0.5147058823529411,1.921786656615153,False,False,False,8
