variant_id,full,latest1y,limited_core,wfa90,passes_all_windows
afternoon_15_30_first_bias_1300_1530,62.59207025013305,76.05205479452054,57.09058614564831,60.91099940863394,True
afternoon_5_15_first_bias_1300_1530,188.35936668440658,208.14246575342466,184.246891651865,186.9089296274394,True
late_morning_5_15_first_bias_1030_1330,108.59659393294305,137.09383561643835,99.25976909413853,106.41425192193968,True
midday_5_15_30_first_bias_1200_1500,184.40686535391166,212.14520547945204,179.05683836589697,182.01301005322296,True
midday_5_15_first_bias_1130_1400,136.7176689728579,170.1164383561644,126.5075488454707,134.06179775280899,True
