variant_id,entry_rows,pass_rows,min_full_signals_per_year,median_full_signals_per_year,max_full_signals_per_year,min_limited_signals_per_year,median_limited_signals_per_year,max_limited_signals_per_year,min_latest_252_signals,median_latest_252_signals,max_latest_252_signals,verdict
afternoon_large20_two_sided_breakout_1500,9,9,66.16706666666667,82.66013333333333,100.1272,72.01198934280639,81.74333925399644,101.20603907637656,66,80.0,98,PASS
late_morning_large10_two_sided_breakout_1130,9,9,69.67346666666667,87.01066666666667,105.38680000000001,69.41696269982238,83.04085257548846,102.50355239786856,70,89.0,111,PASS
midday_signed_two_sided_breakout_1300,9,9,69.3488,85.45226666666667,103.0492,73.95825932504441,84.33836589698046,101.20603907637656,67,81.0,102,PASS
morning_large10_two_sided_breakout_1100,9,9,67.66053333333333,84.738,102.6596,70.06571936056838,81.74333925399644,99.25976909413853,66,84.0,104,PASS
morning_signed_two_sided_breakout_1030,9,9,63.05026666666667,80.97186666666667,99.41293333333334,67.47069271758437,77.85079928952042,94.71847246891652,62,84.0,104,PASS
