campaign_id,variant_id,entry_combos,combos_passing_all_windows,min_full_signals_per_year,min_limited_core_signals_per_year,min_latest_252_signals,density_gate_pass
nq_session_open_orderflow_reclaim,afternoon_large20_down_open_reclaim_long,9,9,102.7751329787234,60.22739361702128,133,True
nq_session_open_orderflow_reclaim,afternoon_large20_up_open_reject_short,9,6,86.77925531914894,45.98005319148936,112,False
nq_session_open_orderflow_reclaim,midday_large10_two_sided_open_reclaim,9,9,161.18922872340426,96.49335106382979,214,True
nq_session_open_orderflow_reclaim,morning_down_open_reclaim_long,9,6,116.56914893617021,44.68484042553192,175,False
nq_session_open_orderflow_reclaim,morning_up_open_reject_short,9,6,110.41688829787235,39.503989361702125,171,False
