variant_id,full,latest1y,limited_core,wfa90,passes_all_windows
afternoon_15_30_pivot_bias_1400,16.91152208621607,23.015753424657532,14.272646536412077,15.695742164399764,False
late_day_15_30_pivot_bias_1500,35.96128259712613,42.02876712328767,39.574156305506214,35.063424009461855,False
late_morning_5_15_pivot_bias_1100,0.45356572645023946,3.002054794520548,0.0,0.2879952690715553,False
midday_5_15_30_pivot_bias_1300,44.51423629590207,55.03767123287671,38.92539964476021,44.20727380248374,False
midday_5_15_pivot_bias_1230,30.064928153273016,41.02808219178082,25.30150976909414,29.015523358959197,False
