campaign_id,source_campaign_id,variant_id,screen_label,min_aligned_timeframes,entry_combo_count,entry_combos_passing_all_windows,full_min_signals_per_year,full_median_signals_per_year,full_max_signals_per_year,full_min_signals,full_max_signals,limited_core_min_signals_per_year,limited_core_median_signals_per_year,limited_core_max_signals_per_year,limited_core_min_signals,limited_core_max_signals,wfa90_min_signals_per_year,wfa90_median_signals_per_year,wfa90_max_signals_per_year,wfa90_min_signals,wfa90_max_signals,latest1y_min_signals_per_year,latest1y_median_signals_per_year,latest1y_max_signals_per_year,latest1y_min_signals,latest1y_max_signals,density_pass_all_entry_combos
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or15_signed_flow_breakout_1030,loose,1,9,4,36.738823842469394,56.63092070250133,70.49707291112293,567,1088,52.549289520426285,66.82193605683837,77.85079928952042,81,120,38.51936723832052,57.383057362507394,70.41484328799527,535,978,20.013698630136986,49.03356164383562,75.0513698630137,20,75,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_signed_flow_breakout_1100,loose,1,9,6,40.36734965407131,58.12120808940926,70.04350718467269,623,1081,49.954262877442275,60.98312611012433,67.47069271758437,77,104,42.479302188054405,57.095062093435835,69.91085156712005,590,971,24.016438356164382,60.04109589041096,75.0513698630137,24,75,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or15_large10_flow_breakout_1030,loose,1,9,9,52.8728046833422,60.77780734433209,68.61801490154338,816,1059,51.25177619893428,65.52442273534636,74.60701598579041,79,115,51.62315198107628,59.97501478415139,68.32687758722649,717,949,67.0458904109589,72.04931506849314,78.05342465753425,67,78,True
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or30_large20_flow_breakout_1100,loose,1,9,6,55.72378924960085,64.60071846726981,69.58994145822246,860,1074,48.65674955595026,58.388099467140314,67.47069271758437,75,104,54.28710821998817,63.71895328208161,69.19086339444115,754,961,72.04931506849314,78.05342465753425,82.05616438356164,72,82,False
es_pivot_filtered_opening_range_orderflow_breakout,es_opening_range_orderflow_breakout,or60_signed_flow_breakout_1200,loose,1,9,0,43.73669505055881,53.77993613624268,63.43440659925492,675,979,25.95026642984014,35.68161634103019,47.35923623445826,40,73,45.35925487876996,55.87108219988173,63.7909520993495,630,886,33.022602739726025,60.04109589041096,70.04794520547945,33,70,False
