variant_id,rows,pass_rows,min_signals_per_year,max_signals_per_year,variant_pass
core_cpi_accel_short_1200,9,9,64.21978021978022,162.5563186813187,True
core_pce_disinflation_long_1030,9,3,2.6089285714285717,98.4536265295265,False
core_pce_high_short_1000,9,6,0.0,248.85164835164835,False
cpi_high_short_1130,9,9,109.65920375953182,209.71771978021977,True
pce_disinflation_long_1330,9,6,19.065247252747252,106.09642857142858,False
