phase,start_offset,end_offset,direction,entry_time,signal_bar_time,flow_column,ret_bps,flow_threshold,all_windows_ge_50,min_window_tpy,full_count,full_tpy,limited_10pct_count,limited_10pct_tpy,wfa90_count,wfa90_tpy,latest1y_count,latest1y_tpy
peak_blackout_short,-7,10,short,11:00:00,10:59:00,large20_signed_volume,0,100,False,9.01,223,14.45,30,19.43,204,14.69,9,9.01
peak_blackout_short,-7,10,short,11:00:00,10:59:00,large20_signed_volume,1,0,False,9.01,227,14.71,30,19.43,208,14.98,9,9.01
peak_blackout_short,-7,10,short,11:00:00,10:59:00,large20_signed_volume,1,50,False,9.01,224,14.52,30,19.43,205,14.76,9,9.01
peak_blackout_short,-7,10,short,11:00:00,10:59:00,large20_signed_volume,1,100,False,9.01,220,14.26,30,19.43,201,14.47,9,9.01
peak_blackout_short,-7,10,short,11:00:00,10:59:00,large20_signed_volume,2,0,False,9.01,224,14.52,30,19.43,205,14.76,9,9.01
peak_blackout_short,-7,10,short,11:00:00,10:59:00,large20_signed_volume,2,50,False,9.01,221,14.32,30,19.43,202,14.55,9,9.01
peak_blackout_short,-7,10,short,11:00:00,10:59:00,large20_signed_volume,2,100,False,9.01,218,14.13,30,19.43,199,14.33,9,9.01
peak_blackout_short,-7,10,short,11:00:00,10:59:00,signed_volume,0,0,False,16.01,268,17.37,34,22.02,244,17.57,16,16.01
peak_blackout_short,-7,10,short,11:00:00,10:59:00,signed_volume,1,0,False,16.01,260,16.85,34,22.02,236,17.0,16,16.01
peak_blackout_short,-7,10,short,11:00:00,10:59:00,signed_volume,2,0,False,16.01,257,16.66,34,22.02,233,16.78,16,16.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,large10_signed_volume,0,0,False,11.01,221,14.32,29,18.78,202,14.55,11,11.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,large10_signed_volume,0,50,False,11.01,220,14.26,29,18.78,201,14.47,11,11.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,large10_signed_volume,0,100,False,11.01,220,14.26,29,18.78,201,14.47,11,11.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,large10_signed_volume,1,0,False,11.01,218,14.13,29,18.78,199,14.33,11,11.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,large10_signed_volume,1,50,False,11.01,217,14.06,29,18.78,198,14.26,11,11.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,large10_signed_volume,1,100,False,11.01,217,14.06,29,18.78,198,14.26,11,11.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,large10_signed_volume,2,0,False,11.01,214,13.87,28,18.13,195,14.04,11,11.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,large10_signed_volume,2,50,False,11.01,213,13.8,28,18.13,194,13.97,11,11.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,large10_signed_volume,2,100,False,11.01,213,13.8,28,18.13,194,13.97,11,11.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,large20_signed_volume,0,0,False,14.78,228,14.78,29,18.78,206,14.83,15,15.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,large20_signed_volume,1,0,False,14.71,227,14.71,29,18.78,205,14.76,15,15.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,large20_signed_volume,2,0,False,14.52,224,14.52,29,18.78,202,14.55,15,15.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,large20_signed_volume,0,50,False,13.01,224,14.52,29,18.78,204,14.69,13,13.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,large20_signed_volume,0,100,False,13.01,223,14.45,29,18.78,203,14.62,13,13.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,large20_signed_volume,1,50,False,13.01,223,14.45,29,18.78,203,14.62,13,13.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,large20_signed_volume,1,100,False,13.01,222,14.39,29,18.78,202,14.55,13,13.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,large20_signed_volume,2,50,False,13.01,220,14.26,29,18.78,200,14.4,13,13.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,large20_signed_volume,2,100,False,13.01,219,14.19,29,18.78,199,14.33,13,13.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,signed_volume,0,0,False,16.01,258,16.72,33,21.37,235,16.92,16,16.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,signed_volume,1,0,False,16.01,254,16.46,33,21.37,231,16.64,16,16.01
peak_blackout_short,-7,10,short,12:00:00,11:59:00,signed_volume,2,0,False,16.01,250,16.2,32,20.72,227,16.35,16,16.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,large10_signed_volume,0,0,False,12.01,224,14.52,28,18.13,207,14.91,12,12.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,large10_signed_volume,0,50,False,12.01,223,14.45,28,18.13,206,14.83,12,12.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,large10_signed_volume,0,100,False,12.01,222,14.39,28,18.13,205,14.76,12,12.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,large10_signed_volume,1,0,False,12.01,222,14.39,27,17.49,205,14.76,12,12.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,large10_signed_volume,1,50,False,12.01,221,14.32,27,17.49,204,14.69,12,12.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,large10_signed_volume,1,100,False,12.01,220,14.26,27,17.49,203,14.62,12,12.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,large10_signed_volume,2,0,False,12.01,221,14.32,27,17.49,204,14.69,12,12.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,large10_signed_volume,2,50,False,12.01,220,14.26,27,17.49,203,14.62,12,12.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,large10_signed_volume,2,100,False,12.01,219,14.19,27,17.49,202,14.55,12,12.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,large20_signed_volume,0,0,False,14.06,217,14.06,26,16.84,196,14.11,15,15.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,large20_signed_volume,0,50,False,14.0,216,14.0,26,16.84,195,14.04,15,15.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,large20_signed_volume,0,100,False,14.0,216,14.0,26,16.84,195,14.04,15,15.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,large20_signed_volume,1,0,False,13.93,215,13.93,25,16.19,194,13.97,15,15.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,large20_signed_volume,1,50,False,13.87,214,13.87,25,16.19,193,13.9,15,15.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,large20_signed_volume,1,100,False,13.87,214,13.87,25,16.19,193,13.9,15,15.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,large20_signed_volume,2,0,False,13.87,214,13.87,25,16.19,193,13.9,15,15.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,large20_signed_volume,2,50,False,13.8,213,13.8,25,16.19,192,13.83,15,15.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,large20_signed_volume,2,100,False,13.8,213,13.8,25,16.19,192,13.83,15,15.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,signed_volume,0,0,False,16.92,263,17.04,30,19.43,235,16.92,19,19.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,signed_volume,1,0,False,16.64,259,16.78,28,18.13,231,16.64,19,19.01
peak_blackout_short,-7,10,short,14:30:00,14:29:00,signed_volume,2,0,False,16.49,257,16.66,28,18.13,229,16.49,19,19.01
resumption_long,21,45,long,10:30:00,10:29:00,large10_signed_volume,0,0,False,26.07,413,26.77,47,30.44,362,26.07,31,31.02
resumption_long,21,45,long,10:30:00,10:29:00,large10_signed_volume,0,50,False,26.0,412,26.7,47,30.44,361,26.0,31,31.02
resumption_long,21,45,long,10:30:00,10:29:00,large10_signed_volume,0,100,False,25.85,409,26.51,47,30.44,359,25.85,30,30.02
resumption_long,21,45,long,10:30:00,10:29:00,large10_signed_volume,1,0,False,25.35,403,26.12,47,30.44,352,25.35,31,31.02
resumption_long,21,45,long,10:30:00,10:29:00,large10_signed_volume,1,50,False,25.28,402,26.05,47,30.44,351,25.28,31,31.02
resumption_long,21,45,long,10:30:00,10:29:00,large10_signed_volume,1,100,False,25.13,399,25.86,47,30.44,349,25.13,30,30.02
resumption_long,21,45,long,10:30:00,10:29:00,large10_signed_volume,2,0,False,24.77,395,25.6,45,29.14,344,24.77,31,31.02
resumption_long,21,45,long,10:30:00,10:29:00,large10_signed_volume,2,50,False,24.7,394,25.53,45,29.14,343,24.7,31,31.02
resumption_long,21,45,long,10:30:00,10:29:00,large10_signed_volume,2,100,False,24.56,391,25.34,45,29.14,341,24.56,30,30.02
resumption_long,21,45,long,10:30:00,10:29:00,large20_signed_volume,0,0,False,26.21,412,26.7,46,29.79,364,26.21,30,30.02
resumption_long,21,45,long,10:30:00,10:29:00,large20_signed_volume,0,50,False,25.85,407,26.38,46,29.79,359,25.85,30,30.02
resumption_long,21,45,long,10:30:00,10:29:00,large20_signed_volume,0,100,False,25.56,403,26.12,46,29.79,355,25.56,30,30.02
resumption_long,21,45,long,10:30:00,10:29:00,large20_signed_volume,1,0,False,25.28,399,25.86,46,29.79,351,25.28,30,30.02
resumption_long,21,45,long,10:30:00,10:29:00,large20_signed_volume,1,50,False,24.92,394,25.53,46,29.79,346,24.92,30,30.02
resumption_long,21,45,long,10:30:00,10:29:00,large20_signed_volume,2,0,False,24.84,393,25.47,45,29.14,345,24.84,30,30.02
resumption_long,21,45,long,10:30:00,10:29:00,large20_signed_volume,1,100,False,24.63,390,25.27,46,29.79,342,24.63,30,30.02
resumption_long,21,45,long,10:30:00,10:29:00,large20_signed_volume,2,50,False,24.48,388,25.14,45,29.14,340,24.48,30,30.02
resumption_long,21,45,long,10:30:00,10:29:00,large20_signed_volume,2,100,False,24.2,384,24.89,45,29.14,336,24.2,30,30.02
resumption_long,21,45,long,10:30:00,10:29:00,signed_volume,0,0,False,26.5,418,27.09,49,31.73,368,26.5,31,31.02
resumption_long,21,45,long,10:30:00,10:29:00,signed_volume,1,0,False,25.92,410,26.57,49,31.73,360,25.92,31,31.02
resumption_long,21,45,long,10:30:00,10:29:00,signed_volume,2,0,False,25.35,402,26.05,47,30.44,352,25.35,31,31.02
resumption_long,21,45,long,11:00:00,10:59:00,large10_signed_volume,0,0,False,25.13,403,26.12,42,27.2,349,25.13,32,32.02
resumption_long,21,45,long,11:00:00,10:59:00,large10_signed_volume,0,50,False,24.99,400,25.92,42,27.2,347,24.99,31,31.02
resumption_long,21,45,long,11:00:00,10:59:00,large10_signed_volume,0,100,False,24.92,398,25.79,42,27.2,346,24.92,31,31.02
resumption_long,21,45,long,11:00:00,10:59:00,large10_signed_volume,1,0,False,24.34,391,25.34,40,25.9,338,24.34,31,31.02
resumption_long,21,45,long,11:00:00,10:59:00,large10_signed_volume,1,50,False,24.2,388,25.14,40,25.9,336,24.2,30,30.02
resumption_long,21,45,long,11:00:00,10:59:00,large10_signed_volume,1,100,False,24.12,386,25.02,40,25.9,335,24.12,30,30.02
resumption_long,21,45,long,11:00:00,10:59:00,large10_signed_volume,2,0,False,24.12,388,25.14,39,25.26,335,24.12,31,31.02
resumption_long,21,45,long,11:00:00,10:59:00,large10_signed_volume,2,50,False,23.98,385,24.95,39,25.26,333,23.98,30,30.02
resumption_long,21,45,long,11:00:00,10:59:00,large10_signed_volume,2,100,False,23.91,383,24.82,39,25.26,332,23.91,30,30.02
resumption_long,21,45,long,11:00:00,10:59:00,large20_signed_volume,0,0,False,26.0,411,26.64,42,27.2,361,26.0,31,31.02
resumption_long,21,45,long,11:00:00,10:59:00,large20_signed_volume,0,50,False,25.78,408,26.44,42,27.2,358,25.78,31,31.02
resumption_long,21,45,long,11:00:00,10:59:00,large20_signed_volume,0,100,False,25.78,408,26.44,42,27.2,358,25.78,31,31.02
resumption_long,21,45,long,11:00:00,10:59:00,large20_signed_volume,1,0,False,25.06,397,25.73,40,25.9,348,25.06,30,30.02
resumption_long,21,45,long,11:00:00,10:59:00,large20_signed_volume,1,50,False,24.92,395,25.6,40,25.9,346,24.92,30,30.02
resumption_long,21,45,long,11:00:00,10:59:00,large20_signed_volume,1,100,False,24.92,395,25.6,40,25.9,346,24.92,30,30.02
resumption_long,21,45,long,11:00:00,10:59:00,large20_signed_volume,2,0,False,24.77,393,25.47,39,25.26,344,24.77,30,30.02
resumption_long,21,45,long,11:00:00,10:59:00,large20_signed_volume,2,50,False,24.63,391,25.34,39,25.26,342,24.63,30,30.02
resumption_long,21,45,long,11:00:00,10:59:00,large20_signed_volume,2,100,False,24.63,391,25.34,39,25.26,342,24.63,30,30.02
resumption_long,21,45,long,11:00:00,10:59:00,signed_volume,0,0,False,25.42,406,26.31,43,27.85,353,25.42,34,34.02
resumption_long,21,45,long,11:00:00,10:59:00,signed_volume,1,0,False,24.92,398,25.79,41,26.55,346,24.92,33,33.02
resumption_long,21,45,long,11:00:00,10:59:00,signed_volume,2,0,False,24.56,393,25.47,40,25.9,341,24.56,33,33.02
resumption_long,21,45,long,12:00:00,11:59:00,large10_signed_volume,0,0,False,26.28,425,27.54,45,29.14,365,26.28,32,32.02
resumption_long,21,45,long,12:00:00,11:59:00,large10_signed_volume,0,50,False,26.21,423,27.41,45,29.14,364,26.21,32,32.02
resumption_long,21,45,long,12:00:00,11:59:00,large10_signed_volume,0,100,False,26.14,421,27.28,45,29.14,363,26.14,31,31.02
resumption_long,21,45,long,12:00:00,11:59:00,large10_signed_volume,1,0,False,26.14,422,27.35,45,29.14,363,26.14,32,32.02
resumption_long,21,45,long,12:00:00,11:59:00,large10_signed_volume,1,50,False,26.07,420,27.22,45,29.14,362,26.07,32,32.02
resumption_long,21,45,long,12:00:00,11:59:00,large10_signed_volume,1,100,False,26.0,418,27.09,45,29.14,361,26.0,31,31.02
resumption_long,21,45,long,12:00:00,11:59:00,large10_signed_volume,2,0,False,25.85,417,27.02,44,28.49,359,25.85,32,32.02
resumption_long,21,45,long,12:00:00,11:59:00,large10_signed_volume,2,50,False,25.78,415,26.89,44,28.49,358,25.78,32,32.02
resumption_long,21,45,long,12:00:00,11:59:00,large10_signed_volume,2,100,False,25.71,413,26.77,44,28.49,357,25.71,31,31.02
resumption_long,21,45,long,12:00:00,11:59:00,large20_signed_volume,0,0,False,27.94,445,28.84,48,31.09,388,27.94,31,31.02
resumption_long,21,45,long,12:00:00,11:59:00,large20_signed_volume,0,50,False,27.73,441,28.58,48,31.09,385,27.73,30,30.02
resumption_long,21,45,long,12:00:00,11:59:00,large20_signed_volume,1,0,False,27.65,440,28.51,48,31.09,384,27.65,31,31.02
resumption_long,21,45,long,12:00:00,11:59:00,large20_signed_volume,1,50,False,27.51,437,28.32,48,31.09,382,27.51,30,30.02
resumption_long,21,45,long,12:00:00,11:59:00,large20_signed_volume,2,0,False,27.36,435,28.19,47,30.44,380,27.36,31,31.02
resumption_long,21,45,long,12:00:00,11:59:00,large20_signed_volume,2,50,False,27.22,432,28.0,47,30.44,378,27.22,30,30.02
resumption_long,21,45,long,12:00:00,11:59:00,large20_signed_volume,0,100,False,27.15,432,28.0,47,30.44,377,27.15,29,29.02
resumption_long,21,45,long,12:00:00,11:59:00,large20_signed_volume,1,100,False,26.93,428,27.74,47,30.44,374,26.93,29,29.02
resumption_long,21,45,long,12:00:00,11:59:00,large20_signed_volume,2,100,False,26.64,423,27.41,46,29.79,370,26.64,29,29.02
resumption_long,21,45,long,12:00:00,11:59:00,signed_volume,0,0,False,27.51,435,28.19,47,30.44,382,27.51,31,31.02
resumption_long,21,45,long,12:00:00,11:59:00,signed_volume,1,0,False,27.44,433,28.06,47,30.44,381,27.44,31,31.02
resumption_long,21,45,long,12:00:00,11:59:00,signed_volume,2,0,False,27.15,429,27.8,46,29.79,377,27.15,31,31.02
resumption_long,21,45,long,14:30:00,14:29:00,large10_signed_volume,0,0,False,28.37,452,29.29,52,33.68,394,28.37,33,33.02
resumption_long,21,45,long,14:30:00,14:29:00,large10_signed_volume,0,50,False,28.37,452,29.29,52,33.68,394,28.37,33,33.02
resumption_long,21,45,long,14:30:00,14:29:00,large10_signed_volume,1,0,False,28.37,452,29.29,52,33.68,394,28.37,33,33.02
resumption_long,21,45,long,14:30:00,14:29:00,large10_signed_volume,1,50,False,28.37,452,29.29,52,33.68,394,28.37,33,33.02
resumption_long,21,45,long,14:30:00,14:29:00,large10_signed_volume,0,100,False,28.23,450,29.16,52,33.68,392,28.23,33,33.02
resumption_long,21,45,long,14:30:00,14:29:00,large10_signed_volume,1,100,False,28.23,450,29.16,52,33.68,392,28.23,33,33.02
resumption_long,21,45,long,14:30:00,14:29:00,large10_signed_volume,2,0,False,28.09,448,29.03,50,32.38,390,28.09,33,33.02
resumption_long,21,45,long,14:30:00,14:29:00,large10_signed_volume,2,50,False,28.09,448,29.03,50,32.38,390,28.09,33,33.02
resumption_long,21,45,long,14:30:00,14:29:00,large10_signed_volume,2,100,False,27.94,446,28.9,50,32.38,388,27.94,33,33.02
resumption_long,21,45,long,14:30:00,14:29:00,large20_signed_volume,0,0,False,29.89,472,30.59,54,34.97,415,29.89,34,34.02
resumption_long,21,45,long,14:30:00,14:29:00,large20_signed_volume,1,0,False,29.81,471,30.52,54,34.97,414,29.81,34,34.02
resumption_long,21,45,long,14:30:00,14:29:00,large20_signed_volume,0,50,False,29.74,470,30.46,54,34.97,413,29.74,34,34.02
resumption_long,21,45,long,14:30:00,14:29:00,large20_signed_volume,1,50,False,29.67,469,30.39,54,34.97,412,29.67,34,34.02
resumption_long,21,45,long,14:30:00,14:29:00,large20_signed_volume,2,0,False,29.6,468,30.33,54,34.97,411,29.6,34,34.02
resumption_long,21,45,long,14:30:00,14:29:00,large20_signed_volume,0,100,False,29.45,464,30.07,53,34.32,409,29.45,32,32.02
resumption_long,21,45,long,14:30:00,14:29:00,large20_signed_volume,2,50,False,29.45,466,30.2,54,34.97,409,29.45,34,34.02
resumption_long,21,45,long,14:30:00,14:29:00,large20_signed_volume,1,100,False,29.38,463,30.01,53,34.32,408,29.38,32,32.02
resumption_long,21,45,long,14:30:00,14:29:00,large20_signed_volume,2,100,False,29.17,460,29.81,53,34.32,405,29.17,32,32.02
resumption_long,21,45,long,14:30:00,14:29:00,signed_volume,0,0,False,27.94,437,28.32,53,34.32,388,27.94,28,28.02
resumption_long,21,45,long,14:30:00,14:29:00,signed_volume,1,0,False,27.94,437,28.32,53,34.32,388,27.94,28,28.02
resumption_long,21,45,long,14:30:00,14:29:00,signed_volume,2,0,False,27.8,435,28.19,53,34.32,386,27.8,28,28.02
