campaign_id,variant_id,run_id,stage,trade_log_csv
nq_treasury_rate_shock_intraday,rate_up_short_1000,run1,limited_core_grid_test,backtest-campaigns/nq_treasury_rate_shock_intraday/rate_up_short_1000/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv
nq_treasury_rate_shock_intraday,rate_down_long_1000,run1,limited_core_grid_test,backtest-campaigns/nq_treasury_rate_shock_intraday/rate_down_long_1000/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv
nq_treasury_rate_shock_intraday,rate_up_high_level_short_1030,run1,limited_core_grid_test,backtest-campaigns/nq_treasury_rate_shock_intraday/rate_up_high_level_short_1030/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv
nq_treasury_rate_shock_intraday,bear_steepening_short_1130,run1,limited_core_grid_test,backtest-campaigns/nq_treasury_rate_shock_intraday/bear_steepening_short_1130/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv
nq_treasury_rate_shock_intraday,bull_flattening_long_1130,run1,limited_core_grid_test,backtest-campaigns/nq_treasury_rate_shock_intraday/bull_flattening_long_1130/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv
