campaign_id,variant_id,symbol,run_id,config_path,summary_path,terminal_stage,status,verdict,profitable_iterations,total_combinations_tested,percentage_profitable_iterations,top_net_profit,top_profit_factor,top_total_trades,top_trades_per_year,top_max_drawdown,top_mar,top_win_rate,monkey_percentage_profitable,monkey_median_net_profit,monkey_net_beat_rate,monkey_dd_beat_rate,wfa_early_exit,wfa_net_profit,wfa_profit_factor,wfa_total_trades,wfa_trades_per_year,wfa_max_drawdown,wfa_mar,wfa_win_rate,failure_reason
nq_semivariance_orderflow_confirmation,badvol_signed_multitime_short,NQ,run1,campaigns/nq_semivariance_orderflow_confirmation/variants/badvol_signed_multitime_short/config.yaml,backtest-campaigns/nq_semivariance_orderflow_confirmation/badvol_signed_multitime_short/NQ/run1/variant_test_summary.json,walk_forward_analysis,failed,FAIL,33,36,0.9166666666666666,3772.5,1.4422626025791325,96,73.78658483121438,845.0,3.4838479420952257,0.5,0.126375,-1545.0,0.99575,0.990375,True,-11505.0,0.7031350793446007,193.0,65.1975349477991,14672.5,-0.2748944193289918,0.39896373056994816,failed WFA after core+monkey pass: early_exit=True; stitched_net=-11505.0; stitched_pf=0.7031350793446007; stitched_mar=-0.2748944193289918; stitched_trades_per_year=65.1975349477991
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,NQ,run1,campaigns/nq_semivariance_orderflow_confirmation/variants/downside_share_signed_multitime_short/config.yaml,backtest-campaigns/nq_semivariance_orderflow_confirmation/downside_share_signed_multitime_short/NQ/run1/variant_test_summary.json,walk_forward_analysis,failed,FAIL,31,36,0.8611111111111112,2412.5,1.2289985761746558,109,77.28189262966333,1635.0,1.0718986706633111,0.48623853211009177,0.202125,-1570.0,0.938625,0.933875,True,-8030.0,0.5696677384780279,80.0,81.11581281025592,9100.0,-0.8992446669898104,0.375,failed WFA after core+monkey pass: early_exit=True; stitched_net=-8030.0; stitched_pf=0.5696677384780279; stitched_mar=-0.8992446669898104; stitched_trades_per_year=81.11581281025592
nq_semivariance_orderflow_confirmation,badvol_signed_multitime_twosided,NQ,run1,campaigns/nq_semivariance_orderflow_confirmation/variants/badvol_signed_multitime_twosided/config.yaml,backtest-campaigns/nq_semivariance_orderflow_confirmation/badvol_signed_multitime_twosided/NQ/run1/variant_test_summary.json,limited_core_grid_test,failed,FAIL,6,36,0.16666666666666666,1082.5,1.061003099464638,197,138.84732226011565,2640.0,0.29523508273112575,0.45685279187817257,,,,,,,,,,,,,failed limited core grid gate: profitable_combos=6/36; top_net=1082.5; top_pf=1.061003099464638; top_trades=197; top_mar=0.29523508273112575
nq_semivariance_orderflow_confirmation,semivar_balance_signed_multitime_twosided,NQ,run1,campaigns/nq_semivariance_orderflow_confirmation/variants/semivar_balance_signed_multitime_twosided/config.yaml,backtest-campaigns/nq_semivariance_orderflow_confirmation/semivar_balance_signed_multitime_twosided/NQ/run1/variant_test_summary.json,limited_core_grid_test,failed,FAIL,0,36,0.0,-415.0,0.9605513307984791,177,124.76117852811299,1495.0,-0.19682808326569906,0.5254237288135594,,,,,,,,,,,,,failed limited core grid gate: profitable_combos=0/36; top_net=-415.0; top_pf=0.9605513307984791; top_trades=177; top_mar=-0.19682808326569906
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,NQ,run1,campaigns/nq_semivariance_orderflow_confirmation/variants/low_badvol_signed_multitime_long/config.yaml,backtest-campaigns/nq_semivariance_orderflow_confirmation/low_badvol_signed_multitime_long/NQ/run1/variant_test_summary.json,limited_core_grid_test,failed,FAIL,0,36,0.0,-1160.0,0.8503225806451613,97,69.30821010589523,2420.0,-0.34529836789214613,0.422680412371134,,,,,,,,,,,,,failed limited core grid gate: profitable_combos=0/36; top_net=-1160.0; top_pf=0.8503225806451613; top_trades=97; top_mar=-0.34529836789214613
