campaign_id,variant_id,run_id,stage,equity_curve_csv
nq_dollar_risk_appetite_intraday,dollar_up_risk_off_short_1000,run1,limited_core_grid_test,backtest-campaigns/nq_dollar_risk_appetite_intraday/dollar_up_risk_off_short_1000/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_dollar_risk_appetite_intraday,dollar_down_risk_on_long_1030,run1,limited_core_grid_test,backtest-campaigns/nq_dollar_risk_appetite_intraday/dollar_down_risk_on_long_1030/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_dollar_risk_appetite_intraday,high_dollar_up_short_1130,run1,limited_core_grid_test,backtest-campaigns/nq_dollar_risk_appetite_intraday/high_dollar_up_short_1130/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_dollar_risk_appetite_intraday,five_day_dollar_up_short_1200,run1,limited_core_grid_test,backtest-campaigns/nq_dollar_risk_appetite_intraday/five_day_dollar_up_short_1200/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_dollar_risk_appetite_intraday,five_day_dollar_down_long_1330,run1,limited_core_grid_test,backtest-campaigns/nq_dollar_risk_appetite_intraday/five_day_dollar_down_long_1330/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
