window_id,train_start,train_end,test_start,test_end,objective,train_objective,selected_params,train_mar,train_cagr,train_max_drawdown_pct,train_net_profit,train_profit_factor,train_max_drawdown,test_mar,test_cagr,test_max_drawdown_pct,test_net_profit,test_profit_factor,test_max_drawdown,test_trades,test_passed,early_exit,early_exit_reason
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.3781759048843901,"{'entry.params.term_spread_rank_min': 0.55, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.0}",0.3781759048843901,0.008407629775583514,0.02223206097213877,4605.0,1.2716012975523445,3515.0,-0.9345974857326413,-0.020627999286214393,0.02207153304081904,-2900.0,0.7678142514011209,3320.0,69,False,,
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,-0.060999640700349606,{},-0.060999640700349606,-0.0025182074468311777,0.041282332451783525,-1370.0,0.9434234978319224,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,selected_train_profit_factor_below_minimum
