campaign_id,variant_id,run_id,passed,halted,terminal_stage,terminal_status,criteria_failures,profitable_combo_rate,benchmark_pass_combos,core_profitable_combos,core_combos,apex_rule_violations,top_net_profit,top_profit_factor,top_mar,top_expectancy_r,top_trades,top_trades_per_year,best_day_concentration,top_failure_reason,monkey_percentage_profitable,monkey_median_net_profit,trade_path_stress_percentage_profitable,trade_path_stress_median_net_profit,one_tick_worse_profitable,one_tick_worse_net_profit,source_config_path,report_path
es_turn_of_year_effect,santa_window_open_long_1000,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.1111111111111111,0.1111111111111111,0,1,9,0,135.0,1.217741935483871,0.43568149814050894,0.15909090909090917,8,7.983545965801717,1.3981481481481481,preferred_min_total_trades;max_best_day_concentration,,,,,,,campaigns/es_turn_of_year_effect/variants/santa_window_open_long_1000/config.yaml,backtest-campaigns/es_turn_of_year_effect/santa_window_open_long_1000/ES/run1/campaign_test_summary.json
es_turn_of_year_effect,santa_window_midday_long_1200,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0,0.0,0,0,9,0,-340.0,0.42127659574468085,-0.722142576096154,-0.375,8,7.98350052272378,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades;min_positive_month_rate,,,,,,,campaigns/es_turn_of_year_effect/variants/santa_window_midday_long_1200/config.yaml,backtest-campaigns/es_turn_of_year_effect/santa_window_midday_long_1200/ES/run1/campaign_test_summary.json
es_turn_of_year_effect,december_window_long_1500,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.3333333333333333,0.3333333333333333,0,3,9,0,125.0,2.3513513513513513,71.89634890206398,0.42666666666666664,5,260.2989211125408,0.46,preferred_min_total_trades;max_best_day_concentration,,,,,,,campaigns/es_turn_of_year_effect/variants/december_window_long_1500/config.yaml,backtest-campaigns/es_turn_of_year_effect/december_window_long_1500/ES/run1/campaign_test_summary.json
es_turn_of_year_effect,january_first2_open_long_1000,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.3333333333333333,0.3333333333333333,0,3,9,0,222.5,2.435483870967742,1.4361344478514302,0.5757575757575758,3,2.993829737175644,0.848314606741573,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,,,,,,,campaigns/es_turn_of_year_effect/variants/january_first2_open_long_1000/config.yaml,backtest-campaigns/es_turn_of_year_effect/january_first2_open_long_1000/ES/run1/campaign_test_summary.json
es_turn_of_year_effect,santa_momentum_confirmed_midday_long_1200,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0,0.0,0,0,27,0,-70.0,0.7021276595744681,-0.6044130823845931,-0.125,4,4.05821590810451,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_trades_per_year;preferred_min_total_trades,,,,,,,campaigns/es_turn_of_year_effect/variants/santa_momentum_confirmed_midday_long_1200/config.yaml,backtest-campaigns/es_turn_of_year_effect/santa_momentum_confirmed_midday_long_1200/ES/run1/campaign_test_summary.json
es_turn_of_year_effect,santa_window_open_long_1000,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.16666666666666666,0.16666666666666666,0,2,12,0,135.0,1.217741935483871,0.43568149814050894,0.15909090909090917,8,7.983545965801717,1.3981481481481481,preferred_min_total_trades;max_best_day_concentration,,,,,,,campaigns/es_turn_of_year_effect/rescue_attempts/parameter_space_rescue_1/santa_window_open_long_1000/config.yaml,backtest-campaigns/es_turn_of_year_effect/santa_window_open_long_1000/ES/rescue1/campaign_test_summary.json
es_turn_of_year_effect,santa_window_midday_long_1200,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0,0.0,0,0,12,0,-215.0,0.5222222222222223,-0.600349193980137,-0.3166666666666667,8,7.98350052272378,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades;min_positive_month_rate,,,,,,,campaigns/es_turn_of_year_effect/rescue_attempts/parameter_space_rescue_1/santa_window_midday_long_1200/config.yaml,backtest-campaigns/es_turn_of_year_effect/santa_window_midday_long_1200/ES/rescue1/campaign_test_summary.json
es_turn_of_year_effect,december_window_long_1500,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.3333333333333333,0.3333333333333333,0,4,12,0,125.0,2.3513513513513513,71.89634890206398,0.42666666666666664,5,260.2989211125408,0.46,preferred_min_total_trades;max_best_day_concentration,,,,,,,campaigns/es_turn_of_year_effect/rescue_attempts/parameter_space_rescue_1/december_window_long_1500/config.yaml,backtest-campaigns/es_turn_of_year_effect/december_window_long_1500/ES/rescue1/campaign_test_summary.json
es_turn_of_year_effect,january_first2_open_long_1000,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.4166666666666667,0.4166666666666667,0,5,12,0,222.5,2.435483870967742,1.4361344478514302,0.5757575757575758,3,2.993829737175644,0.848314606741573,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,,,,,,,campaigns/es_turn_of_year_effect/rescue_attempts/parameter_space_rescue_1/january_first2_open_long_1000/config.yaml,backtest-campaigns/es_turn_of_year_effect/january_first2_open_long_1000/ES/rescue1/campaign_test_summary.json
es_turn_of_year_effect,santa_momentum_confirmed_midday_long_1200,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0,0.0,0,0,36,0,-32.5,0.8243243243243243,-0.35646984908975987,-0.04166666666666674,4,4.058278534047573,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_trades_per_year;preferred_min_total_trades,,,,,,,campaigns/es_turn_of_year_effect/rescue_attempts/parameter_space_rescue_1/santa_momentum_confirmed_midday_long_1200/config.yaml,backtest-campaigns/es_turn_of_year_effect/santa_momentum_confirmed_midday_long_1200/ES/rescue1/campaign_test_summary.json
