campaign_id,variant_id,run_id,stage,equity_curve_csv
nq_realized_skewness_reversal,low_1d_skew_open_long_1000,run1,limited_core_grid_test,backtest-campaigns/nq_realized_skewness_reversal/low_1d_skew_open_long_1000/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_realized_skewness_reversal,high_1d_skew_open_short_1000,run1,limited_core_grid_test,backtest-campaigns/nq_realized_skewness_reversal/high_1d_skew_open_short_1000/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_realized_skewness_reversal,low_3d_skew_midmorning_long_1030,run1,limited_core_grid_test,backtest-campaigns/nq_realized_skewness_reversal/low_3d_skew_midmorning_long_1030/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_realized_skewness_reversal,high_3d_skew_midday_short_1200,run1,limited_core_grid_test,backtest-campaigns/nq_realized_skewness_reversal/high_3d_skew_midday_short_1200/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_realized_skewness_reversal,two_sided_5d_skew_extreme_1330,run1,limited_core_grid_test,backtest-campaigns/nq_realized_skewness_reversal/two_sided_5d_skew_extreme_1330/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
