campaign_id,variant_id,symbol,timeframe,run_id,terminal_stage,stage_status,decision,total_combinations,profitable_iterations,percentage_profitable_iterations,number_passing_benchmark,top_net_profit,top_profit_factor,top_expectancy_r,top_max_drawdown,top_mar,top_win_rate,top_total_trades,top_trades_per_year,top_failure_reason,apex_rule_violating_iterations,fixed_config_net_profit,fixed_config_profit_factor,fixed_config_trades,source_config,variant_summary,stage_result,trade_log_csv,equity_curve_csv,top_best_day_concentration,top_consecutive_losses
nq_intraday_periodicity_orderflow_confirmation,afternoon_1330_large20_confirmed_slot,NQ,1m,run1,limited_core_grid_test,failed,FAIL,54,4,0.07407407407407407,0,657.5,1.0974074074074074,0.06120459599767243,1665.0,0.2613667251441162,0.47674418604651164,172,112.19018918466432,max_best_day_concentration,0,-892.5,0.8630084420567921,166,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/afternoon_1330_large20_confirmed_slot/NQ/run1/source_config.yaml,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/afternoon_1330_large20_confirmed_slot/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/afternoon_1330_large20_confirmed_slot/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/afternoon_1330_large20_confirmed_slot/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/afternoon_1330_large20_confirmed_slot/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,0.41825095057034223,6
nq_intraday_periodicity_orderflow_confirmation,late_afternoon_1430_large20_confirmed_slot,NQ,1m,run1,limited_core_grid_test,failed,FAIL,54,0,0.0,0,-1720.0,0.7198697068403909,-0.07325014042967117,2025.0,-0.5540793199897401,0.47398843930635837,173,112.43877664504171,min_total_net_profit,0,-2581.25,0.6878778718258767,174,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/late_afternoon_1430_large20_confirmed_slot/NQ/run1/source_config.yaml,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/late_afternoon_1430_large20_confirmed_slot/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/late_afternoon_1430_large20_confirmed_slot/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/late_afternoon_1430_large20_confirmed_slot/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/late_afternoon_1430_large20_confirmed_slot/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,0.0,7
nq_intraday_periodicity_orderflow_confirmation,late_morning_1130_signed_confirmed_slot,NQ,1m,run1,limited_core_grid_test,failed,FAIL,54,0,0.0,0,-1650.0,0.7727272727272727,-0.04480949402188419,2267.5,-0.4861500300598134,0.3875968992248062,129,85.67097238531763,min_total_net_profit,0,-4197.5,0.4884216940889701,145,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/late_morning_1130_signed_confirmed_slot/NQ/run1/source_config.yaml,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/late_morning_1130_signed_confirmed_slot/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/late_morning_1130_signed_confirmed_slot/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/late_morning_1130_signed_confirmed_slot/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/late_morning_1130_signed_confirmed_slot/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,0.0,6
nq_intraday_periodicity_orderflow_confirmation,morning_1000_signed_confirmed_slot,NQ,1m,run1,limited_core_grid_test,failed,FAIL,54,3,0.05555555555555555,0,427.5,1.0586017820424949,0.06771570980170721,1785.0,0.1641823715794146,0.47794117647058826,136,92.32727976766698,max_best_day_concentration,0,-547.5,0.9249485949280329,129,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/morning_1000_signed_confirmed_slot/NQ/run1/source_config.yaml,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/morning_1000_signed_confirmed_slot/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/morning_1000_signed_confirmed_slot/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/morning_1000_signed_confirmed_slot/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/morning_1000_signed_confirmed_slot/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,0.4678362573099415,8
nq_intraday_periodicity_orderflow_confirmation,morning_1030_large10_confirmed_slot,NQ,1m,run1,limited_core_grid_test,failed,FAIL,54,0,0.0,0,-432.5,0.9441935483870968,0.01655278503679303,1057.5,-0.2702026593945259,0.4533333333333333,150,98.89998307666272,min_total_net_profit,0,-851.25,0.8882874015748031,150,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/morning_1030_large10_confirmed_slot/NQ/run1/source_config.yaml,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/morning_1030_large10_confirmed_slot/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/morning_1030_large10_confirmed_slot/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/morning_1030_large10_confirmed_slot/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_intraday_periodicity_orderflow_confirmation/morning_1030_large10_confirmed_slot/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,0.0,5
