point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
0,2023-05-12 14:30:00-04:00,,0.0,0.0,150000.0,150000.0,0.0,0.0
1,2023-05-12 15:35:00-04:00,1,-1080.0,-1080.0,148920.0,150000.0,1080.0,0.0072
2,2023-05-16 15:55:00-04:00,2,-695.0,-1775.0,148225.0,150000.0,1775.0,0.011833333333333333
3,2023-05-17 15:55:00-04:00,3,-30.0,-1805.0,148195.0,150000.0,1805.0,0.012033333333333333
4,2023-05-18 15:51:00-04:00,4,2200.0,395.0,150395.0,150395.0,0.0,0.0
5,2023-05-22 15:55:00-04:00,5,-500.0,-105.0,149895.0,150395.0,500.0,0.0033245786096612255
6,2023-05-23 15:55:00-04:00,6,-100.0,-205.0,149795.0,150395.0,600.0,0.00398949433159347
7,2023-05-26 15:55:00-04:00,7,290.0,85.0,150085.0,150395.0,310.0,0.00206123873798996
8,2023-05-30 15:55:00-04:00,8,540.0,625.0,150625.0,150625.0,0.0,0.0
9,2023-06-01 15:55:00-04:00,9,-545.0,80.0,150080.0,150625.0,545.0,0.0036182572614107886
10,2023-06-07 15:55:00-04:00,10,1165.0,1245.0,151245.0,151245.0,0.0,0.0
11,2023-06-08 15:55:00-04:00,11,595.0,1840.0,151840.0,151840.0,0.0,0.0
12,2023-06-12 15:55:00-04:00,12,1455.0,3295.0,153295.0,153295.0,0.0,0.0
13,2023-06-13 15:18:00-04:00,13,-1215.0,2080.0,152080.0,153295.0,1215.0,0.007925894517107538
14,2023-06-15 15:55:00-04:00,14,685.0,2765.0,152765.0,153295.0,530.0,0.003457386085651848
15,2023-06-21 15:55:00-04:00,15,1305.0,4070.0,154070.0,154070.0,0.0,0.0
16,2023-06-22 15:55:00-04:00,16,1150.0,5220.0,155220.0,155220.0,0.0,0.0
17,2023-06-26 15:55:00-04:00,17,515.0,5735.0,155735.0,155735.0,0.0,0.0
18,2023-06-27 15:55:00-04:00,18,-265.0,5470.0,155470.0,155735.0,265.0,0.001701608501621344
19,2023-06-28 15:05:00-04:00,19,-1225.0,4245.0,154245.0,155735.0,1490.0,0.009567534594021897
20,2023-06-30 15:55:00-04:00,20,75.0,4320.0,154320.0,155735.0,1415.0,0.00908594728224227
21,2023-07-07 15:24:00-04:00,21,-1240.0,3080.0,153080.0,155735.0,2655.0,0.01704819083699875
22,2023-07-13 15:55:00-04:00,22,1070.0,4150.0,154150.0,155735.0,1585.0,0.010177545188942755
23,2023-07-17 15:55:00-04:00,23,545.0,4695.0,154695.0,155735.0,1040.0,0.006678010723344142
24,2023-07-18 15:55:00-04:00,24,-100.0,4595.0,154595.0,155735.0,1140.0,0.0073201271390503095
25,2023-07-19 15:16:00-04:00,25,-1285.0,3310.0,153310.0,155735.0,2425.0,0.015571323080874562
26,2023-07-20 15:55:00-04:00,26,385.0,3695.0,153695.0,155735.0,2040.0,0.013099174880405818
27,2023-07-25 15:55:00-04:00,27,-435.0,3260.0,153260.0,155735.0,2475.0,0.015892381288727647
28,2023-07-27 15:55:00-04:00,28,1155.0,4415.0,154415.0,155735.0,1320.0,0.008475936687321411
29,2023-07-28 15:55:00-04:00,29,-30.0,4385.0,154385.0,155735.0,1350.0,0.00866857161203326
30,2023-08-02 15:55:00-04:00,30,600.0,4985.0,154985.0,155735.0,750.0,0.004815873117796256
31,2023-08-03 15:55:00-04:00,31,-335.0,4650.0,154650.0,155735.0,1085.0,0.006966963110411918
32,2023-08-04 15:55:00-04:00,32,1615.0,6265.0,156265.0,156265.0,0.0,0.0
33,2023-08-08 15:55:00-04:00,33,-745.0,5520.0,155520.0,156265.0,745.0,0.00476754231593767
34,2023-08-09 15:55:00-04:00,34,1990.0,7510.0,157510.0,157510.0,0.0,0.0
35,2023-08-10 15:55:00-04:00,35,200.0,7710.0,157710.0,157710.0,0.0,0.0
36,2023-08-14 15:55:00-04:00,36,565.0,8275.0,158275.0,158275.0,0.0,0.0
37,2023-08-15 15:55:00-04:00,37,985.0,9260.0,159260.0,159260.0,0.0,0.0
38,2023-08-17 15:55:00-04:00,38,1070.0,10330.0,160330.0,160330.0,0.0,0.0
39,2023-08-21 15:55:00-04:00,39,775.0,11105.0,161105.0,161105.0,0.0,0.0
40,2023-08-22 15:55:00-04:00,40,565.0,11670.0,161670.0,161670.0,0.0,0.0
41,2023-08-23 15:55:00-04:00,41,-365.0,11305.0,161305.0,161670.0,365.0,0.0022576854085482774
42,2023-08-24 15:55:00-04:00,42,1750.0,13055.0,163055.0,163055.0,0.0,0.0
43,2023-08-25 15:55:00-04:00,43,-45.0,13010.0,163010.0,163055.0,45.0,0.0002759804973781853
44,2023-08-28 15:45:00-04:00,44,-1215.0,11795.0,161795.0,163055.0,1260.0,0.007727453926589188
45,2023-08-29 15:55:00-04:00,45,175.0,11970.0,161970.0,163055.0,1085.0,0.0066541964367851335
46,2023-08-31 15:55:00-04:00,46,-530.0,11440.0,161440.0,163055.0,1615.0,0.009904633405905982
47,2023-09-01 15:55:00-04:00,47,-1015.0,10425.0,160425.0,163055.0,2630.0,0.016129526846769496
48,2023-09-05 15:55:00-04:00,48,-660.0,9765.0,159765.0,163055.0,3290.0,0.02017724080831621
49,2023-09-06 15:55:00-04:00,49,-170.0,9595.0,159595.0,163055.0,3460.0,0.02121983379841158
50,2023-09-13 15:55:00-04:00,50,-910.0,8685.0,158685.0,163055.0,4370.0,0.026800772745392658
51,2023-09-18 15:55:00-04:00,51,-650.0,8035.0,158035.0,163055.0,5020.0,0.030787157707522002
52,2023-09-20 15:37:00-04:00,52,2750.0,10785.0,160785.0,163055.0,2270.0,0.013921682867744013
53,2023-09-25 15:55:00-04:00,53,105.0,10890.0,160890.0,163055.0,2165.0,0.01327772837386158
54,2023-09-26 15:55:00-04:00,54,255.0,11145.0,161145.0,163055.0,1910.0,0.01171383888871853
55,2023-09-27 15:04:00-04:00,55,-1775.0,9370.0,159370.0,163055.0,3685.0,0.022599736285302506
56,2023-09-28 15:55:00-04:00,56,-465.0,8905.0,158905.0,163055.0,4150.0,0.02545153475821042
57,2023-09-29 15:02:00-04:00,57,-1790.0,7115.0,157115.0,163055.0,5940.0,0.036429425653920454
58,2023-10-03 15:55:00-04:00,58,-235.0,6880.0,156880.0,163055.0,6175.0,0.037870657140228754
59,2023-10-04 15:55:00-04:00,59,1895.0,8775.0,158775.0,163055.0,4280.0,0.02624881175063629
60,2023-10-06 15:55:00-04:00,60,-255.0,8520.0,158520.0,163055.0,4535.0,0.02781270123577934
61,2023-10-09 15:55:00-04:00,61,-235.0,8285.0,158285.0,163055.0,4770.0,0.02925393272208764
62,2023-10-10 15:55:00-04:00,62,-205.0,8080.0,158080.0,163055.0,4975.0,0.030511177210143816
63,2023-10-12 15:55:00-04:00,63,-1080.0,7000.0,157000.0,163055.0,6055.0,0.037134709147220266
64,2023-10-13 15:55:00-04:00,64,-320.0,6680.0,156680.0,163055.0,6375.0,0.03909723712857625
