wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.min_abs_move_ticks,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,1,True,16,256,0.004,2.0,141,141,141,0,0,0,0,0,0,0,141,141.46126334061364,10070.0,1.2214890575167712,0.06345801558853774,6835.0,0.044381675919613,0.0673601877008061,1.5177477259491796,0.49645390070921985,0,0,True,-1365.0,0.24329692154915591,6,False,min_profit_factor
5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,2,False,15,256,0.004,1.5,141,141,141,0,0,0,0,0,0,0,141,141.46126334061364,10472.5,1.2303420213350929,0.06516981294551645,7590.0,0.04728911284461457,0.07005288257629205,1.481374429807471,0.49645390070921985,0,0,True,-1365.0,0.190976366674624,6,False,min_profit_factor
5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,3,False,17,256,0.006,1.5,141,141,141,0,0,0,0,0,0,0,141,141.46126334061364,12245.0,1.2683835616438357,0.0507093442791759,9407.5,0.06047311413235625,0.08191103706103986,1.3545033728834084,0.5106382978723404,0,0,True,-1850.0,0.2245814618211515,6,False,min_profit_factor
5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,4,False,18,256,0.006,2.0,141,141,141,0,0,0,0,0,0,0,141,141.46126334061364,11290.0,1.2474520547945205,0.0465723568199019,10375.0,0.06636814329122022,0.07552196434304514,1.1379249229808706,0.5106382978723404,0,0,True,-1850.0,0.27015057573073514,6,False,min_profit_factor;min_expectancy_r
5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,5,False,9,224,0.004,1.5,150,150,150,0,0,0,0,0,0,0,150,150.49070568150387,5307.5,1.1028485611859316,0.031742899275420414,8985.0,0.058045447938369105,0.035501116161516855,0.6116089619845964,0.48,0,0,True,-1365.0,0.3768252472915685,5,False,min_profit_factor;min_expectancy_r;min_positive_month_rate
5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,6,False,10,224,0.004,2.0,150,150,150,0,0,0,0,0,0,0,150,150.49070568150387,4905.0,1.0950489293673094,0.030133809759860408,8500.0,0.055193013213856695,0.032808709823610505,0.5944359242806042,0.48,0,0,True,-1365.0,0.49949031600407745,5,False,min_profit_factor;min_expectancy_r;max_best_day_concentration;min_positive_month_rate
5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,7,False,11,224,0.006,1.5,150,150,150,0,0,0,0,0,0,0,150,150.49070568150387,5270.0,1.0983667755482969,0.02081296873560179,12122.5,0.07792562594413911,0.035250269885331864,0.45235786634041253,0.49333333333333335,0,0,True,-1880.0,0.5218216318785579,5,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration
5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,8,False,13,256,0.0025,1.5,141,141,141,0,0,0,0,0,0,0,141,141.4628823876133,3677.5,1.0841052029731275,0.043433660231749174,10800.0,0.06762574161331225,0.024598133180212978,0.36373920039008917,0.44680851063829785,0,0,True,-860.0,0.33786539768864715,8,False,min_profit_factor;min_expectancy_r;min_mar
5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,9,False,12,224,0.006,2.0,150,150,150,0,0,0,0,0,0,0,150,150.49070568150387,4315.0,1.0805412972468502,0.01692420052388422,13090.0,0.0837358068127299,0.028862118308373264,0.3446807215092781,0.49333333333333335,0,0,True,-1880.0,0.7068366164542295,5,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration
5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,10,False,14,256,0.0025,2.0,141,141,141,0,0,0,0,0,0,0,141,141.4628823876133,3105.0,1.0688470066518847,0.03563917403462907,11890.0,0.0740325643659911,0.020768655914459977,0.2805340608193309,0.4326241134751773,0,0,True,-860.0,0.534621578099839,8,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration
5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,11,False,3,160,0.004,1.5,173,173,173,0,0,0,0,0,0,0,173,173.56594721933448,2257.5,1.0373882080158994,0.012049545543583973,8367.5,0.054785327287905326,0.015099603990838872,0.27561401452414674,0.47398843930635837,0,0,True,-1365.0,0.8859357696566998,6,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration;min_positive_month_rate
5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,12,False,7,224,0.0025,1.5,150,150,150,0,0,0,0,0,0,0,150,150.49242807192903,12.5,1.0002584513594541,0.007973601684247449,10480.0,0.06730136304525824,8.360691592046443e-05,0.0012422767108630649,0.43333333333333335,0,0,True,-860.0,99.4,5,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration
5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,13,False,8,224,0.0025,2.0,150,150,150,0,0,0,0,0,0,0,150,150.49242807192903,-560.0,0.9887414555689585,0.0006467846589545741,11570.0,0.07387306857361767,-0.0037455663394302396,-0.050702731208432515,0.42,0,0,False,-860.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar
