wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.min_abs_move_ticks,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
7,2023-05-11,2024-05-11,2024-05-11,2024-07-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,1,True,6,160,0.006,2.0,169,169,169,0,0,0,0,0,0,0,169,170.48946515397083,11835.0,1.2084727849216135,0.03852268711801206,7650.0,0.048269552323563746,0.0796223575779551,1.64953586153493,0.4970414201183432,0,0,True,-2100.0,0.3717786227291931,7,False,min_profit_factor;min_expectancy_r
7,2023-05-11,2024-05-11,2024-05-11,2024-07-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,2,False,18,256,0.006,2.0,139,139,139,0,0,0,0,0,0,0,139,140.2250630556328,10930.0,1.2389593353738522,0.04642698108490422,7675.0,0.04678023953920702,0.07353192530308017,1.5718586742475373,0.5035971223021583,0,0,True,-2100.0,0.4025617566331198,10,False,min_profit_factor;min_expectancy_r;max_consecutive_losses;max_best_day_concentration
7,2023-05-11,2024-05-11,2024-05-11,2024-07-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,3,False,17,256,0.006,1.5,139,139,139,0,0,0,0,0,0,0,139,140.2250630556328,10575.0,1.2311980760822037,0.04583969171907248,7675.0,0.0465680697762609,0.07114294304234114,1.5277193876437591,0.5035971223021583,0,0,True,-2100.0,0.31182033096926715,10,False,min_profit_factor;min_expectancy_r;max_consecutive_losses
7,2023-05-11,2024-05-11,2024-05-11,2024-07-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,4,False,12,224,0.006,2.0,147,147,147,0,0,0,0,0,0,0,147,148.29557028185627,10675.0,1.2104484967964515,0.0411461065923509,7675.0,0.04802728325146272,0.07181589108694997,1.4953144593029366,0.4897959183673469,0,0,True,-2100.0,0.41217798594847777,10,False,min_profit_factor;min_expectancy_r;max_consecutive_losses;max_best_day_concentration
7,2023-05-11,2024-05-11,2024-05-11,2024-07-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,5,False,5,160,0.006,1.5,169,169,169,0,0,0,0,0,0,0,169,170.48946515397083,10425.0,1.183635723093183,0.03508107042067114,7650.0,0.04804295605482549,0.07013352790158,1.4598087557631816,0.4970414201183432,0,0,True,-2100.0,0.31630695443645085,7,False,min_profit_factor;min_expectancy_r
7,2023-05-11,2024-05-11,2024-05-11,2024-07-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,6,False,11,224,0.006,1.5,147,147,147,0,0,0,0,0,0,0,147,148.29557028185627,9265.0,1.1826515524889107,0.03718941800833313,7675.0,0.04780367792466639,0.06232766563016501,1.3038257376009208,0.4897959183673469,0,0,True,-2100.0,0.35590933621154885,10,False,min_profit_factor;min_expectancy_r;max_consecutive_losses
7,2023-05-11,2024-05-11,2024-05-11,2024-07-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,7,False,15,256,0.004,1.5,139,139,139,0,0,0,0,0,0,0,139,140.2250630556328,7457.5,1.157864098221846,0.049851052540649296,9192.5,0.05601767215112736,0.050165651792372534,0.8955326036582358,0.4892086330935252,0,0,True,-1485.0,0.2943345625209521,10,False,min_profit_factor;min_expectancy_r;max_consecutive_losses
7,2023-05-11,2024-05-11,2024-05-11,2024-07-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,8,False,16,256,0.004,2.0,139,139,139,0,0,0,0,0,0,0,139,140.2250630556328,6730.0,1.1424640135478408,0.04714315644693109,8875.0,0.05442948698291988,0.045270913872768936,0.8317350829886578,0.4892086330935252,0,0,True,-1485.0,0.43536404160475484,10,False,min_profit_factor;min_expectancy_r;max_consecutive_losses;max_best_day_concentration
7,2023-05-11,2024-05-11,2024-05-11,2024-07-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,9,False,9,224,0.004,1.5,147,147,147,0,0,0,0,0,0,0,147,148.29557028185627,2337.5,1.0442038577912254,0.019982445392385837,8872.5,0.0553562515597704,0.01572174957495287,0.28401037158336956,0.46938775510204084,0,0,True,-1485.0,0.9390374331550803,10,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;max_best_day_concentration
7,2023-05-11,2024-05-11,2024-05-11,2024-07-11,MAR,0a02d50823f48fbc76d3bc90839db29d3f695d59de4c368d9d8408371145f4ff,74f78b1b67d4a32be6a6b562de3981a8d1adb2593e11cd437c5f15850c7b8195,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,10,False,10,224,0.004,2.0,147,147,147,0,0,0,0,0,0,0,147,148.29557028185627,1610.0,1.030446293494705,0.017421917793563852,8555.0,0.05372562564762772,0.010828440867892253,0.20155076348320547,0.46938775510204084,0,0,True,-1485.0,1.8198757763975155,10,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;max_best_day_concentration
