campaign_id,variant_id,symbol,run_id,failed_stage,stage_status,total_combinations,profitable_combinations,profitable_rate,benchmark_pass_combinations,top_net_profit,top_profit_factor,top_trades,top_trades_per_year,top_mar,top_expectancy_r,top_win_rate,top_failure_reason,summary_path
nq_sector_dispersion_state,rising_1d_dispersion_short_1130,NQ,run1,limited_core_grid_test,failed,27,17,0.6296296296296297,13,4845.0,1.3298162014976174,129,83.81729124072713,1.0461770255400704,0.10886646062008291,0.49612403100775193,,backtest-campaigns/nq_sector_dispersion_state/rising_1d_dispersion_short_1130/NQ/run1/variant_test_summary.json
nq_sector_dispersion_state,high_5d_dispersion_short_1030,NQ,run1,limited_core_grid_test,failed,27,8,0.2962962962962963,0,1507.5,1.1187007874015749,107,73.60057125145657,0.4768754587241516,0.10929191526566093,0.35514018691588783,max_consecutive_losses,backtest-campaigns/nq_sector_dispersion_state/high_5d_dispersion_short_1030/NQ/run1/variant_test_summary.json
nq_sector_dispersion_state,falling_5d_dispersion_long_1330,NQ,run1,limited_core_grid_test,failed,27,2,0.07407407407407407,0,85.0,1.0099183197199533,106,69.75204088654235,0.037800224744783006,0.033169593889620624,0.4716981132075472,max_best_day_concentration,backtest-campaigns/nq_sector_dispersion_state/falling_5d_dispersion_long_1330/NQ/run1/variant_test_summary.json
nq_sector_dispersion_state,high_1d_dispersion_short_1000,NQ,run1,limited_core_grid_test,failed,27,0,0.0,0,-2500.0,0.7467071935157041,94,64.53505356357337,-0.4789291170058035,-0.14647527134581315,0.2978723404255319,min_total_net_profit;max_consecutive_losses,backtest-campaigns/nq_sector_dispersion_state/high_1d_dispersion_short_1000/NQ/run1/variant_test_summary.json
nq_sector_dispersion_state,low_1d_dispersion_long_1200,NQ,run1,limited_core_grid_test,failed,18,0,0.0,0,-152.5,0.9888196480938416,134,87.06925029804003,-0.03441238000094031,0.012105164524764933,0.4626865671641791,min_total_net_profit,backtest-campaigns/nq_sector_dispersion_state/low_1d_dispersion_long_1200/NQ/run1/variant_test_summary.json
