campaign_id,variant_id,test_run_id,symbol,timeframe,terminal_stage,stage_status,passed,profitable_iterations,total_combinations_tested,percentage_profitable_iterations,number_passing_benchmark,percentage_passing_benchmark,apex_rule_violating_iterations,top_net_profit,top_profit_factor,top_mar,top_trade_count,top_trades_per_year,top_win_rate,top_max_drawdown,top_consecutive_losses,top_failure_reason,variant_summary_path
es_vol_filtered_mes_trend_aoi_pullback,lvn_trade15_vol_downshift_1500,run1,ES,1m,limited_core_grid_test,failed,False,32,81,0.3950617283950617,0,0.0,0,485.0,2.1686746987951806,3.8758810805015673,8,26.30802993641326,0.625,415.0,3,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,backtest-campaigns/es_vol_filtered_mes_trend_aoi_pullback/lvn_trade15_vol_downshift_1500/ES/run1/variant_test_summary.json
es_vol_filtered_mes_trend_aoi_pullback,prior_extreme_trade15_range10_1500,run1,ES,1m,limited_core_grid_test,failed,False,26,81,0.32098765432098764,0,0.0,0,622.5,1.996,4.014018019948671,13,37.96490838423099,0.6153846153846154,457.5,4,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,backtest-campaigns/es_vol_filtered_mes_trend_aoi_pullback/prior_extreme_trade15_range10_1500/ES/run1/variant_test_summary.json
es_vol_filtered_mes_trend_aoi_pullback,value_area_trade15_downside20_1500,run1,ES,1m,limited_core_grid_test,failed,False,24,81,0.2962962962962963,0,0.0,0,715.0,2.032490974729242,5.585435691782672,12,32.69811007957559,0.5,352.5,3,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,backtest-campaigns/es_vol_filtered_mes_trend_aoi_pullback/value_area_trade15_downside20_1500/ES/run1/variant_test_summary.json
es_vol_filtered_mes_trend_aoi_pullback,overnight_trade15_downside20_1500,run1,ES,1m,limited_core_grid_test,failed,False,20,81,0.24691358024691357,0,0.0,0,1045.0,2.1483516483516483,8.209668091705726,11,44.13728915708608,0.3636363636363636,520.0,4,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,backtest-campaigns/es_vol_filtered_mes_trend_aoi_pullback/overnight_trade15_downside20_1500/ES/run1/variant_test_summary.json
es_vol_filtered_mes_trend_aoi_pullback,market_trade15_absret5_1500,run1,ES,1m,limited_core_grid_test,failed,False,8,81,0.09876543209876543,0,0.0,0,400.0,1.19559902200489,1.1183295759355432,25,67.61906231197644,0.24,977.5,8,preferred_min_total_trades;max_best_day_concentration,backtest-campaigns/es_vol_filtered_mes_trend_aoi_pullback/market_trade15_absret5_1500/ES/run1/variant_test_summary.json
es_vol_filtered_mes_trend_aoi_pullback,all_aoi_notional30_absret5_1500,run1,ES,1m,limited_core_grid_test,failed,False,6,81,0.07407407407407407,1,0.012345679012345678,0,870.0,1.2287968441814596,2.799964128400996,41,123.5001431762213,0.3170731707317073,950.0,6,max_best_day_concentration,backtest-campaigns/es_vol_filtered_mes_trend_aoi_pullback/all_aoi_notional30_absret5_1500/ES/run1/variant_test_summary.json
es_vol_filtered_mes_trend_aoi_pullback,opening_trade15_range10_1200,run1,ES,1m,limited_core_grid_test,failed,False,2,81,0.024691358024691357,0,0.0,0,92.5,1.1091445427728617,0.4814330403612279,9,24.52142291015898,0.2222222222222222,525.0,5,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,backtest-campaigns/es_vol_filtered_mes_trend_aoi_pullback/opening_trade15_range10_1200/ES/run1/variant_test_summary.json
es_vol_filtered_mes_trend_aoi_pullback,profile_trade15_absorption_absret5_1500,run1,ES,1m,limited_core_grid_test,failed,False,0,81,0.0,0,0.0,0,-147.5,0.8254437869822485,-0.6273085677679294,7,21.261585904610108,0.4285714285714285,715.0,3,min_total_net_profit;min_trades_per_year;preferred_min_total_trades,backtest-campaigns/es_vol_filtered_mes_trend_aoi_pullback/profile_trade15_absorption_absret5_1500/ES/run1/variant_test_summary.json
