campaign_id,variant_id,run_id,passed,halted,terminal_stage,terminal_status,profitable_combo_rate,profitable_monkey_rate,median_net_profit,trade_path_profitable_rate,trade_path_median_net_profit,one_tick_worse_profitable,apex_rule_violations,best_day_concentration,top_net_profit,top_profit_factor,top_mar,top_expectancy_r,top_trades,top_trades_per_year,source_config_path,report_path,failure_reason
es_market_plumbing_liquidity_capacity,dealer_lending_pressure_long_1130,run2,False,True,limited_core_grid_test,failed,0.25925925925925924,,,,,,0,0.5041716328963052,2097.5,1.140277545560943,0.5107653102240631,0.05377073115210113,88,66.9310292469542,campaigns/es_market_plumbing_liquidity_capacity/variants/dealer_lending_pressure_long_1130/config.yaml,backtest-campaigns/es_market_plumbing_liquidity_capacity/dealer_lending_pressure_long_1130/ES/run2/campaign_test_summary.json,min_profit_factor;preferred_min_total_trades;max_best_day_concentration
es_market_plumbing_liquidity_capacity,dealer_lending_pressure_long_1130,rescue1,False,True,limited_core_grid_test,failed,0.2222222222222222,,,,,,0,0.31592689295039167,1675.625,1.1214441021924262,0.4998591559625335,0.056700853745257136,88,66.9310292469542,campaigns/es_market_plumbing_liquidity_capacity/rescue_attempts/parameter_space_rescue_1/dealer_lending_pressure_long_1130/config.yaml,backtest-campaigns/es_market_plumbing_liquidity_capacity/dealer_lending_pressure_long_1130/ES/rescue1/campaign_test_summary.json,min_profit_factor;min_mar;preferred_min_total_trades
es_market_plumbing_liquidity_capacity,dealer_lending_pressure_long_1330,run2,False,True,limited_monkey_test,failed,0.7777777777777778,0.25333333333333335,-1962.5,0.5233333333333333,74.8967962926281,False,0,0.34037648866692277,3253.75,1.288133717068851,1.0227811026841327,0.05770607497504801,88,66.94264577201496,campaigns/es_market_plumbing_liquidity_capacity/variants/dealer_lending_pressure_long_1330/config.yaml,backtest-campaigns/es_market_plumbing_liquidity_capacity/dealer_lending_pressure_long_1330/ES/run2/campaign_test_summary.json,min_profit_factor;preferred_min_total_trades
es_market_plumbing_liquidity_capacity,dealer_lending_pressure_long_1330,rescue1,False,True,limited_core_grid_test,failed,0.6666666666666666,,,,,,0,0.35273331947620035,3006.875,1.2639346061005048,1.0290902372943045,0.047162107272728154,88,66.94264577201496,campaigns/es_market_plumbing_liquidity_capacity/rescue_attempts/parameter_space_rescue_1/dealer_lending_pressure_long_1330/config.yaml,backtest-campaigns/es_market_plumbing_liquidity_capacity/dealer_lending_pressure_long_1330/ES/rescue1/campaign_test_summary.json,min_profit_factor;min_expectancy_r;preferred_min_total_trades
es_market_plumbing_liquidity_capacity,vx_oi_stress_long_1330,run2,False,True,limited_core_grid_test,failed,0.5555555555555556,,,,,,0,0.33133881824981304,3342.5,1.2833227378681924,0.843930028214409,0.05591636276993876,94,63.44633587639318,campaigns/es_market_plumbing_liquidity_capacity/variants/vx_oi_stress_long_1330/config.yaml,backtest-campaigns/es_market_plumbing_liquidity_capacity/vx_oi_stress_long_1330/ES/run2/campaign_test_summary.json,min_profit_factor;preferred_min_total_trades
es_market_plumbing_liquidity_capacity,vx_oi_stress_long_1330,rescue1,False,True,limited_core_grid_test,failed,0.6666666666666666,,,,,,0,0.3348460931333859,3167.5,1.2682049110922946,0.8960454328564643,0.04703812840184603,94,63.44633587639318,campaigns/es_market_plumbing_liquidity_capacity/rescue_attempts/parameter_space_rescue_1/vx_oi_stress_long_1330/config.yaml,backtest-campaigns/es_market_plumbing_liquidity_capacity/vx_oi_stress_long_1330/ES/rescue1/campaign_test_summary.json,min_profit_factor;min_expectancy_r;preferred_min_total_trades
es_market_plumbing_liquidity_capacity,vx_oi_crowding_short_1330,run2,False,True,limited_core_grid_test,failed,0.0,,,,,,0,0.0,-632.5,0.8855203619909502,-0.1876493549403778,-0.015432778370828638,39,29.483545941284273,campaigns/es_market_plumbing_liquidity_capacity/variants/vx_oi_crowding_short_1330/config.yaml,backtest-campaigns/es_market_plumbing_liquidity_capacity/vx_oi_crowding_short_1330/ES/run2/campaign_test_summary.json,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_trades_per_year;preferred_min_total_trades
es_market_plumbing_liquidity_capacity,vx_oi_crowding_short_1330,rescue1,False,True,limited_core_grid_test,failed,0.0,,,,,,0,0.0,-904.375,0.8444086021505376,-0.2425462168244958,-0.0370972705531529,39,29.483545941284273,campaigns/es_market_plumbing_liquidity_capacity/rescue_attempts/parameter_space_rescue_1/vx_oi_crowding_short_1330/config.yaml,backtest-campaigns/es_market_plumbing_liquidity_capacity/vx_oi_crowding_short_1330/ES/rescue1/campaign_test_summary.json,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_trades_per_year;preferred_min_total_trades
es_market_plumbing_liquidity_capacity,dual_pressure_priority_long_1130,run2,False,True,limited_core_grid_test,failed,0.6790123456790124,,,,,,0,0.12935779816513762,8175.0,1.3493589743589745,1.0921913756113795,0.11850362847883623,145,97.85427880389804,campaigns/es_market_plumbing_liquidity_capacity/variants/dual_pressure_priority_long_1130/config.yaml,backtest-campaigns/es_market_plumbing_liquidity_capacity/dual_pressure_priority_long_1130/ES/run2/campaign_test_summary.json,max_consecutive_losses;preferred_min_total_trades
es_market_plumbing_liquidity_capacity,dual_pressure_priority_long_1130,rescue1,False,True,limited_monkey_test,failed,0.8888888888888888,0.3466666666666667,-1665.0,0.81,1010.4690808009673,True,0,0.11773211567732116,8212.5,1.3683974430862398,1.2913696720018701,0.14768949722263863,145,97.85427880389804,campaigns/es_market_plumbing_liquidity_capacity/rescue_attempts/parameter_space_rescue_1/dual_pressure_priority_long_1130/config.yaml,backtest-campaigns/es_market_plumbing_liquidity_capacity/dual_pressure_priority_long_1130/ES/rescue1/campaign_test_summary.json,max_consecutive_losses;preferred_min_total_trades
