campaign_id,variant_id,symbol,run_id,stage,artifact_type,path
nq_chartfanatics_jadecap_session_liquidity_fvg,asia_high_failed_sweep_short_1130,NQ,run1,limited_core_grid_test,fixed_config_core_equity_curve,backtest-campaigns/nq_chartfanatics_jadecap_session_liquidity_fvg/asia_high_failed_sweep_short_1130/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_chartfanatics_jadecap_session_liquidity_fvg,asia_high_fvg_reject_short_1200,NQ,run1,limited_core_grid_test,fixed_config_core_equity_curve,backtest-campaigns/nq_chartfanatics_jadecap_session_liquidity_fvg/asia_high_fvg_reject_short_1200/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_chartfanatics_jadecap_session_liquidity_fvg,asia_low_failed_sweep_long_1130,NQ,run1,limited_core_grid_test,fixed_config_core_equity_curve,backtest-campaigns/nq_chartfanatics_jadecap_session_liquidity_fvg/asia_low_failed_sweep_long_1130/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_chartfanatics_jadecap_session_liquidity_fvg,asia_low_fvg_reject_long_1200,NQ,run1,limited_core_grid_test,fixed_config_core_equity_curve,backtest-campaigns/nq_chartfanatics_jadecap_session_liquidity_fvg/asia_low_fvg_reject_long_1200/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_chartfanatics_jadecap_session_liquidity_fvg,london_two_sided_fvg_reject_1200,NQ,run1,limited_core_grid_test,fixed_config_core_equity_curve,backtest-campaigns/nq_chartfanatics_jadecap_session_liquidity_fvg/london_two_sided_fvg_reject_1200/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
