wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.semivar_rank_threshold,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,1,True,24,0.5,0.0,0.005,1.5,275,275,275,0,0,0,0,0,0,0,275,69.60474108580104,3410.0,1.0679553607014747,0.041984678043184724,6017.5,0.038442495967291136,0.005705779154908663,0.14842374334287334,0.44727272727272727,0,0,True,-485.0,0.20821114369501467,11,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,2,False,32,0.5,0.01,0.003,1.5,259,259,259,0,0,0,0,0,0,0,259,65.56352951651678,2765.0,1.080005787037037,0.06982084720950497,6137.5,0.03896825396825397,0.004634453389291027,0.11892894644616483,0.44787644787644787,0,0,True,-295.0,0.15913200723327306,9,False,min_profit_factor;min_mar;max_consecutive_losses;preferred_min_total_trades
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,3,False,31,0.5,0.01,0.003,1.0,259,259,259,0,0,0,0,0,0,0,259,65.56368729334417,2180.0,1.0740237691001697,0.05612511544319651,4810.0,0.03083827536464177,0.00365919275907034,0.11865750324241087,0.5405405405405406,0,0,True,-295.0,0.13302752293577982,6,False,min_profit_factor;min_mar;preferred_min_total_trades;min_positive_month_rate
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,4,False,29,0.5,0.005,0.005,1.0,266,266,266,0,0,0,0,0,0,0,266,67.33535476046089,2950.0,1.0679880156718138,0.03998145501631997,7025.0,0.04462442432904558,0.0049422794371587475,0.11075278866828694,0.5150375939849624,0,0,True,-485.0,0.16440677966101694,10,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,5,False,30,0.5,0.005,0.005,1.5,266,266,266,0,0,0,0,0,0,0,266,67.32676774117482,2702.5,1.055958173723988,0.03718650883054179,7122.5,0.04540817952886424,0.004529801180133575,0.09975738351840673,0.4473684210526316,0,0,True,-485.0,0.2627197039777983,16,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,6,False,27,0.5,0.005,0.004,1.0,266,266,266,0,0,0,0,0,0,0,266,67.33567884181294,2370.0,1.0630402979119564,0.04461913330995868,7155.0,0.04569549112274875,0.00397625425989534,0.08701633710893254,0.5263157894736842,0,0,True,-390.0,0.16244725738396623,8,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,7,False,23,0.5,0.0,0.005,1.0,275,275,275,0,0,0,0,0,0,0,275,69.61361864333362,2205.0,1.0483340640070145,0.032592826454522765,7690.0,0.0488502096302884,0.003700910417741232,0.07576037944874184,0.5127272727272727,0,0,True,-485.0,0.2199546485260771,11,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,8,False,28,0.5,0.005,0.004,1.5,266,266,266,0,0,0,0,0,0,0,266,67.32676774117482,1552.5,1.0356896551724137,0.03530027336388346,7590.0,0.04848678431685698,0.002609604484658412,0.053820943612281444,0.44360902255639095,0,0,True,-390.0,0.37037037037037035,10,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,9,False,33,0.5,0.01,0.004,1.0,259,259,259,0,0,0,0,0,0,0,259,65.56368729334417,1345.0,1.0360976918947933,0.03361296949577928,6725.0,0.042849405842811175,0.0022622758776125185,0.05279596841812591,0.5212355212355212,0,0,True,-390.0,0.2862453531598513,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,10,False,35,0.5,0.01,0.005,1.0,259,259,259,0,0,0,0,0,0,0,259,65.56337174044876,1540.0,1.0358681728193782,0.032281343428025,7970.0,0.050272810420411894,0.0025890036774536274,0.0514990838149449,0.5096525096525096,0,0,True,-485.0,0.31493506493506496,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,11,False,21,0.5,0.0,0.004,1.0,275,275,275,0,0,0,0,0,0,0,275,69.6139536898442,1030.0,1.0260528645503983,0.028997039800211444,7185.0,0.046147917402614085,0.0017337998494242335,0.03757048956939541,0.52,0,0,True,-390.0,0.3737864077669903,8,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,12,False,25,0.5,0.005,0.003,1.0,266,266,266,0,0,0,0,0,0,0,266,67.33567884181294,835.0,1.0271059892874532,0.03430846883813991,5830.0,0.037520916462865234,0.0014062353531849592,0.0374787048332554,0.5300751879699248,0,0,True,-295.0,0.3473053892215569,6,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;min_positive_month_rate
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,13,False,26,0.5,0.005,0.003,1.5,266,266,266,0,0,0,0,0,0,0,266,67.33551680074696,907.5,1.0250759878419453,0.03993238114493864,8075.0,0.05144540893525524,0.00152805538810874,0.029702463635420197,0.43609022556390975,0,0,True,-295.0,0.48484848484848486,10,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades;max_best_day_concentration
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,14,False,13,0.45,0.01,0.003,1.0,224,224,224,0,0,0,0,0,0,0,224,59.32950107640594,405.0,1.0154050969950552,0.033830908969453524,5225.0,0.0336694912523762,0.0007144237637690676,0.021218727613493346,0.5267857142857143,0,0,True,-295.0,0.691358024691358,6,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,15,False,20,0.5,0.0,0.003,1.5,275,275,275,0,0,0,0,0,0,0,275,69.61378616618578,597.5,1.0157985193019565,0.03606747139468046,8250.0,0.05250513118327473,0.001006848707083785,0.01917619639058272,0.43636363636363634,0,0,True,-300.0,0.7364016736401674,11,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate
