trade_id,wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_train_objective,wfa_selected_params,source_trade_id,strategy_name,session_date,direction,level_type,academic_source_key,setup_mode,direction_mode,feature_csv,feature_session_date,signal_timestamp,intended_entry_timestamp,semivar_value_column,semivar_value,semivar_rank_column,semivar_rank,semivar_rank_threshold,prior_close,prior_rth_return,prior_realized_variance,prior_downside_semivariance_1d,prior_upside_semivariance_1d,prior_downside_share_1d,prior_semivariance_balance_1d,session_open,signal_close,session_move_ticks,min_session_move_ticks,flow_mode,flow_window_bars,orderflow_imbalance,min_orderflow_imbalance,signal_flatten_time,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
11,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",11,semivariance_orderflow_confirmation,2015-02-02,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-02-02,2015-02-02 10:30:00-05:00,2015-02-02 10:30:00-05:00,prior_downside_semivariance_1d,7.266318206404261e-05,downside1_rank_252,0.9206349206349206,0.45,4142.75,-0.006713420847569429,0.00014461265808271388,7.266318206404261e-05,7.194947601867128e-05,0.5024676472130231,0.004935294426046107,4151.25,4105.25,-184.0,1.0,signed,12,-0.013614743657165562,0.01,15:55:00,2015-02-02 10:30:00-05:00,4105.25,4121.75,4080.5,16.5,1,8.0,20.0,fixed_contracts,2015-02-02 10:50:00-05:00,4122.0,stop,-335.0,-340.0,-1.0151515151515151,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
12,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",12,semivariance_orderflow_confirmation,2015-02-04,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-02-04,2015-02-04 10:30:00-05:00,2015-02-04 10:30:00-05:00,prior_downside_semivariance_1d,4.902484262261551e-05,downside1_rank_252,0.7936507936507936,0.45,4219.5,0.006260060812019352,9.386060077864504e-05,4.902484262261551e-05,4.483575815602952e-05,0.5223154573475683,0.044630914695136734,4200.75,4199.0,-7.0,1.0,signed,12,-0.013288843191650338,0.01,15:55:00,2015-02-04 10:30:00-05:00,4198.5,4215.5,4173.0,17.0,1,7.25,19.0,fixed_contracts,2015-02-04 11:05:00-05:00,4215.75,stop,-345.0,-350.0,-1.0147058823529411,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
13,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",13,semivariance_orderflow_confirmation,2015-03-09,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-03-09,2015-03-09 10:30:00-04:00,2015-03-09 10:30:00-04:00,prior_downside_semivariance_1d,2.852863348933018e-05,downside1_rank_252,0.623015873015873,0.45,4398.75,-0.010516252390057379,4.8593898871325e-05,2.852863348933018e-05,2.0065265381994814e-05,0.5870826204926062,0.17416524098521258,4409.75,4399.25,-42.0,1.0,signed,12,-0.035625994135796556,0.01,15:55:00,2015-03-09 10:30:00-04:00,4399.0,4416.75,4372.375,17.75,1,4.25,22.25,fixed_contracts,2015-03-09 13:40:00-04:00,4417.0,stop,-360.0,-365.0,-1.0140845070422535,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
14,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",14,semivariance_orderflow_confirmation,2015-03-11,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-03-11,2015-03-11 13:00:00-04:00,2015-03-11 13:00:00-04:00,prior_downside_semivariance_1d,3.695709696741996e-05,downside1_rank_252,0.7103174603174603,0.45,4332.5,-0.011352615665468635,6.39534513015148e-05,3.695709696741996e-05,2.6996354334094838e-05,0.5778749420915865,0.15574988418317295,4337.5,4328.0,-38.0,1.0,signed,12,-0.067572633552015,0.01,15:55:00,2015-03-11 13:00:00-04:00,4327.5,4345.0,4301.25,17.5,1,23.0,1.5,fixed_contracts,2015-03-11 15:55:00-04:00,4307.25,eod_flatten,405.0,400.0,1.1571428571428573,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
15,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",15,semivariance_orderflow_confirmation,2015-04-01,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-04-01,2015-04-01 10:30:00-04:00,2015-04-01 10:30:00-04:00,prior_downside_semivariance_1d,3.53921115371513e-05,downside1_rank_252,0.7103174603174603,0.45,4328.0,-0.007794589637780791,5.79583800735019e-05,3.53921115371513e-05,2.2566268536350604e-05,0.6106470107043638,0.22129402140872756,4327.5,4286.0,-166.0,1.0,signed,12,-0.04991554804871544,0.01,15:55:00,2015-04-01 10:30:00-04:00,4285.5,4302.75,4259.625,17.25,1,8.5,20.5,fixed_contracts,2015-04-01 11:10:00-04:00,4303.0,stop,-350.0,-355.0,-1.0144927536231885,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
16,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",16,semivariance_orderflow_confirmation,2015-04-02,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-04-02,2015-04-02 13:00:00-04:00,2015-04-02 13:00:00-04:00,prior_downside_semivariance_1d,4.871408254329185e-05,downside1_rank_252,0.8134920634920635,0.45,4304.5,-0.005314846909300952,9.648551754869828e-05,4.871408254329185e-05,4.7771435005406425e-05,0.5048849172489003,0.009769834497800682,4308.25,4306.0,-9.0,1.0,signed,12,-0.01262291652137527,0.01,15:55:00,2015-04-02 13:00:00-04:00,4305.75,4323.0,4279.875,17.25,1,3.75,13.25,fixed_contracts,2015-04-02 15:55:00-04:00,4314.5,eod_flatten,-175.0,-180.0,-0.5072463768115942,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
17,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",17,semivariance_orderflow_confirmation,2015-04-09,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-04-09,2015-04-09 11:30:00-04:00,2015-04-09 11:30:00-04:00,prior_downside_semivariance_1d,2.846533274164586e-05,downside1_rank_252,0.6349206349206349,0.45,4370.0,0.007608946276227879,5.970390411391608e-05,2.846533274164586e-05,3.123857137227021e-05,0.4767750646144265,-0.04644987077114694,4367.75,4363.75,-16.0,1.0,signed,12,-0.060434402615479235,0.01,15:55:00,2015-04-09 11:30:00-04:00,4363.5,4381.0,4337.25,17.5,1,2.25,19.25,fixed_contracts,2015-04-09 12:25:00-04:00,4381.25,stop,-355.0,-360.0,-1.0142857142857142,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
18,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",18,semivariance_orderflow_confirmation,2015-04-29,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-04-29,2015-04-29 13:00:00-04:00,2015-04-29 13:00:00-04:00,prior_downside_semivariance_1d,3.128735737550709e-05,downside1_rank_252,0.7341269841269841,0.45,4509.75,-0.002598695123299799,5.857853300613361e-05,3.128735737550709e-05,2.7291175630626514e-05,0.534109609269851,0.06821921853970202,4485.25,4469.0,-65.0,1.0,signed,12,-0.05074503066030749,0.01,15:55:00,2015-04-29 13:00:00-04:00,4469.0,4487.0,4442.0,18.0,1,7.25,19.25,fixed_contracts,2015-04-29 13:55:00-04:00,4487.25,stop,-365.0,-370.0,-1.0138888888888888,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
19,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",19,semivariance_orderflow_confirmation,2015-04-30,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-04-30,2015-04-30 10:30:00-04:00,2015-04-30 10:30:00-04:00,prior_downside_semivariance_1d,3.762112388755442e-05,downside1_rank_252,0.7698412698412699,0.45,4480.75,-0.0010032885569366545,8.084473247754106e-05,3.762112388755442e-05,4.322360858998665e-05,0.4653503417554841,-0.06929931648903183,4455.25,4438.0,-69.0,1.0,signed,12,-0.0300551399207849,0.01,15:55:00,2015-04-30 10:30:00-04:00,4437.5,4455.25,4410.875,17.75,1,7.25,19.25,fixed_contracts,2015-04-30 11:10:00-04:00,4455.5,stop,-360.0,-365.0,-1.0140845070422535,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
20,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",20,semivariance_orderflow_confirmation,2015-05-05,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-05-05,2015-05-05 10:30:00-04:00,2015-05-05 10:30:00-04:00,prior_downside_semivariance_1d,2.1618954738148615e-05,downside1_rank_252,0.5595238095238095,0.45,4474.25,-0.001729138777331496,4.173943562759343e-05,2.1618954738148615e-05,2.012048088944481e-05,0.5179503367279981,0.03590067345599623,4457.0,4436.5,-82.0,1.0,signed,12,-0.04341528492471889,0.01,15:55:00,2015-05-05 10:30:00-04:00,4436.25,4454.0,4409.625,17.75,1,28.75,2.0,fixed_contracts,2015-05-05 11:30:00-04:00,4409.875,target,527.5,522.5,1.4859154929577465,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
21,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",21,semivariance_orderflow_confirmation,2015-05-06,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-05-06,2015-05-06 10:30:00-04:00,2015-05-06 10:30:00-04:00,prior_downside_semivariance_1d,3.924422164021412e-05,downside1_rank_252,0.7896825396825397,0.45,4403.25,-0.012059681400044875,7.259561621909046e-05,3.924422164021412e-05,3.3351394578876354e-05,0.5405866591417413,0.08117331828348241,4409.75,4378.75,-124.0,1.0,signed,12,-0.03551053454086724,0.01,15:55:00,2015-05-06 10:30:00-04:00,4378.75,4396.5,4352.125,17.75,1,26.75,17.25,fixed_contracts,2015-05-06 13:50:00-04:00,4352.375,target,527.5,522.5,1.4859154929577465,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
