wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.semivar_rank_threshold,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,1,True,31,0.5,0.01,0.003,1.0,254,254,254,0,0,0,0,0,0,0,254,65.06410034749534,5010.0,1.2007211538461537,0.11291681313736784,2760.0,0.017582977639039307,0.008451410347544597,0.480658652990607,0.5669291338582677,0,0,True,-295.0,0.054890219560878244,6,False,min_profit_factor;min_mar;preferred_min_total_trades;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,2,False,17,0.45,0.01,0.005,1.0,216,216,216,0,0,0,0,0,0,0,216,55.32565512337892,7150.0,1.2397719651240777,0.11931663892662642,4560.0,0.028456426097538144,0.011998565302690611,0.42164695108106515,0.5555555555555556,0,0,True,-475.0,0.06433566433566433,8,False,min_profit_factor;min_mar;preferred_min_total_trades
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,3,False,32,0.5,0.01,0.003,1.5,254,254,254,0,0,0,0,0,0,0,254,65.06410034749534,5745.0,1.1940550582671845,0.13169474993414604,3692.5,0.023272303280496644,0.009674127096243934,0.4156927219297343,0.47244094488188976,0,0,True,-295.0,0.07267188859878156,9,False,min_profit_factor;min_mar;max_consecutive_losses;preferred_min_total_trades
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,4,False,13,0.45,0.01,0.003,1.0,216,216,216,0,0,0,0,0,0,0,216,55.33010108290942,4975.0,1.237017627441639,0.13939234519225316,3475.0,0.022124598096329544,0.008393078263594811,0.3793550611428832,0.5787037037037037,0,0,True,-295.0,0.05527638190954774,5,False,min_profit_factor;min_mar;preferred_min_total_trades;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,5,False,35,0.5,0.01,0.005,1.0,254,254,254,0,0,0,0,0,0,0,254,65.05887222841781,6495.0,1.1827261218174145,0.09042034212423584,5090.0,0.03178865850612041,0.01091649872281919,0.343408600294265,0.5393700787401575,0,0,True,-480.0,0.07082371054657428,9,False,min_profit_factor;min_mar;max_consecutive_losses;preferred_min_total_trades
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,6,False,14,0.45,0.01,0.003,1.5,216,216,216,0,0,0,0,0,0,0,216,55.33010108290942,4862.5,1.1914746997440442,0.14554139498382937,4127.5,0.026087506122900436,0.008205515884391446,0.3145381488646163,0.47685185185185186,0,0,True,-295.0,0.08586118251928021,9,False,min_profit_factor;min_mar;max_consecutive_losses;preferred_min_total_trades
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,7,False,25,0.5,0.005,0.003,1.0,261,261,261,0,0,0,0,0,0,0,261,66.85427507664286,3535.0,1.1343340300209006,0.0891024120674867,3750.0,0.02395859953999489,0.005984325414790659,0.24977776371280905,0.5555555555555556,0,0,True,-295.0,0.07779349363507779,6,False,min_profit_factor;min_mar;preferred_min_total_trades;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,8,False,7,0.45,0.005,0.003,1.0,223,223,223,0,0,0,0,0,0,0,223,57.12070246012015,3675.0,1.1644663235623183,0.11370709640056591,4045.0,0.025798839211684417,0.006219209342023024,0.24106547162813105,0.5650224215246636,0,0,True,-295.0,0.07482993197278912,5,False,min_profit_factor;min_mar;preferred_min_total_trades
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,9,False,29,0.5,0.005,0.005,1.0,261,261,261,0,0,0,0,0,0,0,261,66.84890334644902,5225.0,1.139687207592568,0.07387254725272722,6005.0,0.03777085888605843,0.008808422489184675,0.2332068358772732,0.5325670498084292,0,0,True,-480.0,0.08803827751196172,10,False,min_profit_factor;min_mar;max_consecutive_losses;preferred_min_total_trades
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,88c371c85455f7aab6620e0f0e3e8710962603b5de4ce630719a13f9e636080e,914fdf2decb1e0d81b048475ecceb9492723f0c648b224d09280c53cf7323667,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,10,False,19,0.5,0.0,0.003,1.0,269,269,269,0,0,0,0,0,0,0,269,68.9034482590687,3190.0,1.116657524227464,0.08036697931945919,3640.0,0.02337528898022091,0.005404823506323986,0.23121953747383822,0.5539033457249071,0,0,True,-295.0,0.08620689655172414,6,False,min_profit_factor;min_mar;preferred_min_total_trades;min_positive_month_rate
