campaign_id,variant_id,instrument,run_id,terminal_stage,terminal_status,decision,core_profitable_iterations,core_total_combinations,core_number_passing_benchmark,core_top_net_profit,core_top_profit_factor,core_top_trades,core_top_mar,monkey_core_beats_net_rate,monkey_core_beats_drawdown_rate,monkey_percentage_profitable,monkey_median_net_profit,selected_params_json,summary_path
nq_pivot_mes_orderflow_confirmation,afternoon_trade_large10_first_confirmed_reversal_window_1500,NQ,run1,limited_monkey_test,failed,FAIL,60,81,48,22775.0,1.81998199819982,59,5.353850591269842,0.867875,0.77,0.463625,-940.0,"{""entry.params.base_params.min_abs_return_ticks"": ""1"", ""entry.params.base_params.share_rank_min"": 0.55, ""sl.params.stop_pct"": 0.004, ""tp.params.target_r_multiple"": 2.0}",backtest-campaigns/nq_pivot_mes_orderflow_confirmation/afternoon_trade_large10_first_confirmed_reversal_window_1500/NQ/run1/variant_test_summary.json
nq_pivot_mes_orderflow_confirmation,late_morning_trade_large10_first_confirmed_reversal_window_1200,NQ,run1,limited_core_grid_test,failed,FAIL,54,81,54,19392.5,1.942756441419543,52,12.024661613449958,,,,,{},backtest-campaigns/nq_pivot_mes_orderflow_confirmation/late_morning_trade_large10_first_confirmed_reversal_window_1200/NQ/run1/variant_test_summary.json
nq_pivot_mes_orderflow_confirmation,late_morning_trade_large20_first_confirmed_reversal_window_1200,NQ,run1,limited_monkey_test,failed,FAIL,69,81,61,16547.5,1.8825333333333334,46,7.956108212910531,0.799625,0.851125,0.474375,-707.5,"{""entry.params.base_params.min_abs_return_ticks"": ""1"", ""entry.params.base_params.share_rank_min"": 0.45, ""sl.params.stop_pct"": 0.004, ""tp.params.target_r_multiple"": 2.0}",backtest-campaigns/nq_pivot_mes_orderflow_confirmation/late_morning_trade_large20_first_confirmed_reversal_window_1200/NQ/run1/variant_test_summary.json
nq_pivot_mes_orderflow_confirmation,morning_notional_large10_first_confirmed_reversal_window_1130,NQ,run1,limited_core_grid_test,failed,FAIL,54,81,17,7945.0,1.313783570300158,47,2.7532042124011604,,,,,{},backtest-campaigns/nq_pivot_mes_orderflow_confirmation/morning_notional_large10_first_confirmed_reversal_window_1130/NQ/run1/variant_test_summary.json
nq_pivot_mes_orderflow_confirmation,morning_notional_large20_first_confirmed_reversal_window_1130,NQ,run1,limited_core_grid_test,failed,FAIL,34,81,8,2085.0,1.262429200755192,40,1.1462192383109149,,,,,{},backtest-campaigns/nq_pivot_mes_orderflow_confirmation/morning_notional_large20_first_confirmed_reversal_window_1130/NQ/run1/variant_test_summary.json
