campaign_id,variant_id,run_id,passed,halted,terminal_stage,terminal_status,profitable_combo_rate,profitable_monkey_rate,median_net_profit,trade_path_profitable_rate,trade_path_median_net_profit,one_tick_worse_profitable,apex_rule_violations,best_day_concentration,top_net_profit,top_profit_factor,top_mar,top_expectancy_r,top_trades,top_trades_per_year,source_config_path,report_path
es_volume_shock_liquidity_reversal,all_day_symmetric_shock_reversion,run1,False,True,limited_core_grid_test,failed,0.0,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0.0,campaigns/es_volume_shock_liquidity_reversal/variants/all_day_symmetric_shock_reversion/config.yaml,backtest-campaigns/es_volume_shock_liquidity_reversal/all_day_symmetric_shock_reversion/ES/run1/campaign_test_summary.json
es_volume_shock_liquidity_reversal,all_day_symmetric_shock_reversion,rescue1,False,True,limited_core_grid_test,failed,0.024691358024691357,,,,,,0,0.6477987421383647,397.5,1.1079429735234216,0.26106335578774154,0.0633862924168728,33,26.65767668312612,campaigns/es_volume_shock_liquidity_reversal/rescue_attempts/parameter_space_rescue_1/all_day_symmetric_shock_reversion/config.yaml,backtest-campaigns/es_volume_shock_liquidity_reversal/all_day_symmetric_shock_reversion/ES/rescue1/campaign_test_summary.json
es_volume_shock_liquidity_reversal,morning_down_shock_reversal_long,run1,False,True,limited_core_grid_test,failed,0.06172839506172839,,,,,,0,1.9244186046511629,215.0,1.0107111720014945,0.04100501356108869,0.02025750997211341,142,95.65542370819112,campaigns/es_volume_shock_liquidity_reversal/variants/morning_down_shock_reversal_long/config.yaml,backtest-campaigns/es_volume_shock_liquidity_reversal/morning_down_shock_reversal_long/ES/run1/campaign_test_summary.json
es_volume_shock_liquidity_reversal,morning_down_shock_reversal_long,rescue1,False,True,limited_core_grid_test,failed,0.1728395061728395,,,,,,0,0.3240556660039761,1257.5,2.3933518005540164,2.339048001116419,0.3113419922110729,11,8.472666032071464,campaigns/es_volume_shock_liquidity_reversal/rescue_attempts/parameter_space_rescue_1/morning_down_shock_reversal_long/config.yaml,backtest-campaigns/es_volume_shock_liquidity_reversal/morning_down_shock_reversal_long/ES/rescue1/campaign_test_summary.json
es_volume_shock_liquidity_reversal,morning_up_shock_reversal_short,run1,False,True,limited_core_grid_test,failed,0.04938271604938271,,,,,,0,0.1784037558685446,532.5,,,0.8819444444444443,6,4.52802249834993,campaigns/es_volume_shock_liquidity_reversal/variants/morning_up_shock_reversal_short/config.yaml,backtest-campaigns/es_volume_shock_liquidity_reversal/morning_up_shock_reversal_short/ES/run1/campaign_test_summary.json
es_volume_shock_liquidity_reversal,morning_up_shock_reversal_short,rescue1,False,True,limited_core_grid_test,failed,0.08641975308641975,,,,,,0,0.510957324106113,2167.5,1.3681528662420381,0.685126627649448,0.15936045413978595,29,20.882858707557503,campaigns/es_volume_shock_liquidity_reversal/rescue_attempts/parameter_space_rescue_1/morning_up_shock_reversal_short/config.yaml,backtest-campaigns/es_volume_shock_liquidity_reversal/morning_up_shock_reversal_short/ES/rescue1/campaign_test_summary.json
es_volume_shock_liquidity_reversal,midday_symmetric_shock_reversion,run1,False,True,limited_core_grid_test,failed,0.024691358024691357,,,,,,0,0.6396761133603239,617.5,1.1478156792339915,0.477200853719098,0.10820098374277942,34,25.60533795345041,campaigns/es_volume_shock_liquidity_reversal/variants/midday_symmetric_shock_reversion/config.yaml,backtest-campaigns/es_volume_shock_liquidity_reversal/midday_symmetric_shock_reversion/ES/run1/campaign_test_summary.json
es_volume_shock_liquidity_reversal,midday_symmetric_shock_reversion,rescue1,False,True,limited_core_grid_test,failed,0.20987654320987653,,,,,,0,0.2116543871399866,1866.25,3.2759146341463414,6.2415723306291095,0.5976444608023557,13,11.553602960434603,campaigns/es_volume_shock_liquidity_reversal/rescue_attempts/parameter_space_rescue_1/midday_symmetric_shock_reversion/config.yaml,backtest-campaigns/es_volume_shock_liquidity_reversal/midday_symmetric_shock_reversion/ES/rescue1/campaign_test_summary.json
es_volume_shock_liquidity_reversal,afternoon_symmetric_shock_reversion,run1,False,True,limited_core_grid_test,failed,0.037037037037037035,,,,,,0,0.7395577395577395,508.75,1.0670069147184722,0.16262279274124075,0.0550471290609274,67,53.65835534880888,campaigns/es_volume_shock_liquidity_reversal/variants/afternoon_symmetric_shock_reversion/config.yaml,backtest-campaigns/es_volume_shock_liquidity_reversal/afternoon_symmetric_shock_reversion/ES/run1/campaign_test_summary.json
es_volume_shock_liquidity_reversal,afternoon_symmetric_shock_reversion,rescue1,False,True,limited_core_grid_test,failed,0.06172839506172839,,,,,,0,0.2725988700564972,1770.0,1.386252045826514,0.809018197560802,0.23186491059298073,36,28.83135511279283,campaigns/es_volume_shock_liquidity_reversal/rescue_attempts/parameter_space_rescue_1/afternoon_symmetric_shock_reversion/config.yaml,backtest-campaigns/es_volume_shock_liquidity_reversal/afternoon_symmetric_shock_reversion/ES/rescue1/campaign_test_summary.json
