campaign_id,variant_id,symbol,run_id,output_dir,passed,terminal_stage,terminal_status,failure_criteria,total_combinations,profitable_combos,profitable_combo_rate,benchmark_passing_combos,benchmark_passing_rate,apex_rule_violating_iterations,top_params_json,top_total_trades,top_trades_per_year,top_net_profit,top_profit_factor,top_expectancy_r,top_max_drawdown,top_mar,top_win_rate,top_best_day_concentration,fixed_total_trades,fixed_trades_per_year,fixed_net_profit,fixed_profit_factor,fixed_expectancy_r,fixed_mar,fixed_win_rate,fixed_max_drawdown,fixed_apex_rule_violations,limited_monkey_net_profit_beat_rate,limited_monkey_max_dd_beat_rate,limited_monkey_median_net_profit,limited_monkey_median_max_drawdown,fixed_config_core_trade_log,fixed_config_core_equity_curve
es_pivot_filtered_vwap_pullback_continuation,failed_vwap_break_two_sided_1500,ES,run1,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/failed_vwap_break_two_sided_1500/ES/run1,False,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.05555555555555555 expected {'min': 0.7},54,3,0.05555555555555555,0,0.0,0,"{""entry.params.base_params.failed_break_min_ticks"": 4, ""entry.params.base_params.min_drive_points"": 4.0, ""sl.params.stop_pct"": 0.0025, ""tp.params.target_r_multiple"": 1.5}",15,19.02619013167414,456.25,1.3732106339468302,0.25199800199800215,515.0,1.1274897977432308,0.5333333333333333,0.4958904109589041,99,65.25108553311738,-3245.0,0.6639917162826818,-0.16012388285115553,-0.5367763370688879,0.45454545454545453,4020.0,0,,,,,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/failed_vwap_break_two_sided_1500/ES/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/failed_vwap_break_two_sided_1500/ES/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
es_pivot_filtered_vwap_pullback_continuation,failed_vwap_break_two_sided_1500,ES,stop_widen_rescue1,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/failed_vwap_break_two_sided_1500/ES/stop_widen_rescue1,False,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.16666666666666666 expected {'min': 0.7},54,9,0.16666666666666666,0,0.0,0,"{""entry.params.base_params.failed_break_min_ticks"": 4, ""entry.params.base_params.min_drive_points"": 4.0, ""sl.params.stop_pct"": 0.006, ""tp.params.target_r_multiple"": 1.5}",16,20.277487289462904,1951.25,1.7476053639846743,0.3497527516385274,1115.0,2.238986671489144,0.5625,0.27930813581037794,104,68.54444750758127,-3670.0,0.7222327341532639,-0.10880393602075525,-0.5318839892965395,0.4230769230769231,4595.0,0,,,,,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/failed_vwap_break_two_sided_1500/ES/stop_widen_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/failed_vwap_break_two_sided_1500/ES/stop_widen_rescue1/limited_core_grid_test/fixed_config_core_equity_curve.csv
es_pivot_filtered_vwap_pullback_continuation,late_morning_trend_reclaim_two_sided_1300,ES,run1,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/late_morning_trend_reclaim_two_sided_1300/ES/run1,False,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0 expected {'min': 0.7},54,0,0.0,0,0.0,0,"{""entry.params.base_params.min_drive_points"": 4.0, ""entry.params.base_params.required_trend_closes"": 3, ""sl.params.stop_pct"": 0.0015, ""tp.params.target_r_multiple"": 1.5}",39,26.975322685638762,-1620.0,0.48936170212765956,-0.35729548229548225,1752.5,-0.64101528862854,0.3076923076923077,0.0,105,68.59836533922937,-3050.0,0.6996553421959626,-0.1460596546310831,-0.5694836996560434,0.4666666666666667,3522.5,0,,,,,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/late_morning_trend_reclaim_two_sided_1300/ES/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/late_morning_trend_reclaim_two_sided_1300/ES/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
es_pivot_filtered_vwap_pullback_continuation,late_morning_trend_reclaim_two_sided_1300,ES,stop_widen_rescue1,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/late_morning_trend_reclaim_two_sided_1300/ES/stop_widen_rescue1,False,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0 expected {'min': 0.7},54,0,0.0,0,0.0,0,"{""entry.params.base_params.min_drive_points"": 4.0, ""entry.params.base_params.required_trend_closes"": 3, ""sl.params.stop_pct"": 0.0025, ""tp.params.target_r_multiple"": 1.5}",41,28.35829963507249,-1680.0,0.6560900716479018,-0.22299651567944245,1942.5,-0.6002142069681163,0.34146341463414637,0.0,109,71.20013909760429,-6270.0,0.5931873479318734,-0.1992294288076623,-0.589872164018362,0.4036697247706422,7030.0,0,,,,,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/late_morning_trend_reclaim_two_sided_1300/ES/stop_widen_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/late_morning_trend_reclaim_two_sided_1300/ES/stop_widen_rescue1/limited_core_grid_test/fixed_config_core_equity_curve.csv
es_pivot_filtered_vwap_pullback_continuation,midday_trend_reclaim_two_sided_1430,ES,run1,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/midday_trend_reclaim_two_sided_1430/ES/run1,False,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0 expected {'min': 0.7},54,0,0.0,0,0.0,0,"{""entry.params.base_params.min_drive_points"": 4.0, ""entry.params.base_params.required_trend_closes"": 3, ""sl.params.stop_pct"": 0.0015, ""tp.params.target_r_multiple"": 1.5}",24,19.655932731236376,-195.0,0.8717105263157895,-0.04290674603174601,667.5,-0.23934758715228402,0.4166666666666667,0.0,84,55.576977023567665,-4145.0,0.5367421067337245,-0.2766178266178266,-0.5730899330787241,0.38095238095238093,4830.0,0,,,,,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/midday_trend_reclaim_two_sided_1430/ES/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/midday_trend_reclaim_two_sided_1430/ES/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
es_pivot_filtered_vwap_pullback_continuation,midday_trend_reclaim_two_sided_1430,ES,stop_widen_rescue1,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/midday_trend_reclaim_two_sided_1430/ES/stop_widen_rescue1,False,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.07407407407407407 expected {'min': 0.7},54,4,0.07407407407407407,0,0.0,0,"{""entry.params.base_params.min_drive_points"": 4.0, ""entry.params.base_params.required_trend_closes"": 2, ""sl.params.stop_pct"": 0.006, ""tp.params.target_r_multiple"": 1.5}",28,21.899031955865514,1285.0,1.303603071470762,0.14552592533260533,1312.5,0.777249222468628,0.5,0.438715953307393,84,55.56544377507515,-4620.0,0.5933993399339934,-0.1897163425849271,-0.5852286617530427,0.40476190476190477,5272.5,0,,,,,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/midday_trend_reclaim_two_sided_1430/ES/stop_widen_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/midday_trend_reclaim_two_sided_1430/ES/stop_widen_rescue1/limited_core_grid_test/fixed_config_core_equity_curve.csv
es_pivot_filtered_vwap_pullback_continuation,morning_trend_reclaim_two_sided_1200,ES,run1,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/morning_trend_reclaim_two_sided_1200/ES/run1,False,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0 expected {'min': 0.7},54,0,0.0,0,0.0,0,"{""entry.params.base_params.min_drive_points"": 4.0, ""entry.params.base_params.required_trend_closes"": 4, ""sl.params.stop_pct"": 0.0015, ""tp.params.target_r_multiple"": 1.0}",47,31.442733672943735,-1747.5,0.48068350668647847,-0.3137875717662951,1890.0,-0.6203418960782168,0.40425531914893614,0.0,129,83.97757259202416,-4945.0,0.6312453392990306,-0.19679325842116535,-0.5572912179790017,0.4418604651162791,5845.0,0,,,,,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/morning_trend_reclaim_two_sided_1200/ES/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/morning_trend_reclaim_two_sided_1200/ES/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
es_pivot_filtered_vwap_pullback_continuation,morning_trend_reclaim_two_sided_1200,ES,stop_widen_rescue1,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/morning_trend_reclaim_two_sided_1200/ES/stop_widen_rescue1,False,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0 expected {'min': 0.7},54,0,0.0,0,0.0,0,"{""entry.params.base_params.min_drive_points"": 4.0, ""entry.params.base_params.required_trend_closes"": 4, ""sl.params.stop_pct"": 0.0025, ""tp.params.target_r_multiple"": 1.0}",49,32.78051386415671,-2445.0,0.5425631431244153,-0.26504074157135377,2567.5,-0.6393242542928148,0.40816326530612246,0.0,132,85.91671513606495,-5647.5,0.6922343324250682,-0.141162993271897,-0.5524389258626802,0.4318181818181818,6747.5,0,,,,,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/morning_trend_reclaim_two_sided_1200/ES/stop_widen_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/morning_trend_reclaim_two_sided_1200/ES/stop_widen_rescue1/limited_core_grid_test/fixed_config_core_equity_curve.csv
es_pivot_filtered_vwap_pullback_continuation,opening_drive_pullback_two_sided_1400,ES,run1,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/opening_drive_pullback_two_sided_1400/ES/run1,False,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0 expected {'min': 0.7},54,0,0.0,0,0.0,0,"{""entry.params.base_params.min_drive_points"": 2.5, ""entry.params.base_params.opening_drive_minutes"": 30, ""sl.params.stop_pct"": 0.004, ""tp.params.target_r_multiple"": 1.0}",87,57.56911095874039,-810.0,0.9227651966626936,-0.016309967974924972,1905.0,-0.28302436192073777,0.4827586206896552,0.0,106,70.14299913188982,-5692.5,0.5148092904325592,-0.28410457467061234,-0.6660474001283864,0.39622641509433965,5692.5,0,,,,,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/opening_drive_pullback_two_sided_1400/ES/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/opening_drive_pullback_two_sided_1400/ES/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
es_pivot_filtered_vwap_pullback_continuation,opening_drive_pullback_two_sided_1400,ES,stop_widen_rescue1,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/opening_drive_pullback_two_sided_1400/ES/stop_widen_rescue1,False,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0 expected {'min': 0.7},54,0,0.0,0,0.0,0,"{""entry.params.base_params.min_drive_points"": 2.5, ""entry.params.base_params.opening_drive_minutes"": 30, ""sl.params.stop_pct"": 0.004, ""tp.params.target_r_multiple"": 1.0}",87,57.56911095874039,-810.0,0.9227651966626936,-0.016309967974924972,1905.0,-0.28302436192073777,0.4827586206896552,0.0,108,71.465103259126,-2665.0,0.8105225737646641,-0.07046466107933178,-0.5085421987046262,0.46296296296296297,3497.5,0,,,,,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/opening_drive_pullback_two_sided_1400/ES/stop_widen_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_pivot_filtered_vwap_pullback_continuation/opening_drive_pullback_two_sided_1400/ES/stop_widen_rescue1/limited_core_grid_test/fixed_config_core_equity_curve.csv
