campaign_id,variant_id,run_id,passed,halted,terminal_stage,terminal_status,profitable_combo_rate,profitable_monkey_rate,median_net_profit,trade_path_profitable_rate,trade_path_median_net_profit,one_tick_worse_profitable,apex_rule_violations,best_day_concentration,top_net_profit,top_profit_factor,top_mar,top_expectancy_r,top_trades,top_trades_per_year,source_config_path,report_path,failure_reason
es_prior_level_delta_dislocation,pdh_buy_absorption_long,run1,False,True,limited_core_grid_test,failed,0.0,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0.0,campaigns/es_prior_level_delta_dislocation/variants/pdh_buy_absorption_long/config.yaml,backtest-campaigns/es_prior_level_delta_dislocation/pdh_buy_absorption_long/ES/run1/campaign_test_summary.json,min_profit_factor;min_expectancy_r;min_mar;min_win_rate;min_trades_per_year;preferred_min_total_trades;min_positive_month_rate
es_prior_level_delta_dislocation,pdh_buy_absorption_long,rescue1,False,True,limited_core_grid_test,failed,0.06172839506172839,,,,,,0,0.926829268292683,102.5,1.2277777777777779,0.19917665828362344,0.1284722222222222,12,8.628577912605763,campaigns/es_prior_level_delta_dislocation/rescue_attempts/parameter_space_rescue_1/pdh_buy_absorption_long/config.yaml,backtest-campaigns/es_prior_level_delta_dislocation/pdh_buy_absorption_long/ES/rescue1/campaign_test_summary.json,min_profit_factor;min_mar;min_trades_per_year;preferred_min_total_trades;max_best_day_concentration
es_prior_level_delta_dislocation,pdh_buy_exhaustion_short,run1,False,True,limited_core_grid_test,failed,0.0,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0.0,campaigns/es_prior_level_delta_dislocation/variants/pdh_buy_exhaustion_short/config.yaml,backtest-campaigns/es_prior_level_delta_dislocation/pdh_buy_exhaustion_short/ES/run1/campaign_test_summary.json,min_profit_factor;min_expectancy_r;min_mar;min_win_rate;min_trades_per_year;preferred_min_total_trades;min_positive_month_rate
es_prior_level_delta_dislocation,pdh_buy_exhaustion_short,rescue1,False,True,limited_core_grid_test,failed,0.0,,,,,,0,0.0,-107.5,0.7772020725388601,-0.33603390612880296,-0.07870370370370372,9,7.026040182388145,campaigns/es_prior_level_delta_dislocation/rescue_attempts/parameter_space_rescue_1/pdh_buy_exhaustion_short/config.yaml,backtest-campaigns/es_prior_level_delta_dislocation/pdh_buy_exhaustion_short/ES/rescue1/campaign_test_summary.json,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_trades_per_year;preferred_min_total_trades
es_prior_level_delta_dislocation,pdl_sell_absorption_long,run1,False,True,limited_core_grid_test,failed,0.0,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0.0,campaigns/es_prior_level_delta_dislocation/variants/pdl_sell_absorption_long/config.yaml,backtest-campaigns/es_prior_level_delta_dislocation/pdl_sell_absorption_long/ES/run1/campaign_test_summary.json,min_profit_factor;min_expectancy_r;min_mar;min_win_rate;min_trades_per_year;preferred_min_total_trades;min_positive_month_rate
es_prior_level_delta_dislocation,pdl_sell_absorption_long,rescue1,False,True,limited_core_grid_test,failed,0.5555555555555556,,,,,,0,0.36,437.5,1.4861111111111112,0.8197462367940593,0.19857919857919856,15,12.746651931773567,campaigns/es_prior_level_delta_dislocation/rescue_attempts/parameter_space_rescue_1/pdl_sell_absorption_long/config.yaml,backtest-campaigns/es_prior_level_delta_dislocation/pdl_sell_absorption_long/ES/rescue1/campaign_test_summary.json,min_trades_per_year;preferred_min_total_trades
es_prior_level_delta_dislocation,pdl_sell_pressure_short,run1,False,True,limited_core_grid_test,failed,0.0,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0.0,campaigns/es_prior_level_delta_dislocation/variants/pdl_sell_pressure_short/config.yaml,backtest-campaigns/es_prior_level_delta_dislocation/pdl_sell_pressure_short/ES/run1/campaign_test_summary.json,min_profit_factor;min_expectancy_r;min_mar;min_win_rate;min_trades_per_year;preferred_min_total_trades;min_positive_month_rate
es_prior_level_delta_dislocation,pdl_sell_pressure_short,rescue1,False,True,limited_core_grid_test,failed,0.0,,,,,,0,0.0,-717.5,0.5444444444444444,-0.8500922625837731,-0.23210123210123207,16,13.596582500177727,campaigns/es_prior_level_delta_dislocation/rescue_attempts/parameter_space_rescue_1/pdl_sell_pressure_short/config.yaml,backtest-campaigns/es_prior_level_delta_dislocation/pdl_sell_pressure_short/ES/rescue1/campaign_test_summary.json,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;min_trades_per_year;preferred_min_total_trades;min_positive_month_rate
es_prior_level_delta_dislocation,two_sided_auto_level_fade,run1,False,True,limited_core_grid_test,failed,0.0,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0.0,campaigns/es_prior_level_delta_dislocation/variants/two_sided_auto_level_fade/config.yaml,backtest-campaigns/es_prior_level_delta_dislocation/two_sided_auto_level_fade/ES/run1/campaign_test_summary.json,min_profit_factor;min_expectancy_r;min_mar;min_win_rate;min_trades_per_year;preferred_min_total_trades;min_positive_month_rate
es_prior_level_delta_dislocation,two_sided_auto_level_fade,rescue1,False,True,limited_core_grid_test,failed,0.0,,,,,,0,0.0,-114.375,0.8405923344947736,-0.23145619221407368,-0.028273809523809534,16,13.596758244954147,campaigns/es_prior_level_delta_dislocation/rescue_attempts/parameter_space_rescue_1/two_sided_auto_level_fade/config.yaml,backtest-campaigns/es_prior_level_delta_dislocation/two_sided_auto_level_fade/ES/rescue1/campaign_test_summary.json,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_trades_per_year;preferred_min_total_trades
