campaign_id,variant_id,run_id,stage,trade_log_csv
nq_finra_margin_leverage,rapid_margin_1m_expansion_short_1030,run1,limited_core_grid_test,backtest-campaigns/nq_finra_margin_leverage/rapid_margin_1m_expansion_short_1030/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv
nq_finra_margin_leverage,rapid_margin_3m_expansion_short_1130,run1,limited_core_grid_test,backtest-campaigns/nq_finra_margin_leverage/rapid_margin_3m_expansion_short_1130/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv
nq_finra_margin_leverage,persistent_margin_12m_expansion_short_1200,run1,limited_core_grid_test,backtest-campaigns/nq_finra_margin_leverage/persistent_margin_12m_expansion_short_1200/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv
nq_finra_margin_leverage,debit_credit_ratio_expansion_short_1330,run1,limited_core_grid_test,backtest-campaigns/nq_finra_margin_leverage/debit_credit_ratio_expansion_short_1330/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv
nq_finra_margin_leverage,margin_deleveraging_rebound_long_1430,run1,limited_core_grid_test,backtest-campaigns/nq_finra_margin_leverage/margin_deleveraging_rebound_long_1430/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv
