window_id,train_start,train_end,test_start,test_end,objective,train_objective,selected_params,train_mar,train_cagr,train_max_drawdown_pct,train_net_profit,train_profit_factor,train_max_drawdown,test_mar,test_cagr,test_max_drawdown_pct,test_net_profit,test_profit_factor,test_max_drawdown,test_trades,test_passed,early_exit,early_exit_reason
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,-0.012407544745000618,{},-0.012407544745000618,-0.0019833926925332257,0.1598537610216877,-1185.0,0.9918591670244741,24157.5,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,selected_train_profit_factor_below_minimum
