campaign_id,variant_id,run_id,stage,trade_log_path,metrics_path,parameter_source
es_trend_orderflow_prior_day_stop_reclaim,afternoon_large20_two_sided_trend_absorption_1500,rescue1,limited_core_grid_test,backtest-campaigns/es_trend_orderflow_prior_day_stop_reclaim/afternoon_large20_two_sided_trend_absorption_1500/ES/rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_trend_orderflow_prior_day_stop_reclaim/afternoon_large20_two_sided_trend_absorption_1500/ES/rescue1/limited_core_grid_test/fixed_config_core_metrics.json,strategy section in effective config
es_trend_orderflow_prior_day_stop_reclaim,late_morning_signed_two_sided_trend_absorption_1230,rescue1,limited_core_grid_test,backtest-campaigns/es_trend_orderflow_prior_day_stop_reclaim/late_morning_signed_two_sided_trend_absorption_1230/ES/rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_trend_orderflow_prior_day_stop_reclaim/late_morning_signed_two_sided_trend_absorption_1230/ES/rescue1/limited_core_grid_test/fixed_config_core_metrics.json,strategy section in effective config
es_trend_orderflow_prior_day_stop_reclaim,midday_large10_two_sided_trend_absorption_1400,rescue1,limited_core_grid_test,backtest-campaigns/es_trend_orderflow_prior_day_stop_reclaim/midday_large10_two_sided_trend_absorption_1400/ES/rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_trend_orderflow_prior_day_stop_reclaim/midday_large10_two_sided_trend_absorption_1400/ES/rescue1/limited_core_grid_test/fixed_config_core_metrics.json,strategy section in effective config
es_trend_orderflow_prior_day_stop_reclaim,morning_pdh_signed_trend_absorption_short_1130,rescue1,limited_core_grid_test,backtest-campaigns/es_trend_orderflow_prior_day_stop_reclaim/morning_pdh_signed_trend_absorption_short_1130/ES/rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_trend_orderflow_prior_day_stop_reclaim/morning_pdh_signed_trend_absorption_short_1130/ES/rescue1/limited_core_grid_test/fixed_config_core_metrics.json,strategy section in effective config
es_trend_orderflow_prior_day_stop_reclaim,morning_pdl_signed_trend_absorption_long_1130,rescue1,limited_core_grid_test,backtest-campaigns/es_trend_orderflow_prior_day_stop_reclaim/morning_pdl_signed_trend_absorption_long_1130/ES/rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/es_trend_orderflow_prior_day_stop_reclaim/morning_pdl_signed_trend_absorption_long_1130/ES/rescue1/limited_core_grid_test/fixed_config_core_metrics.json,strategy section in effective config
