wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.share_rank_min,entry.params.min_abs_return_ticks,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,a01b134b066feb24687acee92c070e63d802354c0ffaf11963ab26bb91af951f,7ee65d45871da48a98fd46026f167d0c5d184b32858175dddb0e999e9fe2785e,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,1,True,68,0.55,3,0.003,2.5,249,249,249,0,0,0,0,0,0,0,249,69.10476837741774,5492.5,1.089008629421059,0.02551576715836717,9205.0,0.06085598353814242,0.010030533507726647,0.1648241130050894,0.42168674698795183,0,0,True,-730.0,0.3154301319981793,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,a01b134b066feb24687acee92c070e63d802354c0ffaf11963ab26bb91af951f,7ee65d45871da48a98fd46026f167d0c5d184b32858175dddb0e999e9fe2785e,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,2,False,69,0.55,3,0.003,3.0,249,249,249,0,0,0,0,0,0,0,249,69.10454959428185,5380.0,1.0871855122959122,0.024422773185801924,9380.0,0.06201550387596899,0.009827640669696436,0.15847070579885503,0.42168674698795183,0,0,True,-730.0,0.38011152416356875,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,a01b134b066feb24687acee92c070e63d802354c0ffaf11963ab26bb91af951f,7ee65d45871da48a98fd46026f167d0c5d184b32858175dddb0e999e9fe2785e,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,3,False,41,0.45,3,0.003,2.5,271,271,271,0,0,0,0,0,0,0,271,75.21041056337434,5057.5,1.077479892761394,0.019347641122701927,10615.0,0.07017775831150264,0.009245546705961782,0.13174468561567562,0.4280442804428044,0,0,True,-730.0,0.34256055363321797,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,a01b134b066feb24687acee92c070e63d802354c0ffaf11963ab26bb91af951f,7ee65d45871da48a98fd46026f167d0c5d184b32858175dddb0e999e9fe2785e,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,4,False,42,0.45,3,0.003,3.0,271,271,271,0,0,0,0,0,0,0,271,75.21017245000154,4945.0,1.0757564151666028,0.018343377288130912,10790.0,0.0713376638402671,0.009042245223159773,0.12675275214235157,0.4280442804428044,0,0,True,-730.0,0.41354903943377147,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;max_best_day_concentration
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,a01b134b066feb24687acee92c070e63d802354c0ffaf11963ab26bb91af951f,7ee65d45871da48a98fd46026f167d0c5d184b32858175dddb0e999e9fe2785e,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,5,False,59,0.55,2,0.003,2.5,256,256,256,0,0,0,0,0,0,0,256,71.04747270931303,4607.5,1.0720879292810763,0.01729036584169656,10102.5,0.06678952457295859,0.008431815326103154,0.12624457772404904,0.421875,0,0,True,-730.0,0.3760173629951167,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,a01b134b066feb24687acee92c070e63d802354c0ffaf11963ab26bb91af951f,7ee65d45871da48a98fd46026f167d0c5d184b32858175dddb0e999e9fe2785e,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,6,False,77,0.55,4,0.003,2.5,240,240,240,0,0,0,0,0,0,0,240,66.60700566498096,4075.0,1.0672719768881551,0.017846770522640727,9310.0,0.06155015825530755,0.007466686401560008,0.12131059632029696,0.4166666666666667,0,0,True,-730.0,0.4251533742331288,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades;max_best_day_concentration
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,a01b134b066feb24687acee92c070e63d802354c0ffaf11963ab26bb91af951f,7ee65d45871da48a98fd46026f167d0c5d184b32858175dddb0e999e9fe2785e,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,7,False,60,0.55,2,0.003,3.0,256,256,256,0,0,0,0,0,0,0,256,71.04724777564721,4495.0,1.0703277790815928,0.016227258423068644,10277.5,0.06794929009437861,0.008228089013894158,0.12109161114804437,0.421875,0,0,True,-730.0,0.4549499443826474,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;max_best_day_concentration
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,a01b134b066feb24687acee92c070e63d802354c0ffaf11963ab26bb91af951f,7ee65d45871da48a98fd46026f167d0c5d184b32858175dddb0e999e9fe2785e,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,8,False,66,0.55,3,0.002,3.0,249,249,249,0,0,0,0,0,0,0,249,69.10560705893899,4317.5,1.0793804008089722,0.026110177085457712,10005.0,0.06622976864263727,0.007906599889703214,0.11938136055352484,0.3654618473895582,0,0,True,-492.5,0.3346844238563984,11,False,min_profit_factor;min_expectancy_r;min_mar;min_win_rate;max_consecutive_losses;preferred_min_total_trades
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,a01b134b066feb24687acee92c070e63d802354c0ffaf11963ab26bb91af951f,7ee65d45871da48a98fd46026f167d0c5d184b32858175dddb0e999e9fe2785e,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,9,False,65,0.55,3,0.002,2.5,249,249,249,0,0,0,0,0,0,0,249,69.105679988729,4723.75,1.088265520624095,0.02868753510101716,11273.75,0.07443138678902717,0.008642307514473258,0.11611106399198953,0.37349397590361444,0,0,True,-492.5,0.25430007938608096,11,False,min_profit_factor;min_expectancy_r;min_mar;min_win_rate;max_consecutive_losses;preferred_min_total_trades
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,a01b134b066feb24687acee92c070e63d802354c0ffaf11963ab26bb91af951f,7ee65d45871da48a98fd46026f167d0c5d184b32858175dddb0e999e9fe2785e,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,10,False,78,0.55,4,0.003,3.0,240,240,240,0,0,0,0,0,0,0,240,66.60679478966925,3962.5,1.0654147750722245,0.01671278927610428,9485.0,0.06270970727756565,0.00726245460142616,0.11581069210355407,0.4166666666666667,0,0,True,-730.0,0.5160883280757098,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades;max_best_day_concentration
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,a01b134b066feb24687acee92c070e63d802354c0ffaf11963ab26bb91af951f,7ee65d45871da48a98fd46026f167d0c5d184b32858175dddb0e999e9fe2785e,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,11,False,57,0.55,2,0.002,3.0,256,256,256,0,0,0,0,0,0,0,256,71.04833496822643,4120.0,1.0736898587014845,0.02184687941313375,10627.5,0.07035051136927813,0.007548431683062962,0.10729746715614268,0.3671875,0,0,True,-492.5,0.35072815533980584,11,False,min_profit_factor;min_expectancy_r;min_mar;min_win_rate;max_consecutive_losses
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,a01b134b066feb24687acee92c070e63d802354c0ffaf11963ab26bb91af951f,7ee65d45871da48a98fd46026f167d0c5d184b32858175dddb0e999e9fe2785e,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,12,False,56,0.55,2,0.002,2.5,256,256,256,0,0,0,0,0,0,0,256,71.04840994825149,4526.25,1.0822393822393823,0.024353762795455244,11896.25,0.07854124715280758,0.008284819034877655,0.10548367049429391,0.375,0,0,True,-492.5,0.26539629936481635,11,False,min_profit_factor;min_expectancy_r;min_mar;min_win_rate;max_consecutive_losses
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,a01b134b066feb24687acee92c070e63d802354c0ffaf11963ab26bb91af951f,7ee65d45871da48a98fd46026f167d0c5d184b32858175dddb0e999e9fe2785e,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,13,False,50,0.45,4,0.003,2.5,259,259,259,0,0,0,0,0,0,0,259,71.88006028012529,3967.5,1.0622157754429982,0.014539894261620685,10497.5,0.06940094374705595,0.007271555909503791,0.10477603785917186,0.4247104247104247,0,0,True,-730.0,0.43667296786389415,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;max_best_day_concentration
