point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
46,2015-06-16 15:55:00-04:00,46,245.0,1087.5,151087.5,152382.5,1295.0,0.00849835118862074
47,2015-06-17 14:00:00-04:00,47,-370.0,717.5,150717.5,152382.5,1665.0,0.010926451528226666
48,2015-06-25 14:02:00-04:00,48,-375.0,342.5,150342.5,152382.5,2040.0,0.013387364034584024
49,2015-07-01 13:00:00-04:00,49,-365.0,-22.5,149977.5,152382.5,2405.0,0.01578265220743852
50,2015-07-06 13:47:00-04:00,50,-365.0,-387.5,149612.5,152382.5,2770.0,0.018177940380293012
51,2015-07-10 15:55:00-04:00,51,200.0,-187.5,149812.5,152382.5,2570.0,0.016865453710235755
52,2015-07-13 15:55:00-04:00,52,290.0,102.5,150102.5,152382.5,2280.0,0.014962348038652732
53,2015-07-14 15:55:00-04:00,53,5.0,107.5,150107.5,152382.5,2275.0,0.0149295358719013
54,2015-07-17 15:55:00-04:00,54,300.0,407.5,150407.5,152382.5,1975.0,0.012960805866815415
55,2015-07-23 12:03:00-04:00,55,-380.0,27.5,150027.5,152382.5,2355.0,0.015454530539924204
56,2015-07-28 15:55:00-04:00,56,530.0,557.5,150557.5,152382.5,1825.0,0.011976440864272473
57,2015-07-29 15:55:00-04:00,57,340.0,897.5,150897.5,152382.5,1485.0,0.009745213525175135
58,2015-07-31 14:47:00-04:00,58,-380.0,517.5,150517.5,152382.5,1865.0,0.012238938198283924
59,2015-08-04 15:55:00-04:00,59,-40.0,477.5,150477.5,152382.5,1905.0,0.012501435532295374
60,2015-08-10 15:55:00-04:00,60,95.0,572.5,150572.5,152382.5,1810.0,0.011878004364018178
61,2015-08-11 13:02:00-04:00,61,-375.0,197.5,150197.5,152382.5,2185.0,0.014338916870375536
62,2015-08-13 15:55:00-04:00,62,-135.0,62.5,150062.5,152382.5,2320.0,0.015224845372664183
63,2015-08-14 15:55:00-04:00,63,415.0,477.5,150477.5,152382.5,1905.0,0.012501435532295374
64,2015-08-18 13:51:00-04:00,64,-375.0,102.5,150102.5,152382.5,2280.0,0.014962348038652732
65,2015-08-25 12:59:00-04:00,65,-350.0,-247.5,149752.5,152382.5,2630.0,0.01725919971125293
66,2015-08-27 11:43:00-04:00,66,-355.0,-602.5,149397.5,152382.5,2985.0,0.019588863550604563
67,2015-09-01 12:10:00-04:00,67,-350.0,-952.5,149047.5,152382.5,3335.0,0.021885715223204764
68,2015-09-04 12:31:00-04:00,68,-350.0,-1302.5,148697.5,152382.5,3685.0,0.024182566895804964
69,2015-09-09 14:01:00-04:00,69,-355.0,-1657.5,148342.5,152382.5,4040.0,0.026512230735156597
70,2015-09-15 15:55:00-04:00,70,315.0,-1342.5,148657.5,152382.5,3725.0,0.024445064229816415
71,2015-09-18 12:44:00-04:00,71,-360.0,-1702.5,148297.5,152382.5,4085.0,0.02680754023591948
72,2015-09-22 15:55:00-04:00,72,485.0,-1217.5,148782.5,152382.5,3600.0,0.02362476006103063
73,2015-09-24 14:40:00-04:00,73,840.0,-377.5,149622.5,152382.5,2760.0,0.01811231604679015
74,2015-09-30 11:44:00-04:00,74,-345.0,-722.5,149277.5,152382.5,3105.0,0.02037635555263892
75,2015-10-01 11:55:00-04:00,75,-345.0,-1067.5,148932.5,152382.5,3450.0,0.022640395058487688
76,2015-10-06 11:40:00-04:00,76,-355.0,-1422.5,148577.5,152382.5,3805.0,0.02497005889783932
77,2015-10-07 13:49:00-04:00,77,852.5,-570.0,149430.0,152382.5,2952.5,0.01937558446672026
78,2015-10-09 12:33:00-04:00,78,-360.0,-930.0,149070.0,152382.5,3312.5,0.021738060472823322
79,2015-10-12 15:55:00-04:00,79,-80.0,-1010.0,148990.0,152382.5,3392.5,0.022263055140846227
80,2015-10-19 13:33:00-04:00,80,-370.0,-1380.0,148620.0,152382.5,3762.5,0.024691155480452153
81,2015-10-26 15:55:00-04:00,81,105.0,-1275.0,148725.0,152382.5,3657.5,0.02400209997867209
82,2015-10-29 15:55:00-04:00,82,125.0,-1150.0,148850.0,152382.5,3532.5,0.023181795809886305
83,2015-11-03 15:55:00-05:00,83,215.0,-935.0,149065.0,152382.5,3317.5,0.021770872639574754
84,2015-11-11 15:55:00-05:00,84,-140.0,-1075.0,148925.0,152382.5,3457.5,0.022689613308614836
85,2015-11-12 14:50:00-05:00,85,-380.0,-1455.0,148545.0,152382.5,3837.5,0.025183337981723623
86,2015-11-16 13:21:00-05:00,86,890.0,-565.0,149435.0,152382.5,2947.5,0.01934277229996883
87,2015-11-17 13:31:00-05:00,87,-380.0,-945.0,149055.0,152382.5,3327.5,0.02183649697307762
88,2015-11-20 15:55:00-05:00,88,-145.0,-1090.0,148910.0,152382.5,3472.5,0.02278804980886913
89,2015-12-02 14:04:00-05:00,89,-390.0,-1480.0,148520.0,152382.5,3862.5,0.02534739881548078
90,2015-12-07 15:55:00-05:00,90,470.0,-1010.0,148990.0,152382.5,3392.5,0.022263055140846227
91,2015-12-10 15:55:00-05:00,91,-170.0,-1180.0,148820.0,152382.5,3562.5,0.023378668810394895
92,2015-12-14 11:38:00-05:00,92,-370.0,-1550.0,148450.0,152382.5,3932.5,0.02580676915000082
93,2015-12-15 11:49:00-05:00,93,-380.0,-1930.0,148070.0,152382.5,4312.5,0.028300493823109608
94,2015-12-17 15:55:00-05:00,94,-245.0,-2175.0,147825.0,152382.5,4557.5,0.02990828999392975
95,2015-12-22 15:55:00-05:00,95,470.0,-1705.0,148295.0,152382.5,4087.5,0.026823946319295196
96,2015-12-30 15:35:00-05:00,96,-385.0,-2090.0,147910.0,152382.5,4472.5,0.029350483159155415
