campaign_id,variant_id,symbol,terminal_stage,decision,density_declared_entry_rows,density_passing_entry_rows,min_signals_per_year,min_limited_core_signals_per_year,min_latest_252_signals,staged_pnl_run,failure_reason
nq_gold_platinum_tailrisk_state,gp_falling_morning_strength_long_1130,NQ,pre_pnl_density_screen,FAIL,9,9,29.725132978723405,28.199448529411764,35,False,campaign failed because not all variants passed density; no PnL inspected
nq_gold_platinum_tailrisk_state,gp_rising_morning_weakness_short_1130,NQ,pre_pnl_density_screen,FAIL,9,9,28.49468085106383,24.842371323529413,28,False,campaign failed because not all variants passed density; no PnL inspected
nq_gold_platinum_tailrisk_state,high_gp_risk_premium_long_1000,NQ,pre_pnl_density_screen,FAIL,9,3,126.86609042553192,157.78262867647058,0,False,variant failed pre-PnL density screen; no PnL inspected
nq_gold_platinum_tailrisk_state,high_gp_risk_premium_long_1430,NQ,pre_pnl_density_screen,FAIL,9,3,126.86609042553192,157.78262867647058,0,False,variant failed pre-PnL density screen; no PnL inspected
nq_gold_platinum_tailrisk_state,low_gp_complacency_short_1000,NQ,pre_pnl_density_screen,FAIL,9,6,47.922872340425535,0.0,177,False,variant failed pre-PnL density screen; no PnL inspected
