window_id,train_start,train_end,test_start,test_end,objective,train_objective,selected_params,train_mar,train_cagr,train_max_drawdown_pct,train_net_profit,train_profit_factor,train_max_drawdown,test_mar,test_cagr,test_max_drawdown_pct,test_net_profit,test_profit_factor,test_max_drawdown,test_trades,test_passed,early_exit,early_exit_reason
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.22550379463704687,"{'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 2.0}",0.22550379463704687,0.004686845176881338,0.020783886073513374,2795.0,1.1414473684210527,3240.0,-0.7735899077516583,-0.017213724284078746,0.02225174360677516,-2490.0,0.7482305358948432,3350.0,69,False,,
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.017394269923080935,"{'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",0.017394269923080935,0.000469840678397615,0.027011233036815793,280.0,1.0101339124140427,4160.0,1.6466790686351873,0.015044813182343297,0.009136457412319481,2175.0,1.2967257844474762,1395.0,68,False,,
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,0.05614609729856358,"{'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",0.05614609729856358,0.0015318932561292353,0.027284055879845216,915.0,1.0300937345831278,4160.0,-0.5349732132404614,-0.008124280988365484,0.015186332300929164,-1175.0,0.8395904436860068,2280.0,66,False,,
4,2014-01-03,2018-01-03,2018-01-03,2019-01-03,MAR,-0.07387266039956626,{},-0.07387266039956626,-0.0020281159363946255,0.02745421547599406,-1205.0,0.9632397803538744,4160.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,selected_train_profit_factor_below_minimum
