point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
0,2015-01-12 13:05:00-05:00,,0.0,0.0,150000.0,150000.0,0.0,0.0
1,2015-01-12 15:55:00-05:00,1,-20.0,-20.0,149980.0,150000.0,20.0,0.00013333333333333334
2,2015-01-13 13:25:00-05:00,2,420.0,400.0,150400.0,150400.0,0.0,0.0
3,2015-01-22 14:31:00-05:00,3,-225.0,175.0,150175.0,150400.0,225.0,0.0014960106382978723
4,2015-01-28 14:01:00-05:00,4,-220.0,-45.0,149955.0,150400.0,445.0,0.002958776595744681
5,2015-01-29 13:21:00-05:00,5,-220.0,-265.0,149735.0,150400.0,665.0,0.00442154255319149
6,2015-02-10 14:39:00-05:00,6,-225.0,-490.0,149510.0,150400.0,890.0,0.005917553191489362
7,2015-02-11 14:40:00-05:00,7,-225.0,-715.0,149285.0,150400.0,1115.0,0.007413563829787234
8,2015-02-24 15:20:00-05:00,8,-235.0,-950.0,149050.0,150400.0,1350.0,0.008976063829787235
9,2015-02-25 14:50:00-05:00,9,440.0,-510.0,149490.0,150400.0,910.0,0.006050531914893617
10,2015-02-26 15:55:00-05:00,10,-95.0,-605.0,149395.0,150400.0,1005.0,0.00668218085106383
11,2015-03-10 14:09:00-04:00,11,-230.0,-835.0,149165.0,150400.0,1235.0,0.008211436170212767
12,2015-03-11 15:55:00-04:00,12,325.0,-510.0,149490.0,150400.0,910.0,0.006050531914893617
13,2015-03-19 13:20:00-04:00,13,-235.0,-745.0,149255.0,150400.0,1145.0,0.007613031914893617
14,2015-03-24 15:55:00-04:00,14,375.0,-370.0,149630.0,150400.0,770.0,0.005119680851063829
15,2015-03-25 15:23:00-04:00,15,430.0,60.0,150060.0,150400.0,340.0,0.0022606382978723402
16,2015-03-26 13:41:00-04:00,16,-230.0,-170.0,149830.0,150400.0,570.0,0.0037898936170212764
17,2015-04-07 15:40:00-04:00,17,430.0,260.0,150260.0,150400.0,140.0,0.0009308510638297873
18,2015-04-08 14:17:00-04:00,18,-230.0,30.0,150030.0,150400.0,370.0,0.0024601063829787235
19,2015-04-23 15:14:00-04:00,19,-235.0,-205.0,149795.0,150400.0,605.0,0.004022606382978723
20,2015-04-27 15:55:00-04:00,20,305.0,100.0,150100.0,150400.0,300.0,0.0019946808510638296
21,2015-04-28 15:47:00-04:00,21,450.0,550.0,150550.0,150550.0,0.0,0.0
22,2015-04-29 13:44:00-04:00,22,-235.0,315.0,150315.0,150550.0,235.0,0.0015609432082364662
23,2015-05-12 13:13:00-04:00,23,-235.0,80.0,150080.0,150550.0,470.0,0.0031218864164729325
24,2015-05-13 15:55:00-04:00,24,265.0,345.0,150345.0,150550.0,205.0,0.0013616738625041515
25,2015-05-21 15:55:00-04:00,25,-5.0,340.0,150340.0,150550.0,210.0,0.001394885420126204
26,2015-05-26 15:55:00-04:00,26,-135.0,205.0,150205.0,150550.0,345.0,0.0022915974759216205
27,2015-05-27 14:03:00-04:00,27,-240.0,-35.0,149965.0,150550.0,585.0,0.0038857522417801394
28,2015-05-28 15:55:00-04:00,28,-145.0,-180.0,149820.0,150550.0,730.0,0.004848887412819661
29,2015-06-09 15:55:00-04:00,29,115.0,-65.0,149935.0,150550.0,615.0,0.004085021587512454
30,2015-06-10 15:55:00-04:00,30,35.0,-30.0,149970.0,150550.0,580.0,0.003852540684158087
31,2015-06-23 14:42:00-04:00,31,-240.0,-270.0,149730.0,150550.0,820.0,0.005446695450016606
32,2015-06-24 15:55:00-04:00,32,240.0,-30.0,149970.0,150550.0,580.0,0.003852540684158087
33,2015-06-25 14:27:00-04:00,33,450.0,420.0,150420.0,150550.0,130.0,0.0008635004981733643
34,2015-07-07 13:13:00-04:00,34,-230.0,190.0,150190.0,150550.0,360.0,0.002391232148787778
35,2015-07-08 13:12:00-04:00,35,-230.0,-40.0,149960.0,150550.0,590.0,0.003918963799402192
36,2015-07-23 15:55:00-04:00,36,215.0,175.0,150175.0,150550.0,375.0,0.0024908668216539354
37,2015-07-28 13:19:00-04:00,37,-240.0,-65.0,149935.0,150550.0,615.0,0.004085021587512454
38,2015-07-29 14:01:00-04:00,38,-240.0,-305.0,149695.0,150550.0,855.0,0.005679176353370973
39,2015-07-30 15:55:00-04:00,39,-85.0,-390.0,149610.0,150550.0,940.0,0.006243772832945865
40,2015-08-11 15:27:00-04:00,40,-235.0,-625.0,149375.0,150550.0,1175.0,0.007804716041182332
41,2015-08-12 13:47:00-04:00,41,-235.0,-860.0,149140.0,150550.0,1410.0,0.009365659249418798
42,2015-08-20 13:19:00-04:00,42,-235.0,-1095.0,148905.0,150550.0,1645.0,0.010926602457655263
43,2015-08-25 13:25:00-04:00,43,410.0,-685.0,149315.0,150550.0,1235.0,0.00820325473264696
44,2015-08-26 13:22:00-04:00,44,-215.0,-900.0,149100.0,150550.0,1450.0,0.009631351710395218
45,2015-08-27 14:17:00-04:00,45,430.0,-470.0,149530.0,150550.0,1020.0,0.006775157754898705
46,2015-09-08 13:46:00-04:00,46,-225.0,-695.0,149305.0,150550.0,1245.0,0.008269677847891066
47,2015-09-09 13:20:00-04:00,47,-230.0,-925.0,149075.0,150550.0,1475.0,0.00979740949850548
48,2015-09-18 13:54:00-04:00,48,430.0,-495.0,149505.0,150550.0,1045.0,0.006941215543008967
49,2015-09-22 14:33:00-04:00,49,-225.0,-720.0,149280.0,150550.0,1270.0,0.008435735636001328
50,2015-09-23 13:45:00-04:00,50,-225.0,-945.0,149055.0,150550.0,1495.0,0.009930255728993689
51,2015-09-24 13:49:00-04:00,51,-225.0,-1170.0,148830.0,150550.0,1720.0,0.011424775821986052
52,2015-10-06 13:13:00-04:00,52,-225.0,-1395.0,148605.0,150550.0,1945.0,0.012919295914978413
53,2015-10-07 13:10:00-04:00,53,-225.0,-1620.0,148380.0,150550.0,2170.0,0.014413816007970775
54,2015-10-28 14:04:00-04:00,54,460.0,-1160.0,148840.0,150550.0,1710.0,0.011358352706741947
55,2015-10-29 15:55:00-04:00,55,-60.0,-1220.0,148780.0,150550.0,1770.0,0.011756891398206576
56,2015-11-04 14:10:00-05:00,56,-245.0,-1465.0,148535.0,150550.0,2015.0,0.013384257721687148
57,2015-11-09 15:37:00-05:00,57,-245.0,-1710.0,148290.0,150550.0,2260.0,0.015011624045167718
58,2015-11-10 14:44:00-05:00,58,-245.0,-1955.0,148045.0,150550.0,2505.0,0.01663899036864829
59,2015-11-19 15:55:00-05:00,59,250.0,-1705.0,148295.0,150550.0,2255.0,0.014978412487545665
60,2015-11-23 14:09:00-05:00,60,460.0,-1245.0,148755.0,150550.0,1795.0,0.011922949186316839
61,2015-11-24 14:06:00-05:00,61,-245.0,-1490.0,148510.0,150550.0,2040.0,0.01355031550979741
62,2015-11-25 15:55:00-05:00,62,155.0,-1335.0,148665.0,150550.0,1885.0,0.012520757223513783
63,2015-12-08 14:10:00-05:00,63,-245.0,-1580.0,148420.0,150550.0,2130.0,0.014148123546994355
64,2015-12-09 15:27:00-05:00,64,-245.0,-1825.0,148175.0,150550.0,2375.0,0.015775489870474925
65,2015-12-17 13:24:00-05:00,65,-245.0,-2070.0,147930.0,150550.0,2620.0,0.017402856193955495
66,2015-12-23 14:18:00-05:00,66,-245.0,-2315.0,147685.0,150550.0,2865.0,0.01903022251743607
67,2015-12-28 13:20:00-05:00,67,-240.0,-2555.0,147445.0,150550.0,3105.0,0.020624377283294585
68,2015-12-29 14:05:00-05:00,68,-245.0,-2800.0,147200.0,150550.0,3350.0,0.02225174360677516
69,2015-12-30 15:55:00-05:00,69,310.0,-2490.0,147510.0,150550.0,3040.0,0.020192627034207905
70,2016-01-12 14:54:00-05:00,70,-355.0,-2845.0,147155.0,150550.0,3395.0,0.02255064762537363
71,2016-01-13 13:47:00-05:00,71,680.0,-2165.0,147835.0,150550.0,2715.0,0.018033875788774495
72,2016-01-21 13:33:00-05:00,72,660.0,-1505.0,148495.0,150550.0,2055.0,0.013649950182663568
73,2016-01-26 15:55:00-05:00,73,240.0,-1265.0,148735.0,150550.0,1815.0,0.012055795416805048
74,2016-01-27 14:09:00-05:00,74,670.0,-595.0,149405.0,150550.0,1145.0,0.007605446695450016
75,2016-01-28 14:30:00-05:00,75,-345.0,-940.0,149060.0,150550.0,1490.0,0.009897044171371638
76,2016-02-09 14:05:00-05:00,76,-325.0,-1265.0,148735.0,150550.0,1815.0,0.012055795416805048
77,2016-02-10 14:40:00-05:00,77,640.0,-625.0,149375.0,150550.0,1175.0,0.007804716041182332
78,2016-02-23 15:55:00-05:00,78,385.0,-240.0,149760.0,150550.0,790.0,0.005247426104284291
79,2016-02-24 14:08:00-05:00,79,-345.0,-585.0,149415.0,150550.0,1135.0,0.007539023580205912
80,2016-02-26 15:55:00-05:00,80,75.0,-510.0,149490.0,150550.0,1060.0,0.007040850215875125
81,2016-03-08 15:55:00-05:00,81,595.0,85.0,150085.0,150550.0,465.0,0.00308867485885088
82,2016-03-09 15:55:00-05:00,82,-250.0,-165.0,149835.0,150550.0,715.0,0.004749252739953504
83,2016-03-17 15:55:00-04:00,83,0.0,-165.0,149835.0,150550.0,715.0,0.004749252739953504
84,2016-03-23 15:55:00-04:00,84,210.0,45.0,150045.0,150550.0,505.0,0.0033543673198273
85,2016-03-28 15:55:00-04:00,85,150.0,195.0,150195.0,150550.0,355.0,0.0023580205911657255
86,2016-03-29 14:04:00-04:00,86,-365.0,-170.0,149830.0,150550.0,720.0,0.004782464297575556
87,2016-03-30 15:55:00-04:00,87,-150.0,-320.0,149680.0,150550.0,870.0,0.0057788110262371305
88,2016-04-12 15:01:00-04:00,88,-370.0,-690.0,149310.0,150550.0,1240.0,0.008236466290269013
89,2016-04-13 15:31:00-04:00,89,-375.0,-1065.0,148935.0,150550.0,1615.0,0.010727333111922949
90,2016-04-21 15:55:00-04:00,90,-135.0,-1200.0,148800.0,150550.0,1750.0,0.011624045167718366
91,2016-04-25 15:55:00-04:00,91,25.0,-1175.0,148825.0,150550.0,1725.0,0.011457987379608103
92,2016-04-26 15:55:00-04:00,92,20.0,-1155.0,148845.0,150550.0,1705.0,0.011325141149119894
93,2016-04-28 15:12:00-04:00,93,700.0,-455.0,149545.0,150550.0,1005.0,0.0066755230820325475
94,2016-05-10 15:55:00-04:00,94,-285.0,-740.0,149260.0,150550.0,1290.0,0.008568581866489539
95,2016-05-11 15:55:00-04:00,95,475.0,-265.0,149735.0,150550.0,815.0,0.005413483892394553
96,2016-05-19 13:35:00-04:00,96,-355.0,-620.0,149380.0,150550.0,1170.0,0.007771504483560279
97,2016-05-24 15:55:00-04:00,97,-150.0,-770.0,149230.0,150550.0,1320.0,0.008767851212221853
98,2016-05-25 15:55:00-04:00,98,175.0,-595.0,149405.0,150550.0,1145.0,0.007605446695450016
99,2016-05-26 15:55:00-04:00,99,-155.0,-750.0,149250.0,150550.0,1300.0,0.008635004981733644
100,2016-06-07 15:55:00-04:00,100,355.0,-395.0,149605.0,150550.0,945.0,0.006276984390567918
101,2016-06-08 15:55:00-04:00,101,75.0,-320.0,149680.0,150550.0,870.0,0.0057788110262371305
102,2016-06-20 15:51:00-04:00,102,700.0,380.0,150380.0,150550.0,170.0,0.0011291929591497841
