campaign_id,variant_id,symbol,run_id,summary_path,final_stage,status,passed,profitable_iterations,total_combinations,profitable_iteration_rate,benchmark_passing,apex_rule_violations,top_net_profit,top_profit_factor,top_trades,top_trades_per_year,top_mar,top_failure_reason,monkey_status,monkey_net_beat_rate,monkey_drawdown_beat_rate,wfa_status,wfa_early_exit,wfa_net_profit,wfa_profit_factor,wfa_mar,wfa_trades_per_year,wfa_apex_rule_violations
nq_treasury_auction_pressure,all_coupon_pre_auction_short_1130,NQ,run1,backtest-campaigns/nq_treasury_auction_pressure/all_coupon_pre_auction_short_1130/NQ/run1/variant_test_summary.json,limited_core_grid_test,failed,False,1,9,0.1111111111111111,0,0,70.0,1.0053130929791272,121,79.61066042869385,0.014763022537237819,max_best_day_concentration,skipped,,,skipped,,,,,,
nq_treasury_auction_pressure,all_coupon_post_auction_short_1305,NQ,run1,backtest-campaigns/nq_treasury_auction_pressure/all_coupon_post_auction_short_1305/NQ/run1/variant_test_summary.json,limited_core_grid_test,failed,False,3,9,0.3333333333333333,2,0,2020.0,1.2064384261624936,121,79.62012235553163,0.7559574490519643,,skipped,,,skipped,,,,,,
nq_treasury_auction_pressure,all_coupon_late_reversal_long_1430,NQ,run1,backtest-campaigns/nq_treasury_auction_pressure/all_coupon_late_reversal_long_1430/NQ/run1/variant_test_summary.json,limited_core_grid_test,failed,False,0,9,0.0,0,0,-290.0,0.9635220125786164,121,79.62859019675311,-0.12716277005832985,min_total_net_profit;max_consecutive_losses,skipped,,,skipped,,,,,,
nq_treasury_auction_pressure,note_only_post_auction_short_1305,NQ,run1,backtest-campaigns/nq_treasury_auction_pressure/note_only_post_auction_short_1305/NQ/run1/variant_test_summary.json,walk_forward_analysis,failed,False,8,9,0.8888888888888888,8,0,3590.0,1.4891008174386922,101,66.45977155296443,1.6740448239871752,,passed,0.93825,0.9945,failed,True,-1490.0,0.9392951721328173,-0.14930931550666002,68.58247313416537,0
nq_treasury_auction_pressure,all_coupon_late_pressure_short_1500,NQ,run1,backtest-campaigns/nq_treasury_auction_pressure/all_coupon_late_pressure_short_1500/NQ/run1/variant_test_summary.json,limited_core_grid_test,failed,False,0,9,0.0,0,0,-2240.0,0.6948228882833788,121,79.63157927664712,-0.4691024653914621,min_total_net_profit,skipped,,,skipped,,,,,,
