point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
0,2023-08-25 10:30:00-04:00,,0.0,0.0,150000.0,150000.0,0.0,0.0
1,2023-08-25 10:45:00-04:00,1,-680.0,-680.0,149320.0,150000.0,680.0,0.004533333333333334
2,2023-08-30 10:59:00-04:00,2,670.0,-10.0,149990.0,150000.0,10.0,6.666666666666667e-05
3,2023-09-11 11:03:00-04:00,3,657.5,647.5,150647.5,150647.5,0.0,0.0
4,2023-09-13 11:05:00-04:00,4,-705.0,-57.5,149942.5,150647.5,705.0,0.004679798868218855
5,2023-10-05 10:38:00-04:00,5,632.5,575.0,150575.0,150647.5,72.5,0.0004812559119799532
6,2023-10-18 10:54:00-04:00,6,-680.0,-105.0,149895.0,150647.5,752.5,0.004995104465722962
7,2023-10-19 11:43:00-04:00,7,632.5,527.5,150527.5,150647.5,120.0,0.0007965615094840605
8,2023-11-02 12:00:00-04:00,8,-305.0,222.5,150222.5,150647.5,425.0,0.0028211553460893808
9,2023-11-06 12:00:00-05:00,9,-167.5,55.0,150055.0,150647.5,592.5,0.003933022453077549
10,2023-11-20 12:00:00-05:00,10,382.5,437.5,150437.5,150647.5,210.0,0.0013939826415971057
11,2023-11-22 12:00:00-05:00,11,-292.5,145.0,150145.0,150647.5,502.5,0.0033356013209645033
12,2023-11-27 12:00:00-05:00,12,182.5,327.5,150327.5,150647.5,320.0,0.002124164025290828
13,2023-12-01 11:11:00-05:00,13,670.0,997.5,150997.5,150997.5,0.0,0.0
14,2023-12-06 12:00:00-05:00,14,-217.5,780.0,150780.0,150997.5,217.5,0.001440421199026474
15,2023-12-11 12:00:00-05:00,15,132.5,912.5,150912.5,150997.5,85.0,0.0005629232272057485
16,2023-12-27 12:00:00-05:00,16,-42.5,870.0,150870.0,150997.5,127.5,0.0008443848408086227
17,2024-01-04 12:00:00-05:00,17,-55.0,815.0,150815.0,150997.5,182.5,0.001208629281941754
18,2024-01-05 12:00:00-05:00,18,-380.0,435.0,150435.0,150997.5,562.5,0.0037252272388615705
