window_id,train_start,train_end,test_start,test_end,objective,train_objective,selected_params,train_mar,train_cagr,train_max_drawdown_pct,train_net_profit,train_profit_factor,train_max_drawdown,test_mar,test_cagr,test_max_drawdown_pct,test_net_profit,test_profit_factor,test_max_drawdown,test_trades,test_passed
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,0.12179465515627229,"{'entry.params.share_rank_min': 0.4, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.0}",0.12179465515627229,0.007607498306027249,0.06246167614060092,4152.5,1.0630408380142706,9422.5,1.2734880656532415,0.023825585095583746,0.01870891902183811,2447.5,1.324387011265739,2825.0,43,False
2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5029736432283131,"{'entry.params.share_rank_min': 0.4, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.0}",0.5029736432283131,0.016640044696803358,0.03308333333333333,10207.5,1.170245590626694,5042.5,1.7111932238080902,0.055701278083921,0.03255113292230281,8185.0,1.316542589190757,5240.0,88,False
3,2021-05-06,2025-05-06,2025-05-06,2026-05-06,MAR,1.0510650171187608,"{'entry.params.share_rank_min': 0.5, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",1.0510650171187608,0.031498481830957825,0.029968157362237454,19537.5,1.2888026607538803,4776.25,9.974209930326563,0.14262679161939595,0.01429955782119038,6777.5,2.2668224299065423,2195.0,27,False
