campaign_id,variant_id,window_id,train_start,train_end,test_start,test_end,objective,train_objective,selected_params,train_mar,train_cagr,train_max_drawdown_pct,train_net_profit,train_profit_factor,train_max_drawdown,test_mar,test_cagr,test_max_drawdown_pct,test_net_profit,test_profit_factor,test_max_drawdown,test_trades,test_passed
nq_impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",0.847720090271861,0.0164192364794037,0.019368700432873,10090.0,1.1410498357447405,3065.0,-0.0138441045749382,-0.0005099203936622,0.0368330353835499,-75.0,0.9975747776879548,5717.5,164,False
nq_impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",0.3536706624440069,0.009820798161074,0.0277682013351302,5960.0,1.0693386074108546,4430.0,4.250705691310498,0.064093457844268,0.0150783099322286,9445.0,1.3960167714884697,2325.0,169,False
nq_impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,1.0137352196448743,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",1.0137352196448743,0.0368330957596942,0.0363340397432353,23250.0,1.2385716484531322,5915.0,-0.1222759376191743,-0.0038108113251286,0.031165668399921,-570.0,0.9799507562434048,4735.0,168,False
nq_impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,4,2014-01-03,2018-01-03,2018-01-03,2019-01-03,MAR,1.0620154274198794,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",1.0620154274198794,0.0368371405233138,0.0346860691212444,23340.0,1.2315476190476191,5530.0,0.5422566046343702,0.0251482346236702,0.0463770001300897,3760.0,1.0577972484820537,7130.0,192,False
nq_impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",1.0981467605904536,0.0402125109443063,0.0366185216652506,25565.0,1.185859687386405,6465.0,0.0862654725849349,0.0050138570188811,0.0581212490773131,750.0,1.0148235991698784,9055.0,176,False
nq_impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,6,2016-01-03,2020-01-03,2020-01-03,2021-01-03,MAR,1.0665672249568197,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",1.0665672249568197,0.0403567628370749,0.0378379926672777,25685.0,1.1679306963059823,6720.0,2.1713192462480766,0.138206793735178,0.0636510701841712,20605.0,1.2118439315272709,10230.0,198,False
nq_impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,0.8426911475226276,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",0.8426911475226276,0.0500100385146564,0.0593456317438217,32265.0,1.1411540817219354,10230.0,6.392275065735524,0.3605524970563101,0.0564044089699733,53215.0,1.5325494120590444,9275.0,199,False
nq_impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",2.4279951161606292,0.1165221571541139,0.0479911003026931,82845.0,1.2952318163999856,9275.0,-0.3095826276168144,-0.045378867401377,0.1465807941185405,-6730.0,0.948379674017258,24125.0,205,False
nq_impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,9,2019-01-03,2023-01-03,2023-01-03,2024-01-03,MAR,1.9474144347940656,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.03, 'sl.params.stop_pct': 0.002, 'tp.params.target_r_multiple': 1.5}",1.9474144347940656,0.0592245532187591,0.0304118898168802,38700.0,1.1937955381957486,5862.5,-0.4714351070204521,-0.0418024259395322,0.0886705833253073,-6250.0,0.912262230645048,13810.0,200,False
nq_impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,1.467884777686776,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.03, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",1.467884777686776,0.118346717921951,0.0806239833813471,84565.0,1.1687250598563448,20570.0,-0.1978908005288595,-0.0378018095845847,0.1910235821147832,-5090.0,0.968296480847088,33900.0,188,False
