campaign_id,variant_id,stage,scope,equity_curve_csv,exists
nq_midday_range_orderflow_breakout,lunch_1130_1300_signed_breakout_1430,limited_core_grid_test,fixed_config_core_cross_check,backtest-campaigns/nq_midday_range_orderflow_breakout/lunch_1130_1300_signed_breakout_1430/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,True
nq_midday_range_orderflow_breakout,lunch_1130_1300_large10_breakout_1430,limited_core_grid_test,fixed_config_core_cross_check,backtest-campaigns/nq_midday_range_orderflow_breakout/lunch_1130_1300_large10_breakout_1430/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,True
nq_midday_range_orderflow_breakout,lunch_1130_1300_large20_breakout_1430,limited_core_grid_test,fixed_config_core_cross_check,backtest-campaigns/nq_midday_range_orderflow_breakout/lunch_1130_1300_large20_breakout_1430/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,True
nq_midday_range_orderflow_breakout,late_lunch_1200_1330_signed_breakout_1500,limited_core_grid_test,fixed_config_core_cross_check,backtest-campaigns/nq_midday_range_orderflow_breakout/late_lunch_1200_1330_signed_breakout_1500/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,True
nq_midday_range_orderflow_breakout,late_lunch_1200_1330_large10_breakout_1500,limited_core_grid_test,fixed_config_core_cross_check,backtest-campaigns/nq_midday_range_orderflow_breakout/late_lunch_1200_1330_large10_breakout_1500/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,True
