campaign_id,variant_id,run_id,stage,trade_log_csv
nq_chicagofed_cfnai_activity_pullback,production_income_weak_pullback_long_1100,run1,limited_core_grid_test,backtest-campaigns/nq_chicagofed_cfnai_activity_pullback/production_income_weak_pullback_long_1100/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv
nq_chicagofed_cfnai_activity_pullback,headline_activity_weak_pullback_long_1100,run1,limited_core_grid_test,backtest-campaigns/nq_chicagofed_cfnai_activity_pullback/headline_activity_weak_pullback_long_1100/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv
nq_chicagofed_cfnai_activity_pullback,ma3_activity_weak_pullback_long_1130,run1,limited_core_grid_test,backtest-campaigns/nq_chicagofed_cfnai_activity_pullback/ma3_activity_weak_pullback_long_1130/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv
nq_chicagofed_cfnai_activity_pullback,diffusion_weak_pullback_long_1200,run1,limited_core_grid_test,backtest-campaigns/nq_chicagofed_cfnai_activity_pullback/diffusion_weak_pullback_long_1200/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv
nq_chicagofed_cfnai_activity_pullback,employment_hours_weak_pullback_long_1330,run1,limited_core_grid_test,backtest-campaigns/nq_chicagofed_cfnai_activity_pullback/employment_hours_weak_pullback_long_1330/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv
