campaign_id,variant_id,symbol,run_id,config_path,terminal_stage,status,verdict,limited_core_min_signals_per_year,full_history_min_signals_per_year,full_history_max_signals_per_year,failure_reason
nq_prior_session_level_breakout_continuation,gap_hold_two_sided_continuation,NQ,not_run,campaigns/nq_prior_session_level_breakout_continuation/variants/gap_hold_two_sided_continuation/config.yaml,pre_pnl_density,failed,FAIL,68.76820603907638,70.01866465685404,84.91625288171662,failed pre-PnL signal-density gate: limited_min_signals_per_year=68.77; full_history_min_signals_per_year=70.02; required_min=50
nq_prior_session_level_breakout_continuation,midday_two_sided_close_break,NQ,not_run,campaigns/nq_prior_session_level_breakout_continuation/variants/midday_two_sided_close_break/config.yaml,pre_pnl_density,failed,FAIL,9.731349911190051,6.282895903528995,10.622628125554176,failed pre-PnL signal-density gate: limited_min_signals_per_year=9.73; full_history_min_signals_per_year=6.28; required_min=50
nq_prior_session_level_breakout_continuation,morning_prior_high_breakout_long,NQ,not_run,campaigns/nq_prior_session_level_breakout_continuation/variants/morning_prior_high_breakout_long/config.yaml,pre_pnl_density,failed,FAIL,12.326376554174066,13.407829402376308,20.986167760241177,failed pre-PnL signal-density gate: limited_min_signals_per_year=12.33; full_history_min_signals_per_year=13.41; required_min=50
nq_prior_session_level_breakout_continuation,morning_prior_low_breakout_short,NQ,not_run,campaigns/nq_prior_session_level_breakout_continuation/variants/morning_prior_low_breakout_short/config.yaml,pre_pnl_density,failed,FAIL,16.867673179396093,18.524827097003016,23.900913282496894,failed pre-PnL signal-density gate: limited_min_signals_per_year=16.87; full_history_min_signals_per_year=18.52; required_min=50
nq_prior_session_level_breakout_continuation,retest_hold_two_sided_breakout,NQ,not_run,campaigns/nq_prior_session_level_breakout_continuation/variants/retest_hold_two_sided_breakout/config.yaml,pre_pnl_density,failed,FAIL,17.516429840142095,19.88504167405568,32.38606135839688,failed pre-PnL signal-density gate: limited_min_signals_per_year=17.52; full_history_min_signals_per_year=19.89; required_min=50
