Date,Open,High,Low,Close,Volume,Adj Close
1998-12-22,12.65625,12.734375,12.65625,12.734375,7400,9.379433631896973
1998-12-23,12.75,12.875,12.734375,12.789063453674316,24000,9.419717788696289
1998-12-24,12.96875,13.023438453674316,12.90625,13.023438453674316,3200,9.592345237731934
1998-12-28,12.960938453674316,12.96875,12.90625,12.90625,17200,9.506027221679688
1998-12-29,12.945313453674316,13.1875,12.945313453674316,13.1875,2200,9.713186264038086
1998-12-30,13.179688453674316,13.203125,13.078125,13.078125,63400,9.632625579833984
1998-12-31,13.078125,13.125,13.0625,13.0625,64800,9.621115684509277
1999-01-04,13.078125,13.265625,12.953125,12.984375,10400,9.56357479095459
1999-01-05,13.0625,13.203125,13.0625,13.203125,2600,9.724696159362793
1999-01-06,13.359375,13.578125,13.359375,13.578125,16200,10.000894546508789
1999-01-07,13.515625,13.65625,13.5,13.5625,27400,9.989391326904297
1999-01-08,13.640625,13.703125,13.554688453674316,13.578125,37200,10.000894546508789
1999-01-11,13.625,13.640625,13.398438453674316,13.507813453674316,126200,9.949104309082031
1999-01-12,13.304688453674316,13.34375,13.140625,13.15625,6600,9.690166473388672
1999-01-13,12.84375,13.21875,12.84375,13.21875,6800,9.736201286315918
1999-01-14,13.09375,13.15625,12.859375,12.921875,73200,9.517542839050293
1999-01-15,13.09375,13.101563453674316,13.023438453674316,13.085938453674316,69600,9.638378143310547
1999-01-19,13.234375,13.289063453674316,13.078125,13.078125,8200,9.632625579833984
1999-01-20,13.265625,13.421875,13.210938453674316,13.296875,7000,9.793740272521973
1999-01-21,13.265625,13.28125,13.140625,13.171875,63000,9.701677322387695
1999-01-22,12.96875,13.273438453674316,12.9375,13.234375,24600,9.74771499633789
1999-01-25,13.171875,13.234375,13.109375,13.203125,16200,9.724696159362793
1999-01-26,13.28125,13.515625,13.242188453674316,13.515625,7400,9.954862594604492
1999-01-27,13.53125,13.5625,13.5,13.5,3800,9.943355560302734
1999-01-28,13.53125,13.640625,13.53125,13.640625,8600,10.046929359436035
1999-01-29,13.6875,13.78125,13.59375,13.734375,13600,10.115983963012695
1999-02-01,13.796875,13.804688453674316,13.71875,13.765625,12200,10.138998031616211
1999-02-02,13.65625,13.65625,13.46875,13.59375,41800,10.012407302856445
1999-02-03,13.5625,13.828125,13.546875,13.8125,46200,10.173521041870117
1999-02-04,13.898438453674316,13.914063453674316,13.71875,13.734375,39000,10.115983963012695
1999-02-05,13.59375,13.679688453674316,13.390625,13.390625,11600,9.862793922424316
1999-02-08,13.507813453674316,13.609375,13.335938453674316,13.609375,16400,10.02391529083252
1999-02-09,13.4375,13.453125,13.1875,13.1875,18800,9.713186264038086
1999-02-10,13.171875,13.265625,13.109375,13.1875,18400,9.713186264038086
1999-02-11,13.265625,13.632813453674316,13.226563453674316,13.617188453674316,24400,10.02967357635498
1999-02-12,13.4375,13.453125,13.289063453674316,13.375,11600,9.85128402709961
1999-02-16,13.492188453674316,13.625,13.484375,13.546875,18600,9.977882385253906
1999-02-17,13.578125,13.773438453674316,13.5,13.5,29400,9.943355560302734
1999-02-18,13.5,13.515625,13.382813453674316,13.515625,7000,9.954862594604492
1999-02-19,13.53125,13.585938453674316,13.492188453674316,13.585938453674316,1800,10.0066556930542
1999-02-22,13.625,13.929688453674316,13.625,13.929688453674316,28000,10.259840965270996
1999-02-23,13.9375,13.953125,13.75,13.859375,13600,10.208049774169922
1999-02-24,13.953125,14.046875,13.6875,13.6875,18000,10.081457138061523
1999-02-25,13.65625,13.671875,13.328125,13.53125,38200,9.9663724899292
1999-02-26,13.515625,13.703125,13.515625,13.648438453674316,17000,10.052684783935547
1999-03-01,13.609375,13.65625,13.53125,13.65625,17200,10.058441162109375
1999-03-02,13.6875,13.851563453674316,13.6875,13.6875,36200,10.081457138061523
1999-03-03,13.703125,13.726563453674316,13.617188453674316,13.617188453674316,2000,10.02967357635498
1999-03-04,13.921875,13.953125,13.78125,13.90625,10800,10.24257755279541
1999-03-05,14.21875,14.421875,14.21875,14.328125,49600,10.553303718566895
1999-03-08,14.4375,14.4375,14.203125,14.390625,24600,10.599343299865723
1999-03-09,14.359375,14.515625,14.320313453674316,14.429688453674316,24200,10.628114700317383
1999-03-10,14.4375,14.460938453674316,14.359375,14.390625,11200,10.599343299865723
1999-03-11,14.5,14.632813453674316,14.460938453674316,14.546875,26200,10.714424133300781
1999-03-12,14.703125,14.78125,14.25,14.609375,27400,10.760458946228027
1999-03-15,14.59375,14.648438453674316,14.5,14.640625,14200,10.783476829528809
1999-03-16,14.734375,14.734375,14.5,14.5625,12400,10.725933074951172
1999-03-17,14.546875,14.546875,14.359375,14.5,13400,10.679899215698242
1999-03-18,14.40625,14.75,14.40625,14.75,14000,10.864035606384277
1999-03-19,14.734375,14.734375,14.53125,14.53125,26200,10.714537620544434
1999-03-22,14.5,14.5,14.3125,14.375,37200,10.599333763122559
1999-03-23,14.265625,14.265625,13.90625,13.9375,19600,10.276741981506348
1999-03-24,14.0,14.0,13.796875,13.828125,25800,10.196091651916504
1999-03-25,14.046875,14.25,13.96875,14.25,20400,10.507161140441895
1999-03-26,14.21875,14.28125,14.09375,14.15625,12600,10.438031196594238
1999-03-29,14.398438453674316,14.5,14.367188453674316,14.5,10200,10.691495895385742
1999-03-30,14.4375,14.546875,14.390625,14.515625,72600,10.703014373779297
1999-03-31,14.59375,14.609375,14.296875,14.296875,48800,10.541727066040039
1999-04-01,14.375,14.375,14.195313453674316,14.28125,8200,10.530205726623535
1999-04-05,14.375,14.515625,14.328125,14.46875,19200,10.668455123901367
1999-04-06,14.523438453674316,14.640625,14.46875,14.546875,21800,10.726061820983887
1999-04-07,14.664063453674316,14.703125,14.625,14.671875,27200,10.818225860595703
1999-04-08,14.71875,15.0,14.71875,15.0,41600,11.060171127319336
1999-04-09,14.9375,15.164063453674316,14.9375,15.140625,145800,11.163856506347656
1999-04-12,14.90625,15.328125,14.90625,15.265625,42200,11.256027221679688
1999-04-13,15.3125,15.328125,15.109375,15.1875,65400,11.198420524597168
1999-04-14,15.1875,15.21875,14.84375,14.84375,99400,10.944954872131348
1999-04-15,14.9375,14.96875,14.59375,14.8125,71600,10.921916961669922
1999-04-16,14.8125,14.875,14.703125,14.859375,23200,10.956480026245117
1999-04-19,15.09375,15.28125,14.484375,14.53125,74800,10.714537620544434
1999-04-20,14.625,14.78125,14.578125,14.71875,31200,10.852788925170898
1999-04-21,14.8125,14.96875,14.734375,14.96875,90200,11.037129402160645
1999-04-22,15.046875,15.15625,14.9375,15.007813453674316,71400,11.065933227539062
1999-04-23,15.0625,15.203125,15.0625,15.171875,4000,11.186899185180664
1999-04-26,15.234375,15.25,15.078125,15.078125,188800,11.11777400970459
1999-04-27,15.171875,15.1875,15.0625,15.117188453674316,8200,11.146580696105957
1999-04-28,15.203125,15.296875,15.0625,15.0625,12000,11.106257438659668
1999-04-29,14.9375,15.046875,14.65625,14.71875,35800,10.852788925170898
1999-04-30,14.859375,14.890625,14.234375,14.671875,74600,10.818225860595703
1999-05-03,14.703125,15.046875,14.703125,15.03125,181200,11.083219528198242
1999-05-04,15.203125,15.21875,14.765625,14.859375,382800,10.956480026245117
1999-05-05,14.890625,14.890625,14.5,14.734375,99400,10.86430835723877
1999-05-06,14.59375,14.65625,14.40625,14.40625,24000,10.622376441955566
1999-05-07,14.578125,14.734375,14.5625,14.734375,51200,10.86430835723877
1999-05-10,14.78125,14.953125,14.625,14.71875,38400,10.852788925170898
1999-05-11,14.859375,15.109375,14.859375,15.015625,62200,11.07168960571289
1999-05-12,15.03125,15.109375,14.84375,15.109375,25000,11.140817642211914
1999-05-13,15.203125,15.203125,14.9375,15.03125,27200,11.083219528198242
