campaign_id,variant_id,terminal_stage,decision,total_combos,profitable_combos,profitable_rate,benchmark_pass_combos,apex_violations,top_net_profit,top_profit_factor,top_expectancy_r,top_total_trades,top_trades_per_year,top_win_rate,top_max_drawdown_pct,top_mar,top_failure_reason,top_min_orderflow_imbalance,top_max_range_points,top_stop_offset_ticks,top_target_r_multiple,range_start,range_end,last_entry_time,flow_mode,core_grid_results_csv,core_grid_summary_json,stage_result_json,variant_summary_json,config_path,report_path
nq_midday_range_orderflow_breakout,lunch_1130_1300_signed_breakout_1430,limited_core_grid_test,FAIL,54,0,0.0,0,0,-370.0,0.9753825681969395,0.02822879441484849,261,169.9102149938732,0.5172413793103449,0.015114352005303281,-0.10628868117245813,min_total_net_profit;max_consecutive_losses,0.0,80,16,1.0,11:30:00,13:00:00,14:30:00,signed_volume,backtest-campaigns/nq_midday_range_orderflow_breakout/lunch_1130_1300_signed_breakout_1430/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_midday_range_orderflow_breakout/lunch_1130_1300_signed_breakout_1430/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_midday_range_orderflow_breakout/lunch_1130_1300_signed_breakout_1430/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_midday_range_orderflow_breakout/lunch_1130_1300_signed_breakout_1430/NQ/run1/variant_test_summary.json,campaigns/nq_midday_range_orderflow_breakout/variants/lunch_1130_1300_signed_breakout_1430/config.yaml,backtest-campaigns/nq_midday_range_orderflow_breakout/lunch_1130_1300_signed_breakout_1430/NQ/run1/variant_test_summary.json
nq_midday_range_orderflow_breakout,lunch_1130_1300_large10_breakout_1430,limited_core_grid_test,FAIL,54,0,0.0,0,0,-1665.0,0.9042002301495973,0.0005148456327467235,242,157.54322210119813,0.43388429752066116,0.016559597909662816,-0.4372221423647468,min_total_net_profit;max_consecutive_losses,0.1,80,16,1.5,11:30:00,13:00:00,14:30:00,large10,backtest-campaigns/nq_midday_range_orderflow_breakout/lunch_1130_1300_large10_breakout_1430/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_midday_range_orderflow_breakout/lunch_1130_1300_large10_breakout_1430/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_midday_range_orderflow_breakout/lunch_1130_1300_large10_breakout_1430/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_midday_range_orderflow_breakout/lunch_1130_1300_large10_breakout_1430/NQ/run1/variant_test_summary.json,campaigns/nq_midday_range_orderflow_breakout/variants/lunch_1130_1300_large10_breakout_1430/config.yaml,backtest-campaigns/nq_midday_range_orderflow_breakout/lunch_1130_1300_large10_breakout_1430/NQ/run1/variant_test_summary.json
nq_midday_range_orderflow_breakout,lunch_1130_1300_large20_breakout_1430,limited_core_grid_test,FAIL,54,0,0.0,0,0,-3670.0,0.7848138375842861,-0.04400599933776194,236,153.64004431214065,0.4745762711864407,0.026501531495538688,-0.6036247178317841,min_total_net_profit,0.05,80,16,1.0,11:30:00,13:00:00,14:30:00,large20,backtest-campaigns/nq_midday_range_orderflow_breakout/lunch_1130_1300_large20_breakout_1430/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_midday_range_orderflow_breakout/lunch_1130_1300_large20_breakout_1430/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_midday_range_orderflow_breakout/lunch_1130_1300_large20_breakout_1430/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_midday_range_orderflow_breakout/lunch_1130_1300_large20_breakout_1430/NQ/run1/variant_test_summary.json,campaigns/nq_midday_range_orderflow_breakout/variants/lunch_1130_1300_large20_breakout_1430/config.yaml,backtest-campaigns/nq_midday_range_orderflow_breakout/lunch_1130_1300_large20_breakout_1430/NQ/run1/variant_test_summary.json
nq_midday_range_orderflow_breakout,late_lunch_1200_1330_signed_breakout_1500,limited_core_grid_test,FAIL,54,0,0.0,0,0,-1110.0,0.9328493647912885,-0.011673568132212025,287,186.5094860658928,0.4912891986062718,0.020320785166156177,-0.23695965970521268,min_total_net_profit;max_consecutive_losses,0.03,80,16,1.0,12:00:00,13:30:00,15:00:00,signed_volume,backtest-campaigns/nq_midday_range_orderflow_breakout/late_lunch_1200_1330_signed_breakout_1500/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_midday_range_orderflow_breakout/late_lunch_1200_1330_signed_breakout_1500/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_midday_range_orderflow_breakout/late_lunch_1200_1330_signed_breakout_1500/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_midday_range_orderflow_breakout/late_lunch_1200_1330_signed_breakout_1500/NQ/run1/variant_test_summary.json,campaigns/nq_midday_range_orderflow_breakout/variants/late_lunch_1200_1330_signed_breakout_1500/config.yaml,backtest-campaigns/nq_midday_range_orderflow_breakout/late_lunch_1200_1330_signed_breakout_1500/NQ/run1/variant_test_summary.json
nq_midday_range_orderflow_breakout,late_lunch_1200_1330_large10_breakout_1500,limited_core_grid_test,FAIL,54,0,0.0,0,0,-2295.0,0.8668793503480279,-0.04174369619417078,278,180.66075653769406,0.4784172661870504,0.025505134150380922,-0.3908882769217806,min_total_net_profit,0.0,80,16,1.0,12:00:00,13:30:00,15:00:00,large10,backtest-campaigns/nq_midday_range_orderflow_breakout/late_lunch_1200_1330_large10_breakout_1500/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_midday_range_orderflow_breakout/late_lunch_1200_1330_large10_breakout_1500/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_midday_range_orderflow_breakout/late_lunch_1200_1330_large10_breakout_1500/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_midday_range_orderflow_breakout/late_lunch_1200_1330_large10_breakout_1500/NQ/run1/variant_test_summary.json,campaigns/nq_midday_range_orderflow_breakout/variants/late_lunch_1200_1330_large10_breakout_1500/config.yaml,backtest-campaigns/nq_midday_range_orderflow_breakout/late_lunch_1200_1330_large10_breakout_1500/NQ/run1/variant_test_summary.json
