campaign_id,variant_id,test_run_id,symbol,timeframe,terminal_stage,stage_status,passed,profitable_iterations,total_combinations_tested,percentage_profitable_iterations,number_passing_benchmark,top_net_profit,top_profit_factor,top_mar,top_trade_count,top_trades_per_year,top_win_rate,top_max_drawdown,top_failure_reason,variant_summary_path
es_true_vap_value_area_orderflow_acceptance,morning_inside_value_escape_signed_two_sided_1130,run1,ES,1m,limited_core_grid_test,failed,False,4,81,0.04938271604938271,0,377.5,1.036973555337904,0.12345692111280648,92,60.09739618587495,0.3804347826086957,2025.0,max_best_day_concentration,backtest-campaigns/es_true_vap_value_area_orderflow_acceptance/morning_inside_value_escape_signed_two_sided_1130/ES/run1/variant_test_summary.json
es_true_vap_value_area_orderflow_acceptance,morning_gap_above_vah_hold_footprint_long_1030,run1,ES,1m,limited_core_grid_test,failed,False,0,81,0.0,0,-477.5,0.9687295350360183,-0.110695512388214,138,90.33649131017042,0.391304347826087,2842.5,min_total_net_profit,backtest-campaigns/es_true_vap_value_area_orderflow_acceptance/morning_gap_above_vah_hold_footprint_long_1030/ES/run1/variant_test_summary.json
es_true_vap_value_area_orderflow_acceptance,morning_true_vah_signed_acceptance_long_1130,run1,ES,1m,limited_core_grid_test,failed,False,0,81,0.0,0,-695.0,0.9674777725783809,-0.12700996072912518,194,126.99477763893522,0.3865979381443299,3622.5,min_total_net_profit;max_consecutive_losses,backtest-campaigns/es_true_vap_value_area_orderflow_acceptance/morning_true_vah_signed_acceptance_long_1130/ES/run1/variant_test_summary.json
es_true_vap_value_area_orderflow_acceptance,morning_gap_below_val_hold_footprint_short_1030,run1,ES,1m,limited_core_grid_test,failed,False,0,81,0.0,0,-730.0,0.9404931730181374,-0.18154006990590515,116,76.30998599159496,0.43103448275862066,2647.5,min_total_net_profit,backtest-campaigns/es_true_vap_value_area_orderflow_acceptance/morning_gap_below_val_hold_footprint_short_1030/ES/run1/variant_test_summary.json
es_true_vap_value_area_orderflow_acceptance,morning_true_val_signed_acceptance_short_1130,run1,ES,1m,limited_core_grid_test,failed,False,0,81,0.0,0,-3321.25,0.8394755920734654,-0.4444892364876458,188,122.62040315230128,0.39893617021276595,4892.5,min_total_net_profit;max_consecutive_losses,backtest-campaigns/es_true_vap_value_area_orderflow_acceptance/morning_true_val_signed_acceptance_short_1130/ES/run1/variant_test_summary.json
es_true_vap_value_area_orderflow_acceptance,late_morning_true_value_large10_two_sided_1230,run1,ES,1m,limited_core_grid_test,failed,False,0,81,0.0,0,-6617.5,0.830407483341876,-0.5170666487940702,356,231.7337042885926,0.398876404494382,8396.25,min_total_net_profit;max_consecutive_losses,backtest-campaigns/es_true_vap_value_area_orderflow_acceptance/late_morning_true_value_large10_two_sided_1230/ES/run1/variant_test_summary.json
es_true_vap_value_area_orderflow_acceptance,afternoon_true_value_signed_two_sided_1500,run1,ES,1m,limited_core_grid_test,failed,False,0,81,0.0,0,-10839.375,0.6885237068965517,-0.6376451920543007,351,228.5242695371879,0.4017094017094017,11241.875,min_total_net_profit;max_consecutive_losses,backtest-campaigns/es_true_vap_value_area_orderflow_acceptance/afternoon_true_value_signed_two_sided_1500/ES/run1/variant_test_summary.json
es_true_vap_value_area_orderflow_acceptance,midday_true_value_large20_two_sided_1400,run1,ES,1m,limited_core_grid_test,failed,False,0,81,0.0,0,-11443.75,0.5647109166983644,-0.6452845773958665,350,227.84753724000075,0.37714285714285717,11726.25,min_total_net_profit;max_consecutive_losses,backtest-campaigns/es_true_vap_value_area_orderflow_acceptance/midday_true_value_large20_two_sided_1400/ES/run1/variant_test_summary.json
