campaign_id,variant_id,symbol,run_id,decision,terminal_stage,stage_status,total_combinations,profitable_iterations,profitable_iteration_rate,benchmark_passing_iterations,benchmark_passing_rate,apex_rule_violating_iterations,top_run_id,top_net_profit,top_profit_factor,top_expectancy_r,top_mar,top_trades_per_year,top_win_rate,top_max_drawdown,top_consecutive_losses,top_best_day_concentration,top_failure_reason,variant_test_summary
es_opening_vap_absorption_reaction,ovap60_poc_reclaim_1500,ES,run1,FAIL,limited_core_grid_test,failed,54,4,0.07407407407407407,0,0.0,0,50,302.5,1.0438564697354114,-0.1716615482451062,0.09474234839420437,73.16831781551517,0.26785714285714285,2087.5,14,4.528925619834711,max_consecutive_losses;max_best_day_concentration,backtest-campaigns/es_opening_vap_absorption_reaction/ovap60_poc_reclaim_1500/ES/run1/variant_test_summary.json
es_opening_vap_absorption_reaction,ovap30_value_trap_1500,ES,run1,FAIL,limited_core_grid_test,failed,54,0,0.0,0,0.0,0,26,-192.5,0.9823475469967905,-0.10620251133949761,-0.04625809087627423,95.36615111013965,0.3082191780821918,2750.0,10,0.0,min_total_net_profit;max_consecutive_losses,backtest-campaigns/es_opening_vap_absorption_reaction/ovap30_value_trap_1500/ES/run1/variant_test_summary.json
es_opening_vap_absorption_reaction,ovap60_lvn_trap_1500,ES,run1,FAIL,limited_core_grid_test,failed,54,0,0.0,0,0.0,0,53,-980.0,0.8677462887989204,-0.05112832711842612,-0.3967140571748509,67.32855426389995,0.33663366336633666,1650.0,8,0.0,min_total_net_profit,backtest-campaigns/es_opening_vap_absorption_reaction/ovap60_lvn_trap_1500/ES/run1/variant_test_summary.json
es_opening_vap_absorption_reaction,ovap30_lvn_trap_1500,ES,run1,FAIL,limited_core_grid_test,failed,54,0,0.0,0,0.0,0,53,-1282.5,0.8594135379556043,-0.0912453792705893,-0.29866372891121257,78.72701933042858,0.31092436974789917,2872.5,8,0.0,min_total_net_profit,backtest-campaigns/es_opening_vap_absorption_reaction/ovap30_lvn_trap_1500/ES/run1/variant_test_summary.json
es_opening_vap_absorption_reaction,ovap30_poc_reclaim_1500,ES,run1,FAIL,limited_core_grid_test,failed,54,0,0.0,0,0.0,0,44,-2195.0,0.7824578790882062,-0.30786118003859936,-0.5618220495997207,82.9525540528681,0.25,2620.0,11,0.0,min_total_net_profit;max_consecutive_losses,backtest-campaigns/es_opening_vap_absorption_reaction/ovap30_poc_reclaim_1500/ES/run1/variant_test_summary.json
es_opening_vap_absorption_reaction,ovap60_value_trap_1500,ES,run1,FAIL,limited_core_grid_test,failed,54,0,0.0,0,0.0,0,44,-2947.5,0.7144587067086462,-0.30795582370385516,-0.48553250504452833,83.85526015159923,0.23622047244094488,4037.5,17,0.0,min_total_net_profit;max_consecutive_losses,backtest-campaigns/es_opening_vap_absorption_reaction/ovap60_value_trap_1500/ES/run1/variant_test_summary.json
es_opening_vap_absorption_reaction,ovap60_value_acceptance_1500,ES,run1,FAIL,limited_core_grid_test,failed,54,0,0.0,0,0.0,0,40,-8177.5,0.6772570300937346,-0.2733822735991163,-0.6458759972853161,242.44347749789603,0.3163538873994638,8310.0,13,0.0,min_total_net_profit;max_consecutive_losses,backtest-campaigns/es_opening_vap_absorption_reaction/ovap60_value_acceptance_1500/ES/run1/variant_test_summary.json
es_opening_vap_absorption_reaction,ovap30_value_acceptance_1500,ES,run1,FAIL,limited_core_grid_test,failed,54,0,0.0,0,0.0,0,8,-9320.0,0.7466358570069321,-0.1587833176415517,-0.601853789826882,243.08504867038465,0.2727272727272727,10240.0,23,0.0,min_total_net_profit;max_consecutive_losses,backtest-campaigns/es_opening_vap_absorption_reaction/ovap30_value_acceptance_1500/ES/run1/variant_test_summary.json
