campaign_id,variant_id,symbol,timeframe,run_id,terminal_stage,stage_status,decision,total_combinations,profitable_iterations,percentage_profitable_iterations,number_passing_benchmark,apex_rule_violating_iterations,top_net_profit,top_profit_factor,top_total_trades,top_trades_per_year,top_expectancy_r,top_mar,top_max_drawdown,top_win_rate,top_failure_reason,stage_result,variant_summary,source_config,trade_log_csv,equity_curve_csv
nq_prior_session_ibs_reversion,open_low_ibs_long,NQ,5m,run1,limited_core_grid_test,failed,FAIL,9,3,0.3333333333333333,1,0,1490.0,1.147015293537247,84,55.984388463682905,0.10439158597041417,0.4683072954261425,2125.0,0.39285714285714285,,backtest-campaigns/nq_prior_session_ibs_reversion/open_low_ibs_long/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_prior_session_ibs_reversion/open_low_ibs_long/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_prior_session_ibs_reversion/open_low_ibs_long/NQ/run1/source_config.yaml,backtest-campaigns/nq_prior_session_ibs_reversion/open_low_ibs_long/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_prior_session_ibs_reversion/open_low_ibs_long/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_prior_session_ibs_reversion,open_high_ibs_short,NQ,5m,run1,limited_core_grid_test,failed,FAIL,36,13,0.3611111111111111,3,0,2270.0,1.217745803357314,81,53.094167497507485,0.10270330391468863,0.6616931362485583,2262.5,0.41975308641975306,,backtest-campaigns/nq_prior_session_ibs_reversion/open_high_ibs_short/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_prior_session_ibs_reversion/open_high_ibs_short/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_prior_session_ibs_reversion/open_high_ibs_short/NQ/run1/source_config.yaml,backtest-campaigns/nq_prior_session_ibs_reversion/open_high_ibs_short/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_prior_session_ibs_reversion/open_high_ibs_short/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_prior_session_ibs_reversion,open_two_sided_ibs_reversion,NQ,5m,run1,limited_core_grid_test,failed,FAIL,81,13,0.16049382716049382,5,0,3385.0,1.1763939551849922,165,107.1929347826087,0.12135481119353071,0.8201023990721269,2700.0,0.3878787878787879,,backtest-campaigns/nq_prior_session_ibs_reversion/open_two_sided_ibs_reversion/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_prior_session_ibs_reversion/open_two_sided_ibs_reversion/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_prior_session_ibs_reversion/open_two_sided_ibs_reversion/NQ/run1/source_config.yaml,backtest-campaigns/nq_prior_session_ibs_reversion/open_two_sided_ibs_reversion/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_prior_session_ibs_reversion/open_two_sided_ibs_reversion/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_prior_session_ibs_reversion,delayed_low_ibs_long_range_filtered,NQ,5m,run1,limited_core_grid_test,failed,FAIL,9,6,0.6666666666666666,3,0,1025.0,1.1550680786686838,84,55.98900005702735,0.15671170463613526,0.5722159909290855,1205.0,0.40476190476190477,,backtest-campaigns/nq_prior_session_ibs_reversion/delayed_low_ibs_long_range_filtered/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_prior_session_ibs_reversion/delayed_low_ibs_long_range_filtered/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_prior_session_ibs_reversion/delayed_low_ibs_long_range_filtered/NQ/run1/source_config.yaml,backtest-campaigns/nq_prior_session_ibs_reversion/delayed_low_ibs_long_range_filtered/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_prior_session_ibs_reversion/delayed_low_ibs_long_range_filtered/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_prior_session_ibs_reversion,delayed_high_ibs_short_range_filtered,NQ,5m,run1,limited_core_grid_test,failed,FAIL,36,21,0.5833333333333334,5,0,2772.5,1.288952579468473,81,53.09582177909332,0.13201052637184657,0.9895537950536745,1857.5,0.4444444444444444,,backtest-campaigns/nq_prior_session_ibs_reversion/delayed_high_ibs_short_range_filtered/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_prior_session_ibs_reversion/delayed_high_ibs_short_range_filtered/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_prior_session_ibs_reversion/delayed_high_ibs_short_range_filtered/NQ/run1/source_config.yaml,backtest-campaigns/nq_prior_session_ibs_reversion/delayed_high_ibs_short_range_filtered/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_prior_session_ibs_reversion/delayed_high_ibs_short_range_filtered/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
