campaign_id,variant_id,run_id,terminal_stage,stage_status,stage_passed,total_combinations_tested,profitable_combo_rate,benchmark_pass_combos,top_net_profit,top_profit_factor,top_expectancy_r,top_mar,top_max_drawdown,top_trades,top_trades_per_year,top_win_rate,top_failure_reason,top_parameters,config_path,report_path
es_opening_drive_vwap_orderflow_pullback,drive30_large10_pullback_1230,run1,limited_core_grid_test,failed,False,81,0.0,0,-1513.75,0.7757407407407407,-0.061100623134450034,-0.4504816336938494,2250.625,84,55.890901730594074,0.5833333333333334,min_total_net_profit,"{'entry.params.min_drive_points': 4.0, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_offset_ticks': 2, 'tp.params.target_r_multiple': 0.75}",campaigns/es_opening_drive_vwap_orderflow_pullback/variants/drive30_large10_pullback_1230/config.yaml,backtest-campaigns/es_opening_drive_vwap_orderflow_pullback/drive30_large10_pullback_1230/ES/run1/campaign_test_summary.json
es_opening_drive_vwap_orderflow_pullback,drive30_large10_pullback_1230,rescue1,limited_core_grid_test,failed,False,81,0.0,0,-958.125,0.7116252821670429,-0.07297857888860197,-0.33711882691497047,1870.0,86,56.19510013417483,0.8023255813953488,min_total_net_profit,"{'entry.params.min_drive_points': 4.0, 'entry.params.min_orderflow_imbalance': 0.02, 'sl.params.stop_offset_ticks': 3, 'tp.params.target_r_multiple': 0.25}",campaigns/es_opening_drive_vwap_orderflow_pullback/rescue_attempts/parameter_space_rescue_1/drive30_large10_pullback_1230/config.yaml,backtest-campaigns/es_opening_drive_vwap_orderflow_pullback/drive30_large10_pullback_1230/ES/rescue1/campaign_test_summary.json
es_opening_drive_vwap_orderflow_pullback,drive30_large20_pullback_1230,run1,limited_core_grid_test,failed,False,81,0.0,0,-1110.625,0.8198499594484996,-0.06317778657451391,-0.5356747367263627,1383.75,79,52.56406234186824,0.5822784810126582,min_total_net_profit,"{'entry.params.min_drive_points': 4.0, 'entry.params.min_orderflow_imbalance': 0.02, 'sl.params.stop_offset_ticks': 2, 'tp.params.target_r_multiple': 0.75}",campaigns/es_opening_drive_vwap_orderflow_pullback/variants/drive30_large20_pullback_1230/config.yaml,backtest-campaigns/es_opening_drive_vwap_orderflow_pullback/drive30_large20_pullback_1230/ES/run1/campaign_test_summary.json
es_opening_drive_vwap_orderflow_pullback,drive30_large20_pullback_1230,rescue1,limited_core_grid_test,failed,False,81,0.0,0,-747.5,0.8987127371273713,-0.009654386612905767,-0.3049602907683592,1610.625,92,60.11494167194664,0.6086956521739131,min_total_net_profit,"{'entry.params.min_drive_points': 4.0, 'entry.params.min_orderflow_imbalance': 0.02, 'sl.params.stop_offset_ticks': 3, 'tp.params.target_r_multiple': 0.75}",campaigns/es_opening_drive_vwap_orderflow_pullback/rescue_attempts/parameter_space_rescue_1/drive30_large20_pullback_1230/config.yaml,backtest-campaigns/es_opening_drive_vwap_orderflow_pullback/drive30_large20_pullback_1230/ES/rescue1/campaign_test_summary.json
es_opening_drive_vwap_orderflow_pullback,drive30_signed_pullback_1230,run1,limited_core_grid_test,failed,False,81,0.0,0,-1116.25,0.8283352556708958,-0.0329825551646246,-0.4181757010970214,1786.25,82,54.560165975103736,0.5975609756097561,min_total_net_profit,"{'entry.params.min_drive_points': 4.0, 'entry.params.min_orderflow_imbalance': 0.02, 'sl.params.stop_offset_ticks': 2, 'tp.params.target_r_multiple': 0.75}",campaigns/es_opening_drive_vwap_orderflow_pullback/variants/drive30_signed_pullback_1230/config.yaml,backtest-campaigns/es_opening_drive_vwap_orderflow_pullback/drive30_signed_pullback_1230/ES/run1/campaign_test_summary.json
es_opening_drive_vwap_orderflow_pullback,drive30_signed_pullback_1230,rescue1,limited_core_grid_test,failed,False,81,0.0,0,-748.75,0.904435226547543,0.005543357084109311,-0.27784231766385314,1763.125,96,62.39415751719195,0.6145833333333334,min_total_net_profit,"{'entry.params.min_drive_points': 4.0, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_offset_ticks': 3, 'tp.params.target_r_multiple': 0.75}",campaigns/es_opening_drive_vwap_orderflow_pullback/rescue_attempts/parameter_space_rescue_1/drive30_signed_pullback_1230/config.yaml,backtest-campaigns/es_opening_drive_vwap_orderflow_pullback/drive30_signed_pullback_1230/ES/rescue1/campaign_test_summary.json
es_opening_drive_vwap_orderflow_pullback,drive60_large20_pullback_1430,run1,limited_core_grid_test,failed,False,81,0.0,0,-2341.25,0.7829160871580899,-0.13883638558996073,-0.38661132732141656,4026.25,127,83.27339367192761,0.3937007874015748,min_total_net_profit;max_consecutive_losses,"{'entry.params.min_drive_points': 4.0, 'entry.params.min_orderflow_imbalance': 0.04, 'sl.params.stop_offset_ticks': 2, 'tp.params.target_r_multiple': 1.5}",campaigns/es_opening_drive_vwap_orderflow_pullback/variants/drive60_large20_pullback_1430/config.yaml,backtest-campaigns/es_opening_drive_vwap_orderflow_pullback/drive60_large20_pullback_1430/ES/run1/campaign_test_summary.json
es_opening_drive_vwap_orderflow_pullback,drive60_large20_pullback_1430,rescue1,limited_core_grid_test,failed,False,81,0.0,0,-1240.0,0.8619537990537156,-0.044521184926000275,-0.28535010791403653,2876.25,103,67.53668935597278,0.42718446601941745,min_total_net_profit;max_consecutive_losses,"{'entry.params.min_drive_points': 5.0, 'entry.params.min_orderflow_imbalance': 0.04, 'sl.params.stop_offset_ticks': 3, 'tp.params.target_r_multiple': 1.5}",campaigns/es_opening_drive_vwap_orderflow_pullback/rescue_attempts/parameter_space_rescue_1/drive60_large20_pullback_1430/config.yaml,backtest-campaigns/es_opening_drive_vwap_orderflow_pullback/drive60_large20_pullback_1430/ES/rescue1/campaign_test_summary.json
es_opening_drive_vwap_orderflow_pullback,drive60_signed_pullback_1430,run1,limited_core_grid_test,failed,False,81,0.0,0,-3156.25,0.7252448313384113,-0.20270717166723146,-0.4269307661297449,4922.5,135,88.51896177724588,0.37037037037037035,min_total_net_profit;max_consecutive_losses,"{'entry.params.min_drive_points': 4.0, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_offset_ticks': 2, 'tp.params.target_r_multiple': 1.5}",campaigns/es_opening_drive_vwap_orderflow_pullback/variants/drive60_signed_pullback_1430/config.yaml,backtest-campaigns/es_opening_drive_vwap_orderflow_pullback/drive60_signed_pullback_1430/ES/run1/campaign_test_summary.json
es_opening_drive_vwap_orderflow_pullback,drive60_signed_pullback_1430,rescue1,limited_core_grid_test,failed,False,81,0.0,0,-1561.25,0.8216733295259852,-0.12686576382805415,-0.373272393624379,2766.25,101,66.22529732964321,0.39603960396039606,min_total_net_profit,"{'entry.params.min_drive_points': 5.0, 'entry.params.min_orderflow_imbalance': 0.04, 'sl.params.stop_offset_ticks': 2, 'tp.params.target_r_multiple': 1.5}",campaigns/es_opening_drive_vwap_orderflow_pullback/rescue_attempts/parameter_space_rescue_1/drive60_signed_pullback_1430/config.yaml,backtest-campaigns/es_opening_drive_vwap_orderflow_pullback/drive60_signed_pullback_1430/ES/rescue1/campaign_test_summary.json
