session_date,net_pnl,gross_pnl,trades,wins,losses
2026-05-04,-142.5,-137.5,1,0,1
2026-05-05,115.0,125.0,2,2,0
2026-05-07,2.5,12.5,2,1,1
2026-05-08,57.5,62.5,1,1,0
2026-05-12,-67.5,-62.5,1,0,1
2026-05-13,-297.5,-287.5,2,0,2
2026-05-19,-67.5,-62.5,1,0,1
2026-05-26,-142.5,-137.5,1,0,1
