point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
0,2026-05-04 10:05:00.641879319-04:00,,0.0,0.0,50000.0,50000.0,0.0,0.0
1,2026-05-04 10:07:06.318556625-04:00,1,-142.5,-142.5,49857.5,50000.0,142.5,0.00285
2,2026-05-05 09:38:18.589300701-04:00,2,57.5,-85.0,49915.0,50000.0,85.0,0.0017
3,2026-05-05 09:40:57.765441075-04:00,3,57.5,-27.5,49972.5,50000.0,27.5,0.00055
4,2026-05-07 10:08:58.464452513-04:00,4,-55.0,-82.5,49917.5,50000.0,82.5,0.00165
5,2026-05-07 10:30:05.397232703-04:00,5,57.5,-25.0,49975.0,50000.0,25.0,0.0005
6,2026-05-08 09:38:43.563491587-04:00,6,57.5,32.5,50032.5,50032.5,0.0,0.0
7,2026-05-12 09:44:54.356942737-04:00,7,-67.5,-35.0,49965.0,50032.5,67.5,0.001349123070004497
8,2026-05-13 09:40:17.631927443-04:00,8,-142.5,-177.5,49822.5,50032.5,210.0,0.004197271773347324
9,2026-05-13 10:22:27.598139919-04:00,9,-155.0,-332.5,49667.5,50032.5,365.0,0.00729525808224654
10,2026-05-19 09:42:07.599772065-04:00,10,-67.5,-400.0,49600.0,50032.5,432.5,0.008644381152251036
11,2026-05-26 09:44:15.959780309-04:00,11,-142.5,-542.5,49457.5,50032.5,575.0,0.011492529855593864
