campaign_id,variant_id,run_id,passed,halted,terminal_stage,terminal_status,criteria_failures,profitable_combo_rate,benchmark_pass_combos,core_profitable_combos,core_combos,apex_rule_violations,top_net_profit,top_profit_factor,top_mar,top_expectancy_r,top_trades,top_trades_per_year,best_day_concentration,top_failure_reason,monkey_percentage_profitable,monkey_median_net_profit,trade_path_stress_percentage_profitable,trade_path_stress_median_net_profit,one_tick_worse_profitable,one_tick_worse_net_profit,source_config_path,report_path
es_quarterly_expiration_pressure,monday_prior_roll_week_long_1000,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0,0.0,0,0,9,0,-387.5,0.17553191489361702,-0.8272925375458833,-0.7257936507936508,5,5.017151186083692,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades;min_positive_month_rate,,,,,,,campaigns/es_quarterly_expiration_pressure/variants/monday_prior_roll_week_long_1000/config.yaml,backtest-campaigns/es_quarterly_expiration_pressure/monday_prior_roll_week_long_1000/ES/run1/campaign_test_summary.json
es_quarterly_expiration_pressure,thursday_prior_positioning_short_1330,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.3333333333333333,0.3333333333333333,0,3,9,0,270.0,2.367088607594937,1.5230092549434475,0.3656565656565656,6,4.8160130878546665,0.4444444444444444,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,,,,,,,campaigns/es_quarterly_expiration_pressure/variants/thursday_prior_positioning_short_1330/config.yaml,backtest-campaigns/es_quarterly_expiration_pressure/thursday_prior_positioning_short_1330/ES/run1/campaign_test_summary.json
es_quarterly_expiration_pressure,expiration_friday_open_short_1000,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.3333333333333333,0.3333333333333333,0,3,9,0,545.0,1.886178861788618,0.7162502289319101,0.38328000501913545,6,4.8139854166031055,0.9311926605504587,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,,,,,,,campaigns/es_quarterly_expiration_pressure/variants/expiration_friday_open_short_1000/config.yaml,backtest-campaigns/es_quarterly_expiration_pressure/expiration_friday_open_short_1000/ES/run1/campaign_test_summary.json
es_quarterly_expiration_pressure,expiration_friday_midday_long_1200,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0,0.0,0,0,9,0,-198.75,0.6434977578475336,-0.4116812418461925,-0.18989898989898987,6,4.81526353213319,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;min_trades_per_year;preferred_min_total_trades;min_positive_month_rate,,,,,,,campaigns/es_quarterly_expiration_pressure/variants/expiration_friday_midday_long_1200/config.yaml,backtest-campaigns/es_quarterly_expiration_pressure/expiration_friday_midday_long_1200/ES/run1/campaign_test_summary.json
es_quarterly_expiration_pressure,monday_after_expiration_reversal_long_1000,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.6666666666666666,0.6666666666666666,0,6,9,0,895.0,4.008403361344538,2.6954569917383266,0.5855674264713165,6,4.814609698606311,0.441340782122905,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,,,,,,,campaigns/es_quarterly_expiration_pressure/variants/monday_after_expiration_reversal_long_1000/config.yaml,backtest-campaigns/es_quarterly_expiration_pressure/monday_after_expiration_reversal_long_1000/ES/run1/campaign_test_summary.json
es_quarterly_expiration_pressure,monday_prior_roll_week_long_1000,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0,0.0,0,0,12,0,-328.125,0.08216783216783216,-1.0034302942843607,-0.8300000000000001,5,5.017170329670329,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades;min_positive_month_rate,,,,,,,campaigns/es_quarterly_expiration_pressure/rescue_attempts/parameter_space_rescue_1/monday_prior_roll_week_long_1000/config.yaml,backtest-campaigns/es_quarterly_expiration_pressure/monday_prior_roll_week_long_1000/ES/rescue1/campaign_test_summary.json
es_quarterly_expiration_pressure,thursday_prior_positioning_short_1330,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.4166666666666667,0.4166666666666667,0,5,12,0,404.375,3.0474683544303796,2.2817610831407236,0.5323232323232323,6,4.815866097753036,0.38176197836166925,min_trades_per_year;preferred_min_total_trades,,,,,,,campaigns/es_quarterly_expiration_pressure/rescue_attempts/parameter_space_rescue_1/thursday_prior_positioning_short_1330/config.yaml,backtest-campaigns/es_quarterly_expiration_pressure/thursday_prior_positioning_short_1330/ES/rescue1/campaign_test_summary.json
es_quarterly_expiration_pressure,expiration_friday_open_short_1000,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.6666666666666666,0.6666666666666666,0,8,12,0,1432.5,4.4939024390243905,2.834992016255423,0.7771971238637904,6,4.813919325633934,0.32809773123909247,min_trades_per_year;preferred_min_total_trades,,,,,,,campaigns/es_quarterly_expiration_pressure/rescue_attempts/parameter_space_rescue_1/expiration_friday_open_short_1000/config.yaml,backtest-campaigns/es_quarterly_expiration_pressure/expiration_friday_open_short_1000/ES/rescue1/campaign_test_summary.json
es_quarterly_expiration_pressure,expiration_friday_midday_long_1200,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0,0.0,0,0,12,0,-198.75,0.6434977578475336,-0.4116812418461925,-0.18989898989898987,6,4.81526353213319,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;min_trades_per_year;preferred_min_total_trades;min_positive_month_rate,,,,,,,campaigns/es_quarterly_expiration_pressure/rescue_attempts/parameter_space_rescue_1/expiration_friday_midday_long_1200/config.yaml,backtest-campaigns/es_quarterly_expiration_pressure/expiration_friday_midday_long_1200/ES/rescue1/campaign_test_summary.json
es_quarterly_expiration_pressure,monday_after_expiration_reversal_long_1000,rescue1,False,True,limited_monkey_test,failed,summary.percentage_profitable=0.47;summary.median_net_profit=-30.0,1.0,0,12,12,0,970.0,5.127659574468085,3.81242861712611,0.8380718954248367,6,4.814609698606311,0.3943298969072165,min_trades_per_year;preferred_min_total_trades,0.47,-30.0,1.0,649.1927417210673,True,576.25,campaigns/es_quarterly_expiration_pressure/rescue_attempts/parameter_space_rescue_1/monday_after_expiration_reversal_long_1000/config.yaml,backtest-campaigns/es_quarterly_expiration_pressure/monday_after_expiration_reversal_long_1000/ES/rescue1/campaign_test_summary.json
