wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.semivar_rank_threshold,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,11,False,22,0.5,0.0,0.004,1.5,268,268,268,0,0,0,0,0,0,0,268,71.7095341537491,3327.5,1.110621675531915,0.08931000125417247,3100.0,0.020017757688271853,0.005888046764752852,0.29414117487307695,0.44776119402985076,0,0,True,-355.0,0.15251690458302028,8,False,min_profit_factor;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,12,False,8,0.45,0.01,0.003,1.5,231,231,231,0,0,0,0,0,0,0,231,61.809494496773354,3052.5,1.1384981851179674,0.1018627230343499,2857.5,0.01868135460251046,0.005405013038431994,0.2893266121989704,0.4588744588744589,0,0,True,-270.0,0.12448812448812449,9,False,min_profit_factor;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,13,False,27,0.5,0.01,0.004,1.0,252,252,252,0,0,0,0,0,0,0,252,67.42853945102549,2495.0,1.100645421540944,0.06496408193238877,2360.0,0.015499293994023578,0.004423787458025519,0.2854186429221422,0.5238095238095238,0,0,True,-355.0,0.1342685370741483,6,False,min_profit_factor;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,14,False,6,0.45,0.0,0.005,1.5,243,243,243,0,0,0,0,0,0,0,243,65.0202119379143,3035.0,1.102257412398922,0.07022235105808686,2980.0,0.019386527014279672,0.005374238358735628,0.2772151172191433,0.4609053497942387,0,0,True,-440.0,0.20922570016474465,8,False,min_profit_factor;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,15,False,12,0.45,0.01,0.005,1.5,231,231,231,0,0,0,0,0,0,0,231,61.8093372743136,3482.5,1.1249103299856529,0.07910943064348817,3485.0,0.02238206865547028,0.0061600303427993275,0.27522167131293235,0.4675324675324675,0,0,True,-440.0,0.1823402727925341,7,False,min_profit_factor;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,16,False,4,0.45,0.0,0.004,1.5,243,243,243,0,0,0,0,0,0,0,243,65.0202119379143,3110.0,1.11362805991962,0.09244829150535507,3170.0,0.02041572074900578,0.005506052627664237,0.2696967055611973,0.45267489711934156,0,0,True,-355.0,0.16318327974276528,8,False,min_profit_factor;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,17,False,9,0.45,0.01,0.004,1.0,231,231,231,0,0,0,0,0,0,0,231,61.809494496773354,2000.0,1.0866926744690073,0.062114884845056305,2195.0,0.01442939784380752,0.003550360248086193,0.24605047878764086,0.5238095238095238,0,0,True,-355.0,0.1675,7,False,min_profit_factor;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,18,False,34,0.5,0.02,0.004,1.5,235,235,235,0,0,0,0,0,0,0,235,62.87962882884717,2055.0,1.0777525539160044,0.06383959364724175,2632.5,0.01722671203743088,0.003647501207924675,0.21173519357607187,0.4553191489361702,0,0,True,-355.0,0.24695863746958638,6,False,min_profit_factor;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,19,False,25,0.5,0.01,0.003,1.0,252,252,252,0,0,0,0,0,0,0,252,67.42853945102549,2135.0,1.1046055854973051,0.07769968076798771,3465.0,0.02267521759047183,0.003788774029783726,0.16708876175793683,0.5396825396825397,0,0,True,-270.0,0.117096018735363,10,False,min_profit_factor;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,20,False,24,0.5,0.0,0.005,1.5,268,268,268,0,0,0,0,0,0,0,268,71.7095341537491,2200.0,1.0664953906604202,0.05195852556377084,3670.0,0.02388817470261826,0.0039035006408605355,0.1634072376585848,0.45149253731343286,0,0,True,-440.0,0.28863636363636364,8,False,min_profit_factor;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,21,False,20,0.5,0.0,0.003,1.5,268,268,268,0,0,0,0,0,0,0,268,71.7097165590271,2152.5,1.0829479768786128,0.07277413551175367,4242.5,0.02775006949781695,0.0038196681734767868,0.1376453552225256,0.44029850746268656,0,0,True,-270.0,0.1765389082462253,11,False,min_profit_factor;min_mar;max_consecutive_losses;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,22,False,2,0.45,0.0,0.003,1.5,243,243,243,0,0,0,0,0,0,0,243,65.02037732777457,1922.5,1.0812209547950993,0.07427836008615651,4067.5,0.026611056591429507,0.0034134229969531305,0.12827085558310658,0.4444444444444444,0,0,True,-270.0,0.1976592977893368,11,False,min_profit_factor;min_mar;max_consecutive_losses;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,23,False,16,0.45,0.02,0.004,1.5,216,216,216,0,0,0,0,0,0,0,216,57.79574394481271,1222.5,1.0495842628270127,0.05022410912025187,2707.5,0.017782083278602392,0.002174240843069164,0.12227143518585813,0.4537037037037037,0,0,True,-355.0,0.41513292433537835,6,False,min_profit_factor;min_mar;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,24,False,7,0.45,0.01,0.003,1.0,231,231,231,0,0,0,0,0,0,0,231,61.809494496773354,1450.0,1.0755601875977072,0.06499005122000999,3375.0,0.02214566929133858,0.002577438756245165,0.11638567894867057,0.5367965367965368,0,0,True,-270.0,0.1724137931034483,9,False,min_profit_factor;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,25,False,3,0.45,0.0,0.004,1.0,243,243,243,0,0,0,0,0,0,0,243,65.02037732777457,1090.0,1.0440226171243943,0.04882399667815812,3370.0,0.02213246642366926,0.0019392152886845704,0.08761858039512051,0.51440329218107,0,0,True,-355.0,0.3073394495412844,8,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,26,False,18,0.45,0.02,0.005,1.5,216,216,216,0,0,0,0,0,0,0,216,57.79574394481271,637.5,1.0238006346835915,0.03367315163838417,3550.0,0.02326953329837441,0.0011354191849504147,0.04879423967775641,0.46296296296296297,0,0,True,-440.0,0.996078431372549,7,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,27,False,21,0.5,0.0,0.004,1.0,268,268,268,0,0,0,0,0,0,0,268,71.7097165590271,595.0,1.0216599927193302,0.03657105731259712,4205.0,0.027594579518981525,0.0010598368781000733,0.03840742988567888,0.5074626865671642,0,0,True,-355.0,0.5630252100840336,8,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,28,False,36,0.5,0.02,0.005,1.5,235,235,235,0,0,0,0,0,0,0,235,62.87962882884717,425.0,1.014683019519779,0.02788806025945674,3737.5,0.024502573179925918,0.0007573378365854921,0.03090850218155667,0.4595744680851064,0,0,True,-440.0,1.4941176470588236,7,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,29,False,32,0.5,0.02,0.003,1.5,235,235,235,0,0,0,0,0,0,0,235,62.87978877377376,342.5,1.0147948164146867,0.033734715000772915,3962.5,0.026083235966889926,0.000610449445944683,0.023403899988467224,0.4297872340425532,0,0,True,-270.0,1.1094890510948905,10,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,30,False,1,0.45,0.0,0.003,1.0,243,243,243,0,0,0,0,0,0,0,243,65.02037732777457,300.0,1.0145243282498184,0.03871052463550079,4620.0,0.030312971589790697,0.0005347556346639859,0.017641148545267986,0.522633744855967,0,0,True,-270.0,0.8333333333333334,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,31,False,19,0.5,0.0,0.003,1.0,268,268,268,0,0,0,0,0,0,0,268,71.7097165590271,230.0,1.0101634997790543,0.03679285187552481,5175.0,0.03387777814146836,0.000410049293659176,0.012103783546455542,0.5186567164179104,0,0,True,-270.0,1.0869565217391304,10,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,32,False,14,0.45,0.02,0.003,1.5,216,216,216,0,0,0,0,0,0,0,216,57.795890958021836,5.0,1.000232018561485,0.024999741228439468,4095.0,0.026985172981878087,8.919010100472136e-06,0.00033051520946194055,0.4305555555555556,0,0,True,-270.0,76.0,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,33,False,15,0.45,0.02,0.004,1.0,216,216,216,0,0,0,0,0,0,0,216,57.795890958021836,-235.0,0.9895276292335116,0.017014288274686123,3280.0,0.02171466401853691,-0.0004194393181496947,-0.019315947867838835,0.5046296296296297,0,0,False,-355.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,34,False,33,0.5,0.02,0.004,1.0,235,235,235,0,0,0,0,0,0,0,235,62.87978877377376,-295.0,0.9878174685112534,0.016293545550891967,3470.0,0.022959605650577298,-0.0005266074501231177,-0.022936258494051124,0.502127659574468,0,0,False,-355.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,dd177f967a1d96f3f3be005a28320e2c3e234f4858599e920840425e67d74879,1248acc42599ebfb591bd58b3474e75960ce841c9784bfeee76b48c0257dba0a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,35,False,31,0.5,0.02,0.003,1.0,235,235,235,0,0,0,0,0,0,0,235,62.87978877377376,-1890.0,0.9094610778443114,-0.009114042179702955,4900.0,0.03228463185636633,-0.003387097879832268,-0.10491362871664132,0.4978723404255319,0,0,False,-270.0,0.0,10,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
