point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
0,2015-01-05 10:30:00-05:00,,0.0,0.0,150000.0,150000.0,0.0,0.0
1,2015-01-05 11:15:00-05:00,1,410.0,410.0,150410.0,150410.0,0.0,0.0
2,2015-01-06 12:00:00-05:00,2,405.0,815.0,150815.0,150815.0,0.0,0.0
3,2015-01-12 10:55:00-05:00,3,-430.0,385.0,150385.0,150815.0,430.0,0.002851175280973378
4,2015-01-13 15:35:00-05:00,4,-430.0,-45.0,149955.0,150815.0,860.0,0.005702350561946756
5,2015-01-26 15:55:00-05:00,5,-135.0,-180.0,149820.0,150815.0,995.0,0.00659748698736863
6,2015-01-28 10:40:00-05:00,6,415.0,235.0,150235.0,150815.0,580.0,0.0038457713092199053
7,2015-01-29 10:40:00-05:00,7,405.0,640.0,150640.0,150815.0,175.0,0.0011603620329542817
8,2015-02-02 11:00:00-05:00,8,-425.0,215.0,150215.0,150815.0,600.0,0.003978384112986109
9,2015-02-04 11:10:00-05:00,9,-430.0,-215.0,149785.0,150815.0,1030.0,0.006829559393959486
10,2015-02-26 15:55:00-05:00,10,-430.0,-645.0,149355.0,150815.0,1460.0,0.009680734674932865
11,2015-02-27 15:55:00-05:00,11,300.0,-345.0,149655.0,150815.0,1160.0,0.007691542618439811
12,2015-03-04 11:15:00-05:00,12,-455.0,-800.0,149200.0,150815.0,1615.0,0.010708483904120943
13,2015-03-05 15:55:00-05:00,13,-65.0,-865.0,149135.0,150815.0,1680.0,0.011139475516361104
14,2015-03-06 14:35:00-05:00,14,435.0,-430.0,149570.0,150815.0,1245.0,0.008255147034446176
15,2015-03-09 13:40:00-04:00,15,-450.0,-880.0,149120.0,150815.0,1695.0,0.011238935119185757
16,2015-03-10 15:55:00-04:00,16,375.0,-505.0,149495.0,150815.0,1320.0,0.00875244504856944
17,2015-03-11 15:30:00-04:00,17,425.0,-80.0,149920.0,150815.0,895.0,0.005934422968537612
18,2015-03-25 11:30:00-04:00,18,435.0,355.0,150355.0,150815.0,460.0,0.0030500944866226833
19,2015-04-01 15:55:00-04:00,19,-255.0,100.0,150100.0,150815.0,715.0,0.00474090773464178
20,2015-04-02 15:55:00-04:00,20,-180.0,-80.0,149920.0,150815.0,895.0,0.005934422968537612
21,2015-04-14 15:55:00-04:00,21,-165.0,-245.0,149755.0,150815.0,1060.0,0.007028478599608793
22,2015-04-22 13:40:00-04:00,22,-455.0,-700.0,149300.0,150815.0,1515.0,0.010045419885289925
23,2015-04-28 11:00:00-04:00,23,-460.0,-1160.0,148840.0,150815.0,1975.0,0.013095514371912607
24,2015-04-29 14:20:00-04:00,24,-460.0,-1620.0,148380.0,150815.0,2435.0,0.01614560885853529
25,2015-05-05 11:25:00-04:00,25,435.0,-1185.0,148815.0,150815.0,2000.0,0.013261280376620362
26,2015-05-06 13:45:00-04:00,26,430.0,-755.0,149245.0,150815.0,1570.0,0.010410105095646984
27,2015-05-12 10:40:00-04:00,27,-450.0,-1205.0,148795.0,150815.0,2020.0,0.013393893180386566
28,2015-05-20 14:25:00-04:00,28,-465.0,-1670.0,148330.0,150815.0,2485.0,0.0164771408679508
29,2015-05-29 15:55:00-04:00,29,125.0,-1545.0,148455.0,150815.0,2360.0,0.01564831084441203
30,2015-06-01 12:25:00-04:00,30,-465.0,-2010.0,147990.0,150815.0,2825.0,0.018731558531976264
31,2015-06-02 12:50:00-04:00,31,-465.0,-2475.0,147525.0,150815.0,3290.0,0.021814806219540496
32,2015-06-04 15:55:00-04:00,32,0.0,-2475.0,147525.0,150815.0,3290.0,0.021814806219540496
33,2015-06-08 12:55:00-04:00,33,440.0,-2035.0,147965.0,150815.0,2850.0,0.018897324536684017
34,2015-06-09 10:55:00-04:00,34,-450.0,-2485.0,147515.0,150815.0,3300.0,0.021881112621423598
35,2015-06-15 13:50:00-04:00,35,-455.0,-2940.0,147060.0,150815.0,3755.0,0.02489805390710473
36,2015-06-23 15:55:00-04:00,36,-330.0,-3270.0,146730.0,150815.0,4085.0,0.02708616516924709
37,2015-06-25 14:10:00-04:00,37,445.0,-2825.0,147175.0,150815.0,3640.0,0.02413553028544906
38,2015-06-26 15:10:00-04:00,38,-460.0,-3285.0,146715.0,150815.0,4100.0,0.027185624772071742
39,2015-06-29 14:10:00-04:00,39,435.0,-2850.0,147150.0,150815.0,3665.0,0.024301296290156815
40,2015-06-30 15:55:00-04:00,40,-105.0,-2955.0,147045.0,150815.0,3770.0,0.024997513509929382
41,2015-07-01 15:55:00-04:00,41,30.0,-2925.0,147075.0,150815.0,3740.0,0.024798594304280077
42,2015-07-02 15:55:00-04:00,42,-20.0,-2945.0,147055.0,150815.0,3760.0,0.02493120710804628
43,2015-07-06 15:50:00-04:00,43,-450.0,-3395.0,146605.0,150815.0,4210.0,0.027914995192785865
44,2015-07-10 14:40:00-04:00,44,-450.0,-3845.0,146155.0,150815.0,4660.0,0.030898783277525446
45,2015-07-21 15:55:00-04:00,45,-120.0,-3965.0,146035.0,150815.0,4780.0,0.03169446010012267
46,2015-07-24 13:15:00-04:00,46,450.0,-3515.0,146485.0,150815.0,4330.0,0.028710672015383087
47,2015-07-27 15:55:00-04:00,47,175.0,-3340.0,146660.0,150815.0,4155.0,0.027550309982428803
48,2015-07-30 11:45:00-04:00,48,-470.0,-3810.0,146190.0,150815.0,4625.0,0.030666710870934588
49,2015-08-03 15:55:00-04:00,49,-315.0,-4125.0,145875.0,150815.0,4940.0,0.0327553625302523
50,2015-08-04 15:55:00-04:00,50,10.0,-4115.0,145885.0,150815.0,4930.0,0.03268905612836919
51,2015-08-07 15:20:00-04:00,51,-460.0,-4575.0,145425.0,150815.0,5390.0,0.035739150614991874
52,2015-08-12 12:30:00-04:00,52,-455.0,-5030.0,144970.0,150815.0,5845.0,0.03875609190067301
53,2015-08-14 15:10:00-04:00,53,-465.0,-5495.0,144505.0,150815.0,6310.0,0.04183933958823725
54,2015-08-19 13:45:00-04:00,54,-460.0,-5955.0,144045.0,150815.0,6770.0,0.04488943407485993
55,2015-08-20 15:55:00-04:00,55,245.0,-5710.0,144290.0,150815.0,6525.0,0.04326492722872393
56,2015-08-21 12:55:00-04:00,56,420.0,-5290.0,144710.0,150815.0,6105.0,0.040480058349633655
57,2015-08-26 11:35:00-04:00,57,400.0,-4890.0,145110.0,150815.0,5705.0,0.03782780227430958
58,2015-09-01 14:35:00-04:00,58,-430.0,-5320.0,144680.0,150815.0,6135.0,0.040678977555282964
59,2015-09-04 15:40:00-04:00,59,-430.0,-5750.0,144250.0,150815.0,6565.0,0.04353015283625634
60,2015-09-22 11:40:00-04:00,60,420.0,-5330.0,144670.0,150815.0,6145.0,0.04074528395716606
61,2015-09-24 12:30:00-04:00,61,-430.0,-5760.0,144240.0,150815.0,6575.0,0.04359645923813944
62,2015-09-28 11:25:00-04:00,62,410.0,-5350.0,144650.0,150815.0,6165.0,0.040877896760932265
63,2015-09-29 13:20:00-04:00,63,-420.0,-5770.0,144230.0,150815.0,6585.0,0.04366276564002254
64,2015-09-30 13:15:00-04:00,64,-425.0,-6195.0,143805.0,150815.0,7010.0,0.04648078772005437
65,2015-10-07 11:55:00-04:00,65,-440.0,-6635.0,143365.0,150815.0,7450.0,0.04939826940291085
66,2015-10-08 12:50:00-04:00,66,420.0,-6215.0,143785.0,150815.0,7030.0,0.046613400523820576
67,2015-10-21 11:30:00-04:00,67,-455.0,-6670.0,143330.0,150815.0,7485.0,0.04963034180950171
68,2015-10-26 15:55:00-04:00,68,-245.0,-6915.0,143085.0,150815.0,7730.0,0.0512548486556377
69,2015-11-05 15:55:00-05:00,69,-345.0,-7260.0,142740.0,150815.0,8075.0,0.05354241952060471
70,2015-11-06 15:55:00-05:00,70,-280.0,-7540.0,142460.0,150815.0,8355.0,0.05539899877333156
71,2015-11-09 11:25:00-05:00,71,460.0,-7080.0,142920.0,150815.0,7895.0,0.05234890428670888
72,2015-11-10 14:45:00-05:00,72,-475.0,-7555.0,142445.0,150815.0,8370.0,0.05549845837615622
73,2015-11-13 14:10:00-05:00,73,445.0,-7110.0,142890.0,150815.0,7925.0,0.05254782349235819
74,2015-11-16 12:30:00-05:00,74,-460.0,-7570.0,142430.0,150815.0,8385.0,0.05559791797898087
75,2015-11-24 11:50:00-05:00,75,-475.0,-8045.0,141955.0,150815.0,8860.0,0.05874747206842821
76,2015-12-02 15:55:00-05:00,76,240.0,-7805.0,142195.0,150815.0,8620.0,0.057156118423233766
77,2015-12-03 11:10:00-05:00,77,-480.0,-8285.0,141715.0,150815.0,9100.0,0.06033882571362265
78,2015-12-18 12:30:00-05:00,78,450.0,-7835.0,142165.0,150815.0,8650.0,0.05735503762888307
79,2015-12-21 15:55:00-05:00,79,-335.0,-8170.0,141830.0,150815.0,8985.0,0.05957630209196698
80,2015-12-31 15:55:00-05:00,80,140.0,-8030.0,141970.0,150815.0,8845.0,0.058648012465603555
