campaign_id,variant_id,symbol,run_id,terminal_stage,decision,total_combinations,benchmark_passing,profitable_iterations,profitable_iteration_rate,required_profitable_iteration_rate,top_net_profit,top_profit_factor,top_expectancy_r,top_mar,top_trades,top_trades_per_year,top_max_drawdown,top_win_rate,top_best_day_concentration,top_consecutive_losses,top_failure_reason,fixed_net_profit,fixed_profit_factor,fixed_expectancy_r,fixed_mar,fixed_trades,fixed_trades_per_year,fixed_max_drawdown,fixed_win_rate,fixed_best_day_concentration,fixed_max_consecutive_losses,stage_result,campaign_test_summary
nq_copper_growth_risk_sentiment,copper_1d_strength_long_1000,NQ,run1,limited_core_grid_test,FAIL,27,3,17,0.6296296296296297,0.7,2055.0,1.1085005279831046,0.03820439507077429,0.33105420548376213,153,99.93341239731514,4050.0,0.5294117647058824,0.31630170316301703,5,,-285.0,0.9832697387731142,0.0010005373626150982,-0.053964611026953546,135,88.17654035057218,3455.0,0.4888888888888889,0.0,5,backtest-campaigns/nq_copper_growth_risk_sentiment/copper_1d_strength_long_1000/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_copper_growth_risk_sentiment/copper_1d_strength_long_1000/NQ/run1/campaign_test_summary.json
nq_copper_growth_risk_sentiment,copper_1d_weakness_short_1000,NQ,run1,limited_core_grid_test,FAIL,27,11,18,0.6666666666666666,0.7,3535.0,1.1688156638013372,0.06927748916534698,0.7424480282669405,136,89.46967773406963,3145.0,0.4338235294117647,0.30834512022630833,7,,3355.0,1.1535117822008694,0.08402606606181456,0.7194388562865722,156,102.66447948768962,3070.0,0.4230769230769231,0.19970193740685543,7,backtest-campaigns/nq_copper_growth_risk_sentiment/copper_1d_weakness_short_1000/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_copper_growth_risk_sentiment/copper_1d_weakness_short_1000/NQ/run1/campaign_test_summary.json
nq_copper_growth_risk_sentiment,copper_3d_strength_long_1030,NQ,run1,limited_core_grid_test,FAIL,27,3,9,0.3333333333333333,0.7,1920.0,1.1406078359575247,0.0517886117442855,0.4330536966408899,119,78.00788937427166,2900.0,0.5546218487394958,0.390625,5,,-2415.0,0.8569736452472608,-0.04389140282922182,-0.4188715552555174,135,88.49634508845945,3790.0,0.45925925925925926,0.0,6,backtest-campaigns/nq_copper_growth_risk_sentiment/copper_3d_strength_long_1030/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_copper_growth_risk_sentiment/copper_3d_strength_long_1030/NQ/run1/campaign_test_summary.json
nq_copper_growth_risk_sentiment,copper_gold_ratio_strength_long_1130,NQ,run1,limited_core_grid_test,FAIL,27,0,7,0.25925925925925924,0.7,352.5,1.0315295169946332,0.04217720693009304,0.1362817980837079,121,79.32487831630905,1695.0,0.4793388429752066,0.9078014184397163,9,max_consecutive_losses;max_best_day_concentration,-55.0,0.996334555148284,0.015553457457460604,-0.01521478481769785,136,89.15854091750438,2370.0,0.5147058823529411,0.0,9,backtest-campaigns/nq_copper_growth_risk_sentiment/copper_gold_ratio_strength_long_1130/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_copper_growth_risk_sentiment/copper_gold_ratio_strength_long_1130/NQ/run1/campaign_test_summary.json
nq_copper_growth_risk_sentiment,copper_gold_ratio_weakness_short_1330,NQ,run1,limited_core_grid_test,FAIL,27,1,6,0.2222222222222222,0.7,1382.5,1.116962774957699,0.0837499134686055,0.527458180066041,135,87.8851378531423,1705.0,0.42962962962962964,0.36347197106690776,5,,-1015.0,0.9390573401380967,-0.002218803097042026,-0.2046676753344216,157,102.20716031809883,3235.0,0.4394904458598726,0.0,8,backtest-campaigns/nq_copper_growth_risk_sentiment/copper_gold_ratio_weakness_short_1330/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_copper_growth_risk_sentiment/copper_gold_ratio_weakness_short_1330/NQ/run1/campaign_test_summary.json
