campaign_id,variant_id,terminal_stage,decision,total_combos,profitable_combos,profitable_rate,benchmark_pass_combos,apex_violations,top_net_profit,top_profit_factor,top_expectancy_r,top_total_trades,top_trades_per_year,top_win_rate,top_max_drawdown_pct,top_mar,top_failure_reason,top_min_extreme_break_ticks,top_max_delta_progress_ratio,top_stop_pct,top_target_r_multiple,core_grid_results_csv,core_grid_summary_json,stage_result_json,variant_summary_json,config_path,report_path
nq_session_extreme_delta_divergence,afternoon_high_delta_divergence_short,limited_core_grid_test,FAIL,12,1,0.08333333333333333,0,0,150.0,1.0215362526920315,0.045986225004385,133,87.84637080924819,0.5263157894736842,0.0059313562145951,0.1113382731958245,max_best_day_concentration,1,0.05,0.0025,1.0,backtest-campaigns/nq_session_extreme_delta_divergence/afternoon_high_delta_divergence_short/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_session_extreme_delta_divergence/afternoon_high_delta_divergence_short/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_session_extreme_delta_divergence/afternoon_high_delta_divergence_short/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_session_extreme_delta_divergence/afternoon_high_delta_divergence_short/NQ/run1/variant_test_summary.json,campaigns/nq_session_extreme_delta_divergence/variants/afternoon_high_delta_divergence_short/config.yaml,backtest-campaigns/nq_session_extreme_delta_divergence/afternoon_high_delta_divergence_short/NQ/run1/variant_test_summary.json
nq_session_extreme_delta_divergence,afternoon_low_delta_divergence_long,limited_core_grid_test,FAIL,12,0,0.0,0,0,-2145.0,0.4317880794701986,-0.323506913798176,103,68.65413568137232,0.3883495145631068,0.0151585820895522,-0.6303006742659124,min_total_net_profit;max_consecutive_losses,1,0.05,0.001,1.0,backtest-campaigns/nq_session_extreme_delta_divergence/afternoon_low_delta_divergence_long/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_session_extreme_delta_divergence/afternoon_low_delta_divergence_long/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_session_extreme_delta_divergence/afternoon_low_delta_divergence_long/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_session_extreme_delta_divergence/afternoon_low_delta_divergence_long/NQ/run1/variant_test_summary.json,campaigns/nq_session_extreme_delta_divergence/variants/afternoon_low_delta_divergence_long/config.yaml,backtest-campaigns/nq_session_extreme_delta_divergence/afternoon_low_delta_divergence_long/NQ/run1/variant_test_summary.json
nq_session_extreme_delta_divergence,midday_two_sided_delta_divergence,limited_core_grid_test,FAIL,12,0,0.0,0,0,-6275.0,0.4269406392694064,-0.3202968249043334,293,190.44393502184272,0.3890784982935154,0.0418333333333333,-0.6548298206905107,min_total_net_profit;max_consecutive_losses,2,0.1,0.001,1.0,backtest-campaigns/nq_session_extreme_delta_divergence/midday_two_sided_delta_divergence/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_session_extreme_delta_divergence/midday_two_sided_delta_divergence/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_session_extreme_delta_divergence/midday_two_sided_delta_divergence/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_session_extreme_delta_divergence/midday_two_sided_delta_divergence/NQ/run1/variant_test_summary.json,campaigns/nq_session_extreme_delta_divergence/variants/midday_two_sided_delta_divergence/config.yaml,backtest-campaigns/nq_session_extreme_delta_divergence/midday_two_sided_delta_divergence/NQ/run1/variant_test_summary.json
nq_session_extreme_delta_divergence,morning_high_delta_divergence_short,limited_core_grid_test,FAIL,12,0,0.0,0,0,-5045.0,0.6926591532135242,-0.1415927798032504,224,145.8464326654304,0.4464285714285714,0.0393333333333333,-0.560062813517319,min_total_net_profit,2,0.1,0.0025,1.0,backtest-campaigns/nq_session_extreme_delta_divergence/morning_high_delta_divergence_short/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_session_extreme_delta_divergence/morning_high_delta_divergence_short/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_session_extreme_delta_divergence/morning_high_delta_divergence_short/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_session_extreme_delta_divergence/morning_high_delta_divergence_short/NQ/run1/variant_test_summary.json,campaigns/nq_session_extreme_delta_divergence/variants/morning_high_delta_divergence_short/config.yaml,backtest-campaigns/nq_session_extreme_delta_divergence/morning_high_delta_divergence_short/NQ/run1/variant_test_summary.json
nq_session_extreme_delta_divergence,morning_low_delta_divergence_long,limited_core_grid_test,FAIL,12,0,0.0,0,0,-3425.0,0.5314637482900136,-0.2248304642670839,213,139.18244377328674,0.4366197183098591,0.0242204157782516,-0.6184794649966758,min_total_net_profit,1,0.1,0.001,1.0,backtest-campaigns/nq_session_extreme_delta_divergence/morning_low_delta_divergence_long/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_session_extreme_delta_divergence/morning_low_delta_divergence_long/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_session_extreme_delta_divergence/morning_low_delta_divergence_long/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_session_extreme_delta_divergence/morning_low_delta_divergence_long/NQ/run1/variant_test_summary.json,campaigns/nq_session_extreme_delta_divergence/variants/morning_low_delta_divergence_long/config.yaml,backtest-campaigns/nq_session_extreme_delta_divergence/morning_low_delta_divergence_long/NQ/run1/variant_test_summary.json
