campaign_id,variant_id,symbol,test_run_id,passed,halted,terminal_stage,stage_status,failure_metric,failure_reason,total_combinations,profitable_combinations,benchmark_pass_combinations,apex_rule_violating_iterations,top_net_profit,top_profit_factor,top_expectancy_r,top_mar,top_total_trades,top_trades_per_year,top_win_rate,top_max_drawdown,top_consecutive_losses,top_best_day_concentration,config_path,run_dir,report_path,core_grid_summary,stage_result
nq_market_structure_pivot_trend_bias,late_morning_5_15_first_bias_1030_1330,NQ,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations,limited_core failed: profitable_rate=0.18518518518518517; benchmark_pass_combos=1; top_net=1345.0; top_pf=1.124652455977757; top_trades=155; top_failure=max_consecutive_losses,27,5,1,0,1345.0,1.124652455977757,0.11135445355641709,0.7024967896768964,155,102.37824940349115,0.41935483870967744,1265.0,11,0.20074349442379183,campaigns/nq_market_structure_pivot_trend_bias/variants/late_morning_5_15_first_bias_1030_1330/config.yaml,backtest-campaigns/nq_market_structure_pivot_trend_bias/late_morning_5_15_first_bias_1030_1330/NQ/run1,backtest-campaigns/nq_market_structure_pivot_trend_bias/late_morning_5_15_first_bias_1030_1330/NQ/run1/campaign_test_summary.json,backtest-campaigns/nq_market_structure_pivot_trend_bias/late_morning_5_15_first_bias_1030_1330/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_market_structure_pivot_trend_bias/late_morning_5_15_first_bias_1030_1330/NQ/run1/limited_core_grid_test/stage_result.json
nq_market_structure_pivot_trend_bias,midday_5_15_first_bias_1130_1400,NQ,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations,limited_core failed: profitable_rate=0.0; benchmark_pass_combos=0; top_net=-155.0; top_pf=0.9890343119915105; top_trades=196; top_failure=min_total_net_profit;max_consecutive_losses,27,0,0,0,-155.0,0.9890343119915105,0.0370337027657347,-0.03892954818573119,196,128.05664455541478,0.3979591836734694,2630.0,10,0.0,campaigns/nq_market_structure_pivot_trend_bias/variants/midday_5_15_first_bias_1130_1400/config.yaml,backtest-campaigns/nq_market_structure_pivot_trend_bias/midday_5_15_first_bias_1130_1400/NQ/run1,backtest-campaigns/nq_market_structure_pivot_trend_bias/midday_5_15_first_bias_1130_1400/NQ/run1/campaign_test_summary.json,backtest-campaigns/nq_market_structure_pivot_trend_bias/midday_5_15_first_bias_1130_1400/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_market_structure_pivot_trend_bias/midday_5_15_first_bias_1130_1400/NQ/run1/limited_core_grid_test/stage_result.json
nq_market_structure_pivot_trend_bias,afternoon_5_15_first_bias_1300_1530,NQ,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations,limited_core failed: profitable_rate=0.0; benchmark_pass_combos=0; top_net=-1475.0; top_pf=0.9163832199546486; top_trades=239; top_failure=min_total_net_profit;max_consecutive_losses,27,0,0,0,-1475.0,0.9163832199546486,0.0024526108289794927,-0.28369083763066727,239,155.86125490536446,0.497907949790795,3435.0,9,0.0,campaigns/nq_market_structure_pivot_trend_bias/variants/afternoon_5_15_first_bias_1300_1530/config.yaml,backtest-campaigns/nq_market_structure_pivot_trend_bias/afternoon_5_15_first_bias_1300_1530/NQ/run1,backtest-campaigns/nq_market_structure_pivot_trend_bias/afternoon_5_15_first_bias_1300_1530/NQ/run1/campaign_test_summary.json,backtest-campaigns/nq_market_structure_pivot_trend_bias/afternoon_5_15_first_bias_1300_1530/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_market_structure_pivot_trend_bias/afternoon_5_15_first_bias_1300_1530/NQ/run1/limited_core_grid_test/stage_result.json
nq_market_structure_pivot_trend_bias,midday_5_15_30_first_bias_1200_1500,NQ,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations,limited_core failed: profitable_rate=0.0; benchmark_pass_combos=0; top_net=-2100.0; top_pf=0.8929936305732484; top_trades=268; top_failure=min_total_net_profit,27,0,0,0,-2100.0,0.8929936305732484,-0.01603675649344046,-0.35472761421470134,268,175.09786092271,0.376865671641791,3910.0,8,0.0,campaigns/nq_market_structure_pivot_trend_bias/variants/midday_5_15_30_first_bias_1200_1500/config.yaml,backtest-campaigns/nq_market_structure_pivot_trend_bias/midday_5_15_30_first_bias_1200_1500/NQ/run1,backtest-campaigns/nq_market_structure_pivot_trend_bias/midday_5_15_30_first_bias_1200_1500/NQ/run1/campaign_test_summary.json,backtest-campaigns/nq_market_structure_pivot_trend_bias/midday_5_15_30_first_bias_1200_1500/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_market_structure_pivot_trend_bias/midday_5_15_30_first_bias_1200_1500/NQ/run1/limited_core_grid_test/stage_result.json
nq_market_structure_pivot_trend_bias,afternoon_15_30_first_bias_1300_1530,NQ,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations,limited_core failed: profitable_rate=0.0; benchmark_pass_combos=0; top_net=-1110.0; top_pf=0.8216867469879519; top_trades=84; top_failure=min_total_net_profit;max_consecutive_losses,27,0,0,0,-1110.0,0.8216867469879519,-0.02751657094410854,-0.24669825748677876,84,57.775505266805716,0.44047619047619047,3137.5,10,0.0,campaigns/nq_market_structure_pivot_trend_bias/variants/afternoon_15_30_first_bias_1300_1530/config.yaml,backtest-campaigns/nq_market_structure_pivot_trend_bias/afternoon_15_30_first_bias_1300_1530/NQ/run1,backtest-campaigns/nq_market_structure_pivot_trend_bias/afternoon_15_30_first_bias_1300_1530/NQ/run1/campaign_test_summary.json,backtest-campaigns/nq_market_structure_pivot_trend_bias/afternoon_15_30_first_bias_1300_1530/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_market_structure_pivot_trend_bias/afternoon_15_30_first_bias_1300_1530/NQ/run1/limited_core_grid_test/stage_result.json
