campaign_id,variant_id,symbol,test_run_id,terminal_stage,stage_status,passed,total_combinations,profitable_combos,profitable_combo_rate,benchmark_pass_combos,benchmark_pass_rate,apex_rule_violating_iterations,best_run_id,best_net_profit,best_profit_factor,best_expectancy_r,best_total_trades,best_trades_per_year,best_max_drawdown,best_mar,best_win_rate,best_consecutive_losses,best_failure_reason,summary_path,source_config_path,run_dir
nq_overnight_inventory_sweep_reversion,extended_high_extreme_reject_short_1230,NQ,run1,limited_core_grid_test,failed,False,81,27,0.3333333333333333,7,0.08641975308641975,0,23,1415.0,1.1722458916615945,0.10740221482769104,87,57.353003108392656,3035.0,0.3105311641473779,0.4482758620689655,11,,backtest-campaigns/nq_overnight_inventory_sweep_reversion/extended_high_extreme_reject_short_1230/NQ/run1/variant_test_summary.json,campaigns/nq_overnight_inventory_sweep_reversion/variants/extended_high_extreme_reject_short_1230/config.yaml,backtest-campaigns/nq_overnight_inventory_sweep_reversion/extended_high_extreme_reject_short_1230/NQ/run1
nq_overnight_inventory_sweep_reversion,morning_two_sided_extreme_reclaim_1130,NQ,run1,limited_core_grid_test,failed,False,81,5,0.06172839506172839,0,0.0,0,18,1170.0,1.0601233299075026,0.055243919259559536,139,91.60712473294782,4470.0,0.17626387058780088,0.39568345323741005,6,max_best_day_concentration,backtest-campaigns/nq_overnight_inventory_sweep_reversion/morning_two_sided_extreme_reclaim_1130/NQ/run1/variant_test_summary.json,campaigns/nq_overnight_inventory_sweep_reversion/variants/morning_two_sided_extreme_reclaim_1130/config.yaml,backtest-campaigns/nq_overnight_inventory_sweep_reversion/morning_two_sided_extreme_reclaim_1130/NQ/run1
nq_overnight_inventory_sweep_reversion,morning_high_extreme_reject_short_1130,NQ,run1,limited_core_grid_test,failed,False,81,21,0.25925925925925924,4,0.04938271604938271,0,15,1155.0,1.1362831858407079,0.10479207327768145,78,51.41606717633789,2015.0,0.3811851188095751,0.38461538461538464,8,,backtest-campaigns/nq_overnight_inventory_sweep_reversion/morning_high_extreme_reject_short_1130/NQ/run1/variant_test_summary.json,campaigns/nq_overnight_inventory_sweep_reversion/variants/morning_high_extreme_reject_short_1130/config.yaml,backtest-campaigns/nq_overnight_inventory_sweep_reversion/morning_high_extreme_reject_short_1130/NQ/run1
nq_overnight_inventory_sweep_reversion,morning_low_extreme_reclaim_long_1130,NQ,run1,limited_core_grid_test,failed,False,81,13,0.16049382716049382,0,0.0,0,18,210.0,1.0210420841683367,0.03745927239797924,72,47.883165900627795,3470.0,0.040749211851872684,0.4027777777777778,6,max_best_day_concentration,backtest-campaigns/nq_overnight_inventory_sweep_reversion/morning_low_extreme_reclaim_long_1130/NQ/run1/variant_test_summary.json,campaigns/nq_overnight_inventory_sweep_reversion/variants/morning_low_extreme_reclaim_long_1130/config.yaml,backtest-campaigns/nq_overnight_inventory_sweep_reversion/morning_low_extreme_reclaim_long_1130/NQ/run1
nq_overnight_inventory_sweep_reversion,extended_low_extreme_reclaim_long_1230,NQ,run1,limited_core_grid_test,failed,False,81,12,0.14814814814814814,0,0.0,0,34,195.0,1.1397849462365592,0.055129957502600996,13,13.04439399431482,1150.0,0.17014464699726264,0.5384615384615384,5,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,backtest-campaigns/nq_overnight_inventory_sweep_reversion/extended_low_extreme_reclaim_long_1230/NQ/run1/variant_test_summary.json,campaigns/nq_overnight_inventory_sweep_reversion/variants/extended_low_extreme_reclaim_long_1230/config.yaml,backtest-campaigns/nq_overnight_inventory_sweep_reversion/extended_low_extreme_reclaim_long_1230/NQ/run1
