point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
0,2015-01-06 10:00:00-05:00,,0.0,0.0,150000.0,150000.0,0.0,0.0
1,2015-01-06 11:19:00-05:00,1,-510.0,-510.0,149490.0,150000.0,510.0,0.0034
2,2015-01-07 15:55:00-05:00,2,110.0,-400.0,149600.0,150000.0,400.0,0.0026666666666666666
3,2015-01-14 13:30:00-05:00,3,-510.0,-910.0,149090.0,150000.0,910.0,0.006066666666666666
4,2015-01-22 11:24:00-05:00,4,1000.0,90.0,150090.0,150090.0,0.0,0.0
5,2015-01-27 10:36:00-05:00,5,-515.0,-425.0,149575.0,150090.0,515.0,0.003431274568592178
6,2015-01-28 10:43:00-05:00,6,-520.0,-945.0,149055.0,150090.0,1035.0,0.006895862482510493
7,2015-02-04 15:55:00-05:00,7,55.0,-890.0,149110.0,150090.0,980.0,0.006529415683922979
8,2015-02-05 15:55:00-05:00,8,400.0,-490.0,149510.0,150090.0,580.0,0.0038643480578319676
9,2015-02-25 15:55:00-05:00,9,-90.0,-580.0,149420.0,150090.0,670.0,0.004463988273702446
10,2015-03-04 15:55:00-05:00,10,315.0,-265.0,149735.0,150090.0,355.0,0.002365247518155773
11,2015-03-05 15:55:00-05:00,11,-80.0,-345.0,149655.0,150090.0,435.0,0.0028982610433739755
12,2015-03-06 11:25:00-05:00,12,-545.0,-890.0,149110.0,150090.0,980.0,0.006529415683922979
13,2015-03-12 15:55:00-04:00,13,270.0,-620.0,149380.0,150090.0,710.0,0.004730495036311546
14,2015-03-19 15:55:00-04:00,14,-90.0,-710.0,149290.0,150090.0,800.0,0.005330135252182024
15,2015-03-23 15:55:00-04:00,15,-25.0,-735.0,149265.0,150090.0,825.0,0.005496701978812712
16,2015-03-24 15:55:00-04:00,16,-410.0,-1145.0,148855.0,150090.0,1235.0,0.008228396295556
17,2015-03-25 11:34:00-04:00,17,-540.0,-1685.0,148315.0,150090.0,1775.0,0.011826237590778867
18,2015-03-26 15:55:00-04:00,18,455.0,-1230.0,148770.0,150090.0,1320.0,0.00879472316610034
19,2015-03-31 15:30:00-04:00,19,-535.0,-1765.0,148235.0,150090.0,1855.0,0.012359251115997068
20,2015-04-01 15:55:00-04:00,20,305.0,-1460.0,148540.0,150090.0,1550.0,0.010327137051102673
21,2015-04-02 15:55:00-04:00,21,-30.0,-1490.0,148510.0,150090.0,1580.0,0.010527017123059498
22,2015-04-06 15:55:00-04:00,22,705.0,-785.0,149215.0,150090.0,875.0,0.0058298354320740885
23,2015-04-08 10:41:00-04:00,23,-535.0,-1320.0,148680.0,150090.0,1410.0,0.009394363381970817
24,2015-04-09 15:55:00-04:00,24,390.0,-930.0,149070.0,150090.0,1020.0,0.006795922446532081
25,2015-04-10 15:55:00-04:00,25,330.0,-600.0,149400.0,150090.0,690.0,0.004597241655006996
26,2015-04-14 15:55:00-04:00,26,85.0,-515.0,149485.0,150090.0,605.0,0.0040309147844626554
27,2015-04-17 14:08:00-04:00,27,-535.0,-1050.0,148950.0,150090.0,1140.0,0.007595442734359384
28,2015-04-22 15:55:00-04:00,28,480.0,-570.0,149430.0,150090.0,660.0,0.00439736158305017
29,2015-04-23 15:55:00-04:00,29,340.0,-230.0,149770.0,150090.0,320.0,0.0021320541008728097
30,2015-04-24 15:55:00-04:00,30,160.0,-70.0,149930.0,150090.0,160.0,0.0010660270504364048
31,2015-04-28 10:13:00-04:00,31,-555.0,-625.0,149375.0,150090.0,715.0,0.004763808381637684
32,2015-04-30 14:05:00-04:00,32,-545.0,-1170.0,148830.0,150090.0,1260.0,0.008394963022186688
33,2015-05-01 15:55:00-04:00,33,670.0,-500.0,149500.0,150090.0,590.0,0.003930974748484243
34,2015-05-05 11:32:00-04:00,34,-545.0,-1045.0,148955.0,150090.0,1135.0,0.0075621293890332465
35,2015-05-11 15:55:00-04:00,35,-370.0,-1415.0,148585.0,150090.0,1505.0,0.010027316943167433
36,2015-05-12 15:55:00-04:00,36,710.0,-705.0,149295.0,150090.0,795.0,0.0052968219068558866
37,2015-05-14 15:55:00-04:00,37,765.0,60.0,150060.0,150090.0,30.0,0.0001998800719568259
38,2015-05-15 15:55:00-04:00,38,-50.0,10.0,150010.0,150090.0,80.0,0.0005330135252182024
39,2015-05-20 15:55:00-04:00,39,375.0,385.0,150385.0,150385.0,0.0,0.0
40,2015-05-22 15:55:00-04:00,40,-115.0,270.0,150270.0,150385.0,115.0,0.000764703926588423
41,2015-05-26 13:51:00-04:00,41,-550.0,-280.0,149720.0,150385.0,665.0,0.004421983575489577
42,2015-05-27 15:55:00-04:00,42,770.0,490.0,150490.0,150490.0,0.0,0.0
43,2015-06-03 15:55:00-04:00,43,-215.0,275.0,150275.0,150490.0,215.0,0.0014286663565685428
44,2015-06-08 12:57:00-04:00,44,-550.0,-275.0,149725.0,150490.0,765.0,0.005083394245464815
45,2015-06-12 15:55:00-04:00,45,-195.0,-470.0,149530.0,150490.0,960.0,0.006379161406073493
46,2015-06-15 15:55:00-04:00,46,650.0,180.0,150180.0,150490.0,310.0,0.0020599375373778987
47,2015-06-18 15:55:00-04:00,47,430.0,610.0,150610.0,150610.0,0.0,0.0
48,2015-06-24 15:55:00-04:00,48,-465.0,145.0,150145.0,150610.0,465.0,0.003087444392802603
49,2015-06-25 14:26:00-04:00,49,-555.0,-410.0,149590.0,150610.0,1020.0,0.006772458668083128
50,2015-07-01 12:23:00-04:00,50,-545.0,-955.0,149045.0,150610.0,1565.0,0.010391076289754997
51,2015-07-10 15:55:00-04:00,51,510.0,-445.0,149555.0,150610.0,1055.0,0.007004846955713432
52,2015-07-13 15:55:00-04:00,52,410.0,-35.0,149965.0,150610.0,645.0,0.004282584157758449
53,2015-07-17 15:55:00-04:00,53,490.0,455.0,150455.0,150610.0,155.0,0.001029148130934201
54,2015-07-20 15:55:00-04:00,54,160.0,615.0,150615.0,150615.0,0.0,0.0
55,2015-07-22 15:55:00-04:00,55,-410.0,205.0,150205.0,150615.0,410.0,0.0027221724263851543
56,2015-07-24 12:42:00-04:00,56,-565.0,-360.0,149640.0,150615.0,975.0,0.006473458818842745
57,2015-07-30 12:51:00-04:00,57,1080.0,720.0,150720.0,150720.0,0.0,0.0
