campaign_id,variant_id,run_id,passed,halted,terminal_stage,terminal_status,criteria_failures,profitable_combo_rate,benchmark_pass_combos,core_profitable_combos,core_combos,apex_rule_violations,top_net_profit,top_profit_factor,top_mar,top_expectancy_r,top_trades,top_trades_per_year,best_day_concentration,top_failure_reason,source_config_path,report_path
es_cboe_skew_tail_risk_intraday,high_skew_short_1000,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations;summary.number_passing_benchmark,0.07407407407407407,0,2,27,0,565.0,1.0800283286118981,0.3711206765641187,0.06954233505957653,87,71.73081264108352,0.3008849557522124,min_profit_factor;min_mar,campaigns/es_cboe_skew_tail_risk_intraday/variants/high_skew_short_1000/config.yaml,backtest-campaigns/es_cboe_skew_tail_risk_intraday/high_skew_short_1000/ES/run1/campaign_test_summary.json
es_cboe_skew_tail_risk_intraday,low_skew_long_1030,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations;summary.number_passing_benchmark,0.0,0,0,27,0,-4150.0,0.5860349127182045,-0.7301259757494177,-0.22130056323604708,155,126.65170075425091,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate,campaigns/es_cboe_skew_tail_risk_intraday/variants/low_skew_long_1030/config.yaml,backtest-campaigns/es_cboe_skew_tail_risk_intraday/low_skew_long_1030/ES/run1/campaign_test_summary.json
es_cboe_skew_tail_risk_intraday,rising_skew_short_1130,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations;summary.number_passing_benchmark,0.0,0,0,27,0,-3627.5,0.5927589110300309,-0.7324369828896503,-0.28739019879796573,103,83.41565490534227,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;max_consecutive_losses;min_positive_month_rate,campaigns/es_cboe_skew_tail_risk_intraday/variants/rising_skew_short_1130/config.yaml,backtest-campaigns/es_cboe_skew_tail_risk_intraday/rising_skew_short_1130/ES/run1/campaign_test_summary.json
es_cboe_skew_tail_risk_intraday,falling_skew_long_1200,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations;summary.number_passing_benchmark,0.0,0,0,27,0,-1272.5,0.8865611767327836,-0.364269142915681,-0.045349977125677954,107,87.3992995969965,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;min_positive_month_rate,campaigns/es_cboe_skew_tail_risk_intraday/variants/falling_skew_long_1200/config.yaml,backtest-campaigns/es_cboe_skew_tail_risk_intraday/falling_skew_long_1200/ES/run1/campaign_test_summary.json
es_cboe_skew_tail_risk_intraday,persistent_high_skew_short_1330,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations;summary.number_passing_benchmark,0.0,0,0,27,0,-1311.25,0.7474723158401541,-0.760516061538698,-0.060267773117152,56,59.97080232522626,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades;min_positive_month_rate,campaigns/es_cboe_skew_tail_risk_intraday/variants/persistent_high_skew_short_1330/config.yaml,backtest-campaigns/es_cboe_skew_tail_risk_intraday/persistent_high_skew_short_1330/ES/run1/campaign_test_summary.json
es_cboe_skew_tail_risk_intraday,high_skew_short_1000,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations;summary.number_passing_benchmark,0.14814814814814814,0,4,27,0,565.0,1.0800283286118981,0.3711206765641187,0.06954233505957653,87,71.73081264108352,0.3008849557522124,min_profit_factor;min_mar,campaigns/es_cboe_skew_tail_risk_intraday/rescue_attempts/parameter_space_rescue_1/high_skew_short_1000/config.yaml,backtest-campaigns/es_cboe_skew_tail_risk_intraday/high_skew_short_1000/ES/rescue1/campaign_test_summary.json
es_cboe_skew_tail_risk_intraday,low_skew_long_1030,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations;summary.number_passing_benchmark,0.0,0,0,27,0,-3617.5,0.6019257221458046,-0.8189158049544207,-0.12013113592060959,171,139.72347109030068,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate,campaigns/es_cboe_skew_tail_risk_intraday/rescue_attempts/parameter_space_rescue_1/low_skew_long_1030/config.yaml,backtest-campaigns/es_cboe_skew_tail_risk_intraday/low_skew_long_1030/ES/rescue1/campaign_test_summary.json
es_cboe_skew_tail_risk_intraday,rising_skew_short_1130,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations;summary.number_passing_benchmark,0.0,0,0,27,0,-4541.25,0.42841409691629956,-0.812220164606578,-0.24042059943699282,122,98.80300872283257,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate,campaigns/es_cboe_skew_tail_risk_intraday/rescue_attempts/parameter_space_rescue_1/rising_skew_short_1130/config.yaml,backtest-campaigns/es_cboe_skew_tail_risk_intraday/rising_skew_short_1130/ES/rescue1/campaign_test_summary.json
es_cboe_skew_tail_risk_intraday,falling_skew_long_1200,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations;summary.number_passing_benchmark,0.0,0,0,27,0,-1518.125,0.8705499893412918,-0.3749912180392319,-0.031900042625745924,138,112.4715150594802,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate,campaigns/es_cboe_skew_tail_risk_intraday/rescue_attempts/parameter_space_rescue_1/falling_skew_long_1200/config.yaml,backtest-campaigns/es_cboe_skew_tail_risk_intraday/falling_skew_long_1200/ES/rescue1/campaign_test_summary.json
es_cboe_skew_tail_risk_intraday,persistent_high_skew_short_1330,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations;summary.number_passing_benchmark,0.0,0,0,27,0,-1598.75,0.7128423888639426,-0.8131935604079575,-0.0937537136066548,66,54.53325248132916,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate,campaigns/es_cboe_skew_tail_risk_intraday/rescue_attempts/parameter_space_rescue_1/persistent_high_skew_short_1330/config.yaml,backtest-campaigns/es_cboe_skew_tail_risk_intraday/persistent_high_skew_short_1330/ES/rescue1/campaign_test_summary.json
